703947051	20171104	201711	2017	2017.8329	BUS	COMPANY						BUS			USA	INDIANAPOLIS	USA								1	062	062	06	2	7.4	10	1	10	4.48877805486285	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	20171104203000	https://www.indystar.com/story/entertainment/arts/2017/11/04/indianapolis-dance-company-short-dance-film/832535001/
703947052	20171104	201711	2017	2017.8329	BUSEDU	BUSINESS						BUS	EDU												0	012	012	01	1	-0.4	6	1	6	-4.23940149625935	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171104203000	https://www.dawn.com/news/1353008/business-economists-fret-over-trump-policy-agenda
703947053	20171104	201711	2017	2017.8329	BUSEDU	BUSINESS						BUS	EDU		USA	UNITED STATES	USA								0	012	012	01	1	-0.4	4	1	4	-4.23940149625935	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171104203000	https://www.dawn.com/news/1353008/business-economists-fret-over-trump-policy-agenda
703947054	20171104	201711	2017	2017.8329	BUSMED	PRODUCER						BUS	MED												1	010	010	01	1	0.0	6	1	6	-1.17647058823529	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171104203000	http://tvbythenumbers.zap2it.com/uncategorized/kevin-spacey-out-of-house-of-cards-season-6-still-in-limbo/
703947055	20171104	201711	2017	2017.8329	BUSMED	PRODUCER						BUS	MED		USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	-1.17647058823529	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171104203000	http://tvbythenumbers.zap2it.com/uncategorized/kevin-spacey-out-of-house-of-cards-season-6-still-in-limbo/
703947056	20171104	201711	2017	2017.8329	CAN	CANADA	CAN																		0	010	010	01	1	0.0	4	1	4	-5.04201680672269	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20171104203000	http://wesa.fm/post/sexual-harassment-work-global-problem-now-world-finally-talking-about-it
703947057	20171104	201711	2017	2017.8329	CAN	CANADA	CAN																		0	020	020	02	1	3.0	1	1	1	-0.46838407494145	1	Cuba	CU	CU		22	-79.5	CU	0								4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	20171104203000	https://www.insidebrockville.com/whatson-story/7772986-olympian-nancy-kerrigan-headlines-infertility-conference/
703947058	20171104	201711	2017	2017.8329	CAN	CANADA	CAN																		1	051	051	05	1	3.4	4	1	4	6.02409638554217	4	Kenora, Ontario, Canada	CA	CA08	12660	49.7667	-94.4667	-567171	0								4	Kenora, Ontario, Canada	CA	CA08	12660	49.7667	-94.4667	-567171	20171104203000	http://www.895thelake.ca/news/1113739656/lotw-museum-gearing-celebrate-treaty-recognition-week
703947059	20171104	201711	2017	2017.8329	CAN	CANADA	CAN																		1	051	051	05	1	3.4	4	1	4	6.02409638554217	4	Lake Of The Woods, Canada (general), Canada	CA	CA00	30030	49.25	-94.75	-576200	0								4	Lake Of The Woods, Canada (general), Canada	CA	CA00	30030	49.25	-94.75	-576200	20171104203000	http://www.895thelake.ca/news/1113739656/lotw-museum-gearing-celebrate-treaty-recognition-week
703947060	20171104	201711	2017	2017.8329	CAN	ALBERTA	CAN																		0	061	061	06	2	6.4	10	1	10	-3.03343674594967	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171104203000	http://earthfirstjournal.org/newswire/2017/11/04/this-coastal-town-in-maine-banned-tar-sands-and-sparked-a-war-with-the-oil-industry/
703947061	20171104	201711	2017	2017.8329	CAN	ONTARIO	CAN																		0	080	080	08	2	5.0	5	1	5	-2.23880597014925	1	Turkey	TU	TU		39.059012	34.911546	TU	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20171104203000	https://www.durhamregion.com/news-story/7770827-syria-says-its-troops-liberated-eastern-city-of-is-militants/
703947062	20171104	201711	2017	2017.8329	CAN	CANADA	CAN																		0	0841	084	08	2	7.0	1	1	1	-0.46838407494145	1	Cuba	CU	CU		22	-79.5	CU	0								1	Cuba	CU	CU		22	-79.5	CU	20171104203000	https://www.insidebrockville.com/whatson-story/7772986-olympian-nancy-kerrigan-headlines-infertility-conference/
703947063	20171104	201711	2017	2017.8329	CAN	CANADA	CAN																		1	110	110	11	3	-2.0	1	1	1	-0.85227272727273	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	0								4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	20171104203000	https://torontoist.com/2017/11/historicist-william-lyon-mackenzie-king-fixes-column/
703947064	20171104	201711	2017	2017.8329	CAN	CANADA	CAN								CANGOV	ONTARIO	CAN					GOV			1	030	030	03	1	4.0	2	1	2	-0.85227272727273	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	20171104203000	https://torontoist.com/2017/11/historicist-william-lyon-mackenzie-king-fixes-column/
703947065	20171104	201711	2017	2017.8329	CAN	CANADA	CAN								CANGOV	TORONTO	CAN					GOV			1	110	110	11	3	-2.0	1	1	1	-0.85227272727273	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	20171104203000	https://torontoist.com/2017/11/historicist-william-lyon-mackenzie-king-fixes-column/
703947066	20171104	201711	2017	2017.8329	CAN	CANADA	CAN								CANLEG	CANADA	CAN					LEG			0	043	043	04	1	2.8	2	1	2	-0.85227272727273	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	20171104203000	https://torontoist.com/2017/11/historicist-william-lyon-mackenzie-king-fixes-column/
703947067	20171104	201711	2017	2017.8329	CAN	CANADA	CAN								LEG	DELEGATE						LEG			1	012	012	01	1	-0.4	1	1	1	-1.61290322580645	4	South River, Ontario, Canada	CA	CA08	12673	45.85	-79.3667	-573950	4	South River, Ontario, Canada	CA	CA08	12673	45.85	-79.3667	-573950	4	South River, Ontario, Canada	CA	CA08	12673	45.85	-79.3667	-573950	20171104203000	https://www.northbaynipissing.com/news-story/7773090-horgan-tells-bc-ndp-tough-decisions-ahead/
703947068	20171104	201711	2017	2017.8329	CAN	CANADA	CAN								LEG	DELEGATE						LEG			1	012	012	01	1	-0.4	1	1	1	-1.61290322580645	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171104203000	https://www.northbaynipissing.com/news-story/7773090-horgan-tells-bc-ndp-tough-decisions-ahead/
703947069	20171104	201711	2017	2017.8329	CAN	CANADA	CAN								LEG	DELEGATE						LEG			1	190	190	19	4	-10.0	2	1	2	-1.61290322580645	4	South River, Ontario, Canada	CA	CA08	12673	45.85	-79.3667	-573950	4	South River, Ontario, Canada	CA	CA08	12673	45.85	-79.3667	-573950	4	South River, Ontario, Canada	CA	CA08	12673	45.85	-79.3667	-573950	20171104203000	https://www.northbaynipissing.com/news-story/7773090-horgan-tells-bc-ndp-tough-decisions-ahead/
703947070	20171104	201711	2017	2017.8329	CAN	CANADA	CAN								REL	ABBOT									1	043	043	04	1	2.8	4	1	4	1.77935943060498	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	20171104203000	http://www.cbc.ca/dragonsden/blog/wisdom-from-shervin-azar
703947071	20171104	201711	2017	2017.8329	CAN	CANADA	CAN								USA	THE US	USA								0	043	043	04	1	2.8	4	1	4	-5.04201680672269	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171104203000	http://wesa.fm/post/sexual-harassment-work-global-problem-now-world-finally-talking-about-it
703947072	20171104	201711	2017	2017.8329	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	2.98804780876494	1	Canada	CA	CA		60	-96	CA	2	Montana, United States	US	USMT		46.9048	-110.326	MT	1	Canada	CA	CA		60	-96	CA	20171104203000	http://smdp.com/santa-monica-rocks-literally/163175
703947073	20171104	201711	2017	2017.8329	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	2.98804780876494	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171104203000	http://smdp.com/santa-monica-rocks-literally/163175
703947074	20171104	201711	2017	2017.8329	CANGOV	ONTARIO	CAN					GOV			CAN	CANADA	CAN								1	030	030	03	1	4.0	2	1	2	-0.85227272727273	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	20171104203000	https://torontoist.com/2017/11/historicist-william-lyon-mackenzie-king-fixes-column/
703947075	20171104	201711	2017	2017.8329	CANGOV	ONTARIO	CAN					GOV			CANGOV	CANADA	CAN					GOV			1	030	030	03	1	4.0	4	1	2	-0.85227272727273	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	20171104203000	https://torontoist.com/2017/11/historicist-william-lyon-mackenzie-king-fixes-column/
703947076	20171104	201711	2017	2017.8329	CANGOV	ONTARIO	CAN					GOV			GOV	KING						GOV			1	030	030	03	1	4.0	6	1	6	-0.85227272727273	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171104203000	https://torontoist.com/2017/11/historicist-william-lyon-mackenzie-king-fixes-column/
703947077	20171104	201711	2017	2017.8329	CANLEG	CANADA	CAN					LEG			CAN	CANADA	CAN								0	010	010	01	1	0.0	2	1	2	-0.85227272727273	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171104203000	https://torontoist.com/2017/11/historicist-william-lyon-mackenzie-king-fixes-column/
703947078	20171104	201711	2017	2017.8329	CANLEG	CANADA	CAN					LEG			CAN	CANADA	CAN								0	042	042	04	1	1.9	2	1	2	-0.85227272727273	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Galahad, Alberta, Canada	CA	CA01	154724	52.5167	-111.917	-565057	20171104203000	https://torontoist.com/2017/11/historicist-william-lyon-mackenzie-king-fixes-column/
703947079	20171104	201711	2017	2017.8329	CANLEG	CANADA	CAN					LEG			LEG	ASSEMBLAGE						LEG			0	020	020	02	1	3.0	1	1	1	-0.85227272727273	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171104203000	https://torontoist.com/2017/11/historicist-william-lyon-mackenzie-king-fixes-column/
703947080	20171104	201711	2017	2017.8329	CANLEG	CANADA	CAN					LEG			LEG	ASSEMBLAGE						LEG			0	0841	084	08	2	7.0	1	1	1	-0.85227272727273	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171104203000	https://torontoist.com/2017/11/historicist-william-lyon-mackenzie-king-fixes-column/
703947081	20171104	201711	2017	2017.8329	CHL	CHILE	CHL								arnOPP	MAPUCHE			arn			OPP			1	142	142	14	3	-6.5	5	1	5	-11.4613180515759	4	Las Casas, Valparaí, Chile	CI	CI01	22379	-32.3167	-71.0667	-892922	4	Las Casas, Valparaí, Chile	CI	CI01	22379	-32.3167	-71.0667	-892922	4	Las Casas, Valparaí, Chile	CI	CI01	22379	-32.3167	-71.0667	-892922	20171104203000	http://santiagotimes.cl/2017/11/04/chiles-jailed-mapuche-activists-resume-hunger-strike/
703947082	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN																		0	030	030	03	1	4.0	2	1	2	-3.34029227557412	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171104203000	http://www.thedailystar.net/frontpage/rohingya-crisis-china-recipe-not-working-1486399
703947083	20171104	201711	2017	2017.8329	CHN	CHINESE	CHN								BGD	BANGLADESH	BGD								0	020	020	02	1	3.0	2	1	2	-3.34029227557412	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171104203000	http://www.thedailystar.net/frontpage/rohingya-crisis-china-recipe-not-working-1486399
703947084	20171104	201711	2017	2017.8329	CHN	CHINESE	CHN								BGD	BANGLADESH	BGD								0	020	020	02	1	3.0	2	1	2	-3.34029227557412	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104203000	http://www.thedailystar.net/frontpage/rohingya-crisis-china-recipe-not-working-1486399
703947085	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	2	1	2	-2.63157894736842	1	China	CH	CH		35	105	CH	1	South Korea	KS	KS		37	127.5	KS	1	North Korea	KN	KN		40	127	KN	20171104203000	http://www.oann.com/president-trump-departs-for-japan-as-historic-trip-to-asia-begins/
703947086	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOV	MINIST						GOV			0	046	046	04	1	7.0	1	1	1	0.4359197907585	4	Hunan, Jiangsu, China	CH	CH04	13155	32.9274	120.18	10865123	4	Port Loko, Northern, Sierra Leone	SL	SL02	25412	8.76667	-12.7833	-1320490	4	Hunan, Jiangsu, China	CH	CH04	13155	32.9274	120.18	10865123	20171104203000	http://www.thesierraleonetelegraph.com/will-sierra-leone-get-a-new-airport/
703947087	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOV	MINIST						GOV			0	046	046	04	1	7.0	1	1	1	0.4359197907585	4	Hunan, Jiangsu, China	CH	CH04	13155	32.9274	120.18	10865123	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Hunan, Jiangsu, China	CH	CH04	13155	32.9274	120.18	10865123	20171104203000	http://www.thesierraleonetelegraph.com/will-sierra-leone-get-a-new-airport/
703947088	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOV	MINIST						GOV			0	046	046	04	1	7.0	4	1	4	0.4359197907585	4	Hunan, Jiangsu, China	CH	CH04	13155	32.9274	120.18	10865123	4	Hunan, Jiangsu, China	CH	CH04	13155	32.9274	120.18	10865123	4	Hunan, Jiangsu, China	CH	CH04	13155	32.9274	120.18	10865123	20171104203000	http://www.thesierraleonetelegraph.com/will-sierra-leone-get-a-new-airport/
703947089	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOV	MINISTRY						GOV			0	060	060	06	2	6.0	2	1	2	0.4359197907585	4	Zhong Tong, Jiangxi, China	CH	CH03	13167	28.3013	116.968	-1939226	4	Zhong Tong, Jiangxi, China	CH	CH03	13167	28.3013	116.968	-1939226	4	Zhong Tong, Jiangxi, China	CH	CH03	13167	28.3013	116.968	-1939226	20171104203000	http://www.thesierraleonetelegraph.com/will-sierra-leone-get-a-new-airport/
703947090	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOVMED	MINIST OF TRANSPORT						GOV	MED		0	043	043	04	1	2.8	2	1	2	0.4359197907585	4	Zhong Tong, Jiangxi, China	CH	CH03	13167	28.3013	116.968	-1939226	4	Zhong Tong, Jiangxi, China	CH	CH03	13167	28.3013	116.968	-1939226	4	Zhong Tong, Jiangxi, China	CH	CH03	13167	28.3013	116.968	-1939226	20171104203000	http://www.thesierraleonetelegraph.com/will-sierra-leone-get-a-new-airport/
703947091	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	042	042	04	1	1.9	2	2	2	-5.35812230131871	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171104203000	http://www.thedailystar.net/world/north-america/n-korea-rules-out-talks-1486609
703947092	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	043	043	04	1	2.8	2	1	2	-5.39473684210527	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Japan	JA	JA		36	138	JA	20171104203000	http://www.aljazeera.com/blogs/americas/2017/11/trump-week-russia-probe-civil-war-history-lesson-171104162155621.html
703947093	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								MMR	MYANMAR	MMR								0	010	010	01	1	0.0	2	1	2	-3.34029227557412	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104203000	http://www.thedailystar.net/frontpage/rohingya-crisis-china-recipe-not-working-1486399
703947094	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								MMR	MYANMAR	MMR								0	010	010	01	1	0.0	8	1	8	-3.34029227557412	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104203000	http://www.thedailystar.net/frontpage/rohingya-crisis-china-recipe-not-working-1486399
703947095	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								MMR	MYANMAR	MMR								0	020	020	02	1	3.0	10	1	10	-3.34029227557412	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104203000	http://www.thedailystar.net/frontpage/rohingya-crisis-china-recipe-not-working-1486399
703947096	20171104	201711	2017	2017.8329	CHN	CHINESE	CHN								MMR	MYANMAR	MMR								0	042	042	04	1	1.9	2	1	2	-3.34029227557412	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171104203000	http://www.thedailystar.net/frontpage/rohingya-crisis-china-recipe-not-working-1486399
703947097	20171104	201711	2017	2017.8329	CHN	CHINESE	CHN								MMR	MYANMAR	MMR								0	042	042	04	1	1.9	2	1	2	-3.34029227557412	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104203000	http://www.thedailystar.net/frontpage/rohingya-crisis-china-recipe-not-working-1486399
703947098	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								MNCCHN	BANK OF CHINA	CHN					MNC			0	046	046	04	1	7.0	4	1	4	0.4359197907585	4	Hunan, Jiangsu, China	CH	CH04	13155	32.9274	120.18	10865123	4	Hunan, Jiangsu, China	CH	CH04	13155	32.9274	120.18	10865123	4	Hunan, Jiangsu, China	CH	CH04	13155	32.9274	120.18	10865123	20171104203000	http://www.thesierraleonetelegraph.com/will-sierra-leone-get-a-new-airport/
703947099	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								UAF	TERRORIST						UAF			1	111	111	11	3	-2.0	1	1	1	-2.08747514910537	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pathankot, Punjab, India	IN	IN23	72780	32.2833	75.65	-2107449	20171104203000	http://www.dailymail.co.uk/indiahome/indianews/article-5050209/Why-China-India-s-friend.html
703947100	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								VNM	VIETNAM	VNM								1	043	043	04	1	2.8	3	1	3	-2.63157894736842	1	China	CH	CH		35	105	CH	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	North Korea	KN	KN		40	127	KN	20171104203000	http://www.oann.com/president-trump-departs-for-japan-as-historic-trip-to-asia-begins/
703947101	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								VNM	VIETNAM	VNM								1	043	043	04	1	2.8	1	1	1	-2.63157894736842	1	South Korea	KS	KS		37	127.5	KS	1	China	CH	CH		35	105	CH	1	North Korea	KN	KN		40	127	KN	20171104203000	http://www.oann.com/president-trump-departs-for-japan-as-historic-trip-to-asia-begins/
703947102	20171104	201711	2017	2017.8329	CHNCOP	CHINA	CHN					COP			MMR	MYANMAR	MMR								0	111	111	11	3	-2.0	10	1	10	-3.34029227557412	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104203000	http://www.thedailystar.net/frontpage/rohingya-crisis-china-recipe-not-working-1486399
703947103	20171104	201711	2017	2017.8329	CHNGOV	CHINESE	CHN					GOV			BGD	BANGLADESH	BGD								0	020	020	02	1	3.0	6	1	6	-3.34029227557412	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171104203000	http://www.thedailystar.net/frontpage/rohingya-crisis-china-recipe-not-working-1486399
703947104	20171104	201711	2017	2017.8329	CHNGOV	CHINESE	CHN					GOV			MMR	MYANMAR	MMR								0	042	042	04	1	1.9	2	1	2	-3.34029227557412	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171104203000	http://www.thedailystar.net/frontpage/rohingya-crisis-china-recipe-not-working-1486399
703947105	20171104	201711	2017	2017.8329	CHNGOV	CHINA	CHN					GOV			MMR	MYANMAR	MMR								0	042	042	04	1	1.9	1	1	1	-3.34029227557412	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171104203000	http://www.thedailystar.net/frontpage/rohingya-crisis-china-recipe-not-working-1486399
703947106	20171104	201711	2017	2017.8329	COD	THE DRC	COD								GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	10	1	10	-2.37154150197628	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	20171104203000	http://www.foxnews.com/travel/2017/11/04/heres-difference-between-travel-alerts-and-warnings.html
703947107	20171104	201711	2017	2017.8329	COL	COLOMBIA	COL																		0	042	042	04	1	1.9	2	1	2	-1.63443830570902	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171104203000	http://bombmagazine.org/articles/barbet-schroeder-1/
703947108	20171104	201711	2017	2017.8329	COL	COLOMBIA	COL																		0	042	042	04	1	1.9	1	1	1	-1.63443830570902	4	La Virgen, Antioquia, Colombia	CO	CO02	13411	7.1	-76.2333	-590539	0								4	La Virgen, Antioquia, Colombia	CO	CO02	13411	7.1	-76.2333	-590539	20171104203000	http://bombmagazine.org/articles/barbet-schroeder-1/
703947109	20171104	201711	2017	2017.8329	COP	POLICE						COP													1	012	012	01	1	-0.4	6	1	6	-5.83333333333333	1	Poland	PL	PL		52	20	PL	0								1	Poland	PL	PL		52	20	PL	20171104203000	http://www.kentonline.co.uk/dartford/news/have-you-seen-missing-man-134741/
703947110	20171104	201711	2017	2017.8329	COP	PRISON						COP													0	014	014	01	1	0.0	10	1	10	-5.39473684210527	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171104203000	http://www.aljazeera.com/blogs/americas/2017/11/trump-week-russia-probe-civil-war-history-lesson-171104162155621.html
703947111	20171104	201711	2017	2017.8329	COP	PRISON						COP													1	040	040	04	1	1.0	6	1	6	-2.5693730729702	3	Highland High School, Utah, United States	US	USUT	UT035	40.7241	-111.843	1441762	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171104203000	http://www.sltrib.com/opinion/commentary/2017/11/04/commentary-former-teacher-tortured-by-war-experiences/
703947112	20171104	201711	2017	2017.8329	COP	POLICE						COP													0	073	073	07	2	7.4	5	1	5	-2.99003322259137	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171104203000	http://www.thedailystar.net/backpage/boy-6-rescued-hrs-after-kidnap-1486471
703947113	20171104	201711	2017	2017.8329	COP	POLICE OFFICER						COP													0	153	153	15	4	-7.2	6	1	6	-4.01662049861496	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171104203000	http://www.mirror.co.uk/news/uk-news/mosque-lockdown-after-threatening-letter-11468784
