704053080	20171105	201711	2017	2017.8356	CVL	RESIDENTS						CVL													1	130	130	13	3	-4.4	10	1	10	-4.97512437810945	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171105103000	https://www.timeslive.co.za/news/south-africa/2017-11-05-north-riding-water-safe-for-consumption/
704053081	20171105	201711	2017	2017.8356	CVL	COMMUNITY						CVL													0	130	130	13	3	-4.4	4	1	4	-0.1150747986191	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	0								4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171105103000	http://hallmarknews.com/2019-re-election-fireworks-explode/
704053082	20171105	201711	2017	2017.8356	CVL	COMMUNITY						CVL													0	130	130	13	3	-4.4	1	1	1	-0.1150747986191	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	0								4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	20171105103000	http://hallmarknews.com/2019-re-election-fireworks-explode/
704053083	20171105	201711	2017	2017.8356	CVL	CIVILIAN						CVL													0	154	154	15	4	-7.2	5	1	5	-1.47943831494484	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	0								4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	20171105103000	http://hallmarknews.com/buhari-plunged-nigeria-recession-ambassador-keshi/
704053084	20171105	201711	2017	2017.8356	CVL	CIVILIAN						CVL													0	154	154	15	4	-7.2	1	1	1	-1.47943831494484	1	Syria	SY	SY		35	38	SY	0								4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	20171105103000	http://hallmarknews.com/buhari-plunged-nigeria-recession-ambassador-keshi/
704053085	20171105	201711	2017	2017.8356	CVL	CIVILIAN						CVL													0	154	154	15	4	-7.2	4	1	4	-1.47943831494484	1	Syria	SY	SY		35	38	SY	0								1	Syria	SY	SY		35	38	SY	20171105103000	http://hallmarknews.com/buhari-plunged-nigeria-recession-ambassador-keshi/
704053086	20171105	201711	2017	2017.8356	CVL	RESIDENTS						CVL													1	160	160	16	4	-4.0	10	1	10	-4.97512437810945	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171105103000	https://www.timeslive.co.za/news/south-africa/2017-11-05-north-riding-water-safe-for-consumption/
704053087	20171105	201711	2017	2017.8356	CVL	NEIGHBORHOOD						CVL													0	173	173	17	4	-5.0	3	1	3	-6.20915032679738	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171105103000	http://www.cleveland.com/morris/index.ssf/2017/11/frank_jackson_hands_zack_reed.html
704053088	20171105	201711	2017	2017.8356	CVL	ENGINEER						CVL													0	192	192	19	4	-9.5	8	1	8	-0.87527352297593	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171105103000	http://www.aspentimes.com/trending/glenwoods-grand-ave-bridge-to-open-tuesday-community-walk-set-monday/
704053089	20171105	201711	2017	2017.8356	CVL	CITIZEN						CVL			CANGOV	CANADA	CAN					GOV			1	040	040	04	1	1.0	1	1	1	-3.40557275541795	4	Bowen Island, British Columbia, Canada	CA	CA02	12565	49.3833	-123.383	-561538	4	Howe Sound, British Columbia, Canada	CA	CA02	12565	49.4167	-123.333	-566415	4	Howe Sound, British Columbia, Canada	CA	CA02	12565	49.4167	-123.333	-566415	20171105103000	http://www.bowenislandundercurrent.com/community/concerned-citizens-of-bowen-island-want-you-to-vote-with-your-boat-1.1986284
704053090	20171105	201711	2017	2017.8356	CVL	CITIZEN						CVL			GOV	PREMIER						GOV			1	040	040	04	1	1.0	4	1	4	-3.40557275541795	4	Bowen Island, British Columbia, Canada	CA	CA02	12565	49.3833	-123.383	-561538	4	Howe Sound, British Columbia, Canada	CA	CA02	12565	49.4167	-123.333	-566415	4	Howe Sound, British Columbia, Canada	CA	CA02	12565	49.4167	-123.333	-566415	20171105103000	http://www.bowenislandundercurrent.com/community/concerned-citizens-of-bowen-island-want-you-to-vote-with-your-boat-1.1986284
704053091	20171105	201711	2017	2017.8356	CVL	VILLAGER						CVL			GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	10	1	10	-1.89165950128977	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171105103000	https://www.washingtonpost.com/world/asia_pacific/india-turns-to-public-shaming-to-get-people-to-use-its-52million-new-toilets/2017/11/03/882166fe-b41c-11e7-9b93-b97043e57a22_story.html
704053092	20171105	201711	2017	2017.8356	CVL	VILLAGE						CVL			GRC	GREECE	GRC								1	042	042	04	1	1.9	6	1	6	-2.78293135435992	4	Komotini, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16678	41.1228	25.3964	-821019	4	Komotini, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16678	41.1228	25.3964	-821019	4	Komotini, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16678	41.1228	25.3964	-821019	20171105103000	http://www.keeptalkinggreece.com/2017/11/05/turkey-greece-tension-thrace/
704053093	20171105	201711	2017	2017.8356	CVL	RESIDENTS						CVL			HLH	CAREGIVER						HLH			1	060	060	06	2	6.0	5	1	5	1.40845070422535	0								0								0								20171105103000	http://www.oaoa.com/community/good_news/image_a49e1e90-c0c3-11e7-8be8-6f5fc54ed3b7.html
704053094	20171105	201711	2017	2017.8356	CVL	TOURIST						CVL			MED	LOCAL MEDIA						MED			1	042	042	04	1	1.9	1	1	1	-7.08502024291498	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105103000	http://www.scmp.com/news/china/society/article/2118471/chinese-tourists-robbed-paris-hotel-car-park-four-attackers-armed
704053095	20171105	201711	2017	2017.8356	CVL	TOURIST						CVL			MED	LOCAL MEDIA						MED			1	042	042	04	1	1.9	4	1	4	-7.08502024291498	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105103000	http://www.scmp.com/news/china/society/article/2118471/chinese-tourists-robbed-paris-hotel-car-park-four-attackers-armed
704053096	20171105	201711	2017	2017.8356	CVL	NEIGHBORHOOD						CVL			NGOJEWHRISPY	RABBIS FOR HUMAN RIGHTS				JEW		NGO	HRI	SPY	1	042	042	04	1	1.9	10	1	10	-4.3010752688172	0								0								0								20171105103000	http://www.israelnationalnews.com/News/News.aspx/237653
704053097	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU																		1	051	051	05	1	3.4	1	1	1	-5.81162324649299	4	Mirzapur, Uttar Pradesh, India	IN	IN36	17924	27.2494	79.3139	10451923	0								1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053098	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU																		1	051	051	05	1	3.4	1	1	1	-5.81162324649299	1	Germany	GM	GM		51.5	10.5	GM	0								4	Mirzapur, Uttar Pradesh, India	IN	IN36	17924	27.2494	79.3139	10451923	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053099	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU																		1	112	112	11	3	-2.0	1	1	1	-5.81162324649299	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053100	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								CHE	SWITZERLAND	CHE								0	180	180	18	4	-9.0	2	1	2	-5.81162324649299	4	Mirzapur, Uttar Pradesh, India	IN	IN36	17924	27.2494	79.3139	10451923	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053101	20171105	201711	2017	2017.8356	DEU	GERMANY	DEU								CVL	TOURIST						CVL			0	051	051	05	1	3.4	2	1	2	-4.89038785834739	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20171105103000	http://www.firstpost.com/india/after-swiss-couple-now-german-national-assaulted-tourist-spots-are-fraught-with-danger-india-not-so-incredible-for-visitors-4194131.html
704053102	20171105	201711	2017	2017.8356	DEU	GERMANY	DEU								CVL	TOURIST						CVL			0	051	051	05	1	3.4	1	1	1	-4.89038785834739	1	Germany	GM	GM		51.5	10.5	GM	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171105103000	http://www.firstpost.com/india/after-swiss-couple-now-german-national-assaulted-tourist-spots-are-fraught-with-danger-india-not-so-incredible-for-visitors-4194131.html
704053103	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								DEUCOP	GERMANY	DEU					COP			1	190	190	19	4	-10.0	1	1	1	-8.21917808219179	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053104	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								DEUCVL	GERMANY	DEU					CVL			1	051	051	05	1	3.4	1	1	1	-5.81162324649299	4	Mirzapur, Uttar Pradesh, India	IN	IN36	17924	27.2494	79.3139	10451923	4	Mirzapur, Uttar Pradesh, India	IN	IN36	17924	27.2494	79.3139	10451923	4	Mirzapur, Uttar Pradesh, India	IN	IN36	17924	27.2494	79.3139	10451923	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053105	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								DEUCVL	GERMANY	DEU					CVL			1	111	111	11	3	-2.0	1	1	1	-5.81162324649299	4	Mirzapur, Uttar Pradesh, India	IN	IN36	17924	27.2494	79.3139	10451923	4	Mirzapur, Uttar Pradesh, India	IN	IN36	17924	27.2494	79.3139	10451923	1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053106	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								DEUCVL	GERMANY	DEU					CVL			1	111	111	11	3	-2.0	1	1	1	-5.81162324649299	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053107	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								DEUCVL	GERMANY	DEU					CVL			1	173	173	17	4	-5.0	4	1	2	-5.81162324649299	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053108	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								DEUCVL	GERMANY	DEU					CVL			1	180	180	18	4	-9.0	1	1	1	-5.81162324649299	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053109	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								EUR	EUROPE	EUR								1	173	173	17	4	-5.0	4	1	4	-8.21917808219179	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053110	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								EUR	EUROPE	EUR								1	190	190	19	4	-10.0	1	1	1	-8.21917808219179	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053111	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								EUR	EUROPE	EUR								1	190	190	19	4	-10.0	1	1	1	-8.21917808219179	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053112	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								IND	UTTAR PRADESH	IND								1	051	051	05	1	3.4	2	1	2	-5.81162324649299	1	Germany	GM	GM		51.5	10.5	GM	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053113	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								IND	UTTAR PRADESH	IND								1	112	112	11	3	-2.0	2	1	2	-5.81162324649299	1	Germany	GM	GM		51.5	10.5	GM	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053114	20171105	201711	2017	2017.8356	DEU	GERMAN	DEU								IND	UTTAR PRADESH	IND								1	173	173	17	4	-5.0	3	1	3	-6.00706713780919	1	Germany	GM	GM		51.5	10.5	GM	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.newsnow.in/news/in-uttar-pradesh-contractor-held-for-assaulting-german-man-claims-innocence
704053115	20171105	201711	2017	2017.8356	DEUCOP	DUSSELDORF	DEU					COP			DEU	GERMAN	DEU								1	111	111	11	3	-2.0	1	1	1	-8.21917808219179	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053116	20171105	201711	2017	2017.8356	DEUCOP	DUSSELDORF	DEU					COP			DEU	GERMAN	DEU								1	111	111	11	3	-2.0	1	1	1	-8.21917808219179	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Germany	GM	GM		51.5	10.5	GM	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053117	20171105	201711	2017	2017.8356	DEUCOP	GERMANY	DEU					COP			DEU	GERMAN	DEU								1	190	190	19	4	-10.0	4	1	2	-8.21917808219179	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053118	20171105	201711	2017	2017.8356	DEUCOP	DUSSELDORF	DEU					COP			DEUGOV	GERMANY	DEU					GOV			1	111	111	11	3	-2.0	2	1	2	-8.21917808219179	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053119	20171105	201711	2017	2017.8356	DEUCOP	DUSSELDORF	DEU					COP			DEUGOV	GERMAN	DEU					GOV			1	111	111	11	3	-2.0	4	1	4	-8.21917808219179	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Germany	GM	GM		51.5	10.5	GM	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053120	20171105	201711	2017	2017.8356	DEUCOP	GERMAN	DEU					COP			EUR	EUROPE	EUR								1	173	173	17	4	-5.0	3	1	3	-8.21917808219179	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053121	20171105	201711	2017	2017.8356	DEUCOP	GERMAN	DEU					COP			EUR	EUROPE	EUR								1	190	190	19	4	-10.0	3	1	3	-8.21917808219179	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053122	20171105	201711	2017	2017.8356	DEUCOP	DUSSELDORF	DEU					COP			UAF	TERRORIST GROUP						UAF			1	172	172	17	4	-5.0	8	1	8	-8.21917808219179	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053123	20171105	201711	2017	2017.8356	DEUCVL	GERMAN	DEU					CVL													1	051	051	05	1	3.4	6	1	6	-5.81162324649299	1	Germany	GM	GM		51.5	10.5	GM	0								4	Mirzapur, Uttar Pradesh, India	IN	IN36	17924	27.2494	79.3139	10451923	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053124	20171105	201711	2017	2017.8356	DEUCVL	GERMAN	DEU					CVL													1	173	173	17	4	-5.0	6	1	3	-5.81162324649299	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053125	20171105	201711	2017	2017.8356	DEUCVL	GERMAN	DEU					CVL			CHE	SWISS	CHE								0	180	180	18	4	-9.0	6	1	6	-5.81162324649299	1	Germany	GM	GM		51.5	10.5	GM	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053126	20171105	201711	2017	2017.8356	DEUCVL	GERMAN	DEU					CVL			DEU	GERMAN	DEU								1	051	051	05	1	3.4	6	1	6	-5.81162324649299	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053127	20171105	201711	2017	2017.8356	DEUCVL	GERMAN	DEU					CVL			IND	UTTAR PRADESH	IND								1	051	051	05	1	3.4	2	1	2	-5.81162324649299	1	Germany	GM	GM		51.5	10.5	GM	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053128	20171105	201711	2017	2017.8356	DEUCVL	GERMAN	DEU					CVL			IND	UTTAR PRADESH	IND								1	112	112	11	3	-2.0	2	1	2	-5.81162324649299	1	Germany	GM	GM		51.5	10.5	GM	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.thestatesman.com/india/german-tourist-assaulted-by-railway-supervisor-in-up-accused-nabbed-1502522996.html
704053129	20171105	201711	2017	2017.8356	DEUGOV	GERMAN	DEU					GOV													0	172	172	17	4	-5.0	6	1	6	-8.21917808219179	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20171105103000	http://www.worldbulletin.net/haberler/195631/pkk-supporters-clash-with-german-police-5-arrested
704053130	20171105	201711	2017	2017.8356	DNK	DENMARK	DNK								EDU	STUDENT						EDU			0	042	042	04	1	1.9	5	1	5	-0.51546391752577	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20171105103000	https://www.forsythnews.com/local/education/redistricting-we-just-have-look-big-picture/
704053131	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU													1	020	020	02	1	3.0	10	1	10	1.3029315960912	1	Paraguay	PA	PA		-22.993333	-57.996389	PA	0								1	Paraguay	PA	PA		-22.993333	-57.996389	PA	20171105103000	https://borgenproject.org/education-in-paraguay-secondary-schooling/
704053132	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU													0	042	042	04	1	1.9	5	1	5	-1.47943831494484	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	0								4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	20171105103000	http://hallmarknews.com/buhari-plunged-nigeria-recession-ambassador-keshi/
704053133	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	2	1	2	0	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	0								4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	20171105103000	http://www.standard.net.au/story/5035153/its-a-dogs-life-at-city-competition-photos/
704053134	20171105	201711	2017	2017.8356	EDU	STUDENT						EDU													0	045	045	04	1	5.0	5	1	5	0.63920454545454	4	Bluerock, Nova Scotia, Canada	CA	CA07	12631	44.35	-64.25	-561396	0								4	Bluerock, Nova Scotia, Canada	CA	CA07	12631	44.35	-64.25	-561396	20171105103000	https://seekingalpha.com/article/4120708-broker-favored-u-s-mopay-dividend-dogs-capitala-equities-credit-suisse-ubs-etracs-funds
704053135	20171105	201711	2017	2017.8356	EDU	ECONOMIST						EDU													1	051	051	05	1	3.4	10	1	10	-2.00573065902578	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20171105103000	http://newsday.co.tt/2017/11/05/homeless-in-parks-a-no-no/
704053136	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU													1	071	071	07	2	7.4	10	1	10	3.1055900621118	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20171105103000	https://www.bristol247.com/culture/theatre/review-education-education-education-bristol-old-vic/
704053137	20171105	201711	2017	2017.8356	EDU	PROFESSOR						EDU													0	110	110	11	3	-2.0	2	1	2	-8.82352941176474	4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	0								4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	20171105103000	http://www.business-standard.com/article/pti-stories/nrri-team-to-assess-crop-loss-by-pest-attacks-117110500365_1.html
704053138	20171105	201711	2017	2017.8356	EDU	PROFESSOR						EDU													0	110	110	11	3	-2.0	3	1	3	-8.82352941176474	4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	0								4	Sorada, Orissa, India	IN	IN21	70217	19.75	84.4333	-2111894	20171105103000	http://www.business-standard.com/article/pti-stories/nrri-team-to-assess-crop-loss-by-pest-attacks-117110500365_1.html
704053139	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU													1	190	190	19	4	-10.0	1	1	1	-5.76923076923077	4	Williams Lake, British Columbia, Canada	CA	CA02	154724	52.1167	-122.15	-576014	0								4	Williams Lake, British Columbia, Canada	CA	CA02	154724	52.1167	-122.15	-576014	20171105103000	http://www.wltribune.com/news/trudeau-marks-100th-anniversary-of-the-battle-of-passchendaele/
704053140	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU			AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	8	1	8	0	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	20171105103000	http://www.standard.net.au/story/5035153/its-a-dogs-life-at-city-competition-photos/
704053141	20171105	201711	2017	2017.8356	EDU	STUDENT						EDU			COP	POLICE						COP			0	190	190	19	4	-10.0	5	1	5	-8.2010582010582	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171105103000	http://www.dailymail.co.uk/wires/afp/article-5051313/Philippine-bishops-lead-thousands-call-end-killings.html
704053142	20171105	201711	2017	2017.8356	EDU	STUDENT						EDU			DNK	DENMARK	DNK								0	043	043	04	1	2.8	5	1	5	-0.51546391752577	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20171105103000	https://www.forsythnews.com/local/education/redistricting-we-just-have-look-big-picture/
704053143	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU			GBR	UNITED KINGDOM	GBR								1	021	021	02	1	3.4	3	1	3	1.27167630057804	4	Victoria Harbour, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.167	-1354489	4	Victoria Harbour, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.167	-1354489	4	Victoria Harbour, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.167	-1354489	20171105103000	http://www.scmp.com/news/hong-kong/law-crime/article/2118472/no-change-1997-its-still-about-providing-best-service-says
