704710628	20171107	201711	2017	2017.8411	EDU	COLLEGE						EDU			JUD	ADVOCATE						JUD			1	036	036	03	1	4.0	4	1	4	4.63215258855586	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171107171500	http://www.lycoming.edu/news/stories/2017/11/szybist-cef-speaker.aspx
704710629	20171107	201711	2017	2017.8411	EDU	SCHOOL						EDU			JUD	ADVOCATE						JUD			0	043	043	04	1	2.8	3	1	3	4.41379310344827	3	Berkshire County, Massachusetts, United States	US	USMA	MA003	42.3334	-73.2495	606928	3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	20171107171500	http://www.berkshireeagle.com/stories/investment-in-pre-k-will-pay-big-dividends-in-literacy,523884
704710630	20171107	201711	2017	2017.8411	EDU	STUDENT						EDU			KENGOV	NAIROBI	KEN					GOV			0	1123	112	11	3	-2.0	6	1	6	-5.43130990415336	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Kapoeta, Wilayat Sharq al Istiwa'iyya, South Sudan	OD	OD02	37045	4.77167	33.5903	-8400	20171107171500	http://www.eyeradio.org/sudanese-students-fail-sit-kcse-insecurity/
704710631	20171107	201711	2017	2017.8411	EDU	SCHOOL						EDU			LAB	WORKER						LAB			1	173	173	17	4	-5.0	5	1	5	-4.39706862091938	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	20171107171500	http://www.mvtimes.com/2017/11/07/this-was-then-the-boys-who-fled/
704710632	20171107	201711	2017	2017.8411	EDU	UNIVERSITY						EDU			MDV	MALDIVE	MDV								1	042	042	04	1	1.9	5	1	5	-2.9940119760479	1	Maldives	MV	MV		3.2	73	MV	1	Maldives	MV	MV		3.2	73	MV	1	Maldives	MV	MV		3.2	73	MV	20171107171500	https://www.raajje.mv/en/news/20914
704710633	20171107	201711	2017	2017.8411	EDU	UNIVERSITY						EDU			MDV	MALDIVE	MDV								1	160	160	16	4	-4.0	5	1	5	-2.9940119760479	1	Maldives	MV	MV		3.2	73	MV	1	Maldives	MV	MV		3.2	73	MV	1	Maldives	MV	MV		3.2	73	MV	20171107171500	https://www.raajje.mv/en/news/20914
704710634	20171107	201711	2017	2017.8411	EDU	STUDENT						EDU			MIL	MILITARY						MIL			0	046	046	04	1	7.0	4	1	4	-0.80128205128205	3	Swem Library, Virginia, United States	US	USVA	VA830	37.2697	-76.7164	2076033	3	Swem Library, Virginia, United States	US	USVA		37.2697	-76.7164	2076033	3	Swem Library, Virginia, United States	US	USVA		37.2697	-76.7164	2076033	20171107171500	http://www.wm.edu/news/stories/2017/hark-upon-a-kale.php
704710635	20171107	201711	2017	2017.8411	EDU	STUDENT						EDU			MIL	MILITARY						MIL			0	046	046	04	1	7.0	6	1	6	-0.80128205128205	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171107171500	http://www.wm.edu/news/stories/2017/hark-upon-a-kale.php
704710636	20171107	201711	2017	2017.8411	EDU	INTELLECTUAL						EDU			MNCUSA	DISNEY	USA					MNC			0	010	010	01	1	0.0	3	1	3	-5.01858736059479	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171107171500	http://nypost.com/2017/11/07/clinton-really-thought-these-donald-duck-protesters-were-a-good-idea/
704710637	20171107	201711	2017	2017.8411	EDU	PROFESSOR						EDU			MOS	ISLAMIC				MOS					0	010	010	01	1	0.0	2	1	2	0.489396411092979	4	Al-Madina, Al Madinah, Saudi Arabia	SA	SA05	25311	24.4686	39.6142	-3092186	4	Al-Madina, Al Madinah, Saudi Arabia	SA	SA05	25311	24.4686	39.6142	-3092186	4	Al-Madina, Al Madinah, Saudi Arabia	SA	SA05	25311	24.4686	39.6142	-3092186	20171107171500	BBC Monitoring in Arabic/BBC Monitoring/(c) BBC
704710638	20171107	201711	2017	2017.8411	EDU	PROFESSOR						EDU			MOS	ISLAMIC				MOS					0	010	010	01	1	0.0	8	1	8	0.489396411092979	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107171500	BBC Monitoring in Arabic/BBC Monitoring/(c) BBC
704710639	20171107	201711	2017	2017.8411	EDU	PROFESSOR						EDU			MOS	ISLAMIC				MOS					0	051	051	05	1	3.4	2	1	2	0.489396411092979	4	Al-Madina, Al Madinah, Saudi Arabia	SA	SA05	25311	24.4686	39.6142	-3092186	4	Al-Madina, Al Madinah, Saudi Arabia	SA	SA05	25311	24.4686	39.6142	-3092186	4	Al-Madina, Al Madinah, Saudi Arabia	SA	SA05	25311	24.4686	39.6142	-3092186	20171107171500	BBC Monitoring in Arabic/BBC Monitoring/(c) BBC
704710640	20171107	201711	2017	2017.8411	EDU	PROFESSOR						EDU			MOS	ISLAMIC				MOS					0	051	051	05	1	3.4	8	1	8	0.489396411092979	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107171500	BBC Monitoring in Arabic/BBC Monitoring/(c) BBC
704710641	20171107	201711	2017	2017.8411	EDU	PROFESSOR						EDU			MOS	ISLAMIC				MOS					1	112	112	11	3	-2.0	10	1	10	-5.74712643678161	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171107171500	http://www.businessinsider.com/r-prominent-oxford-university-academic-takes-leave-after-sex-crime-allegations-2017-11
704710642	20171107	201711	2017	2017.8411	EDU	PROFESSOR						EDU			MOS	ISLAMIC				MOS					1	112	112	11	3	-2.0	10	1	10	-5.74712643678161	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171107171500	http://www.businessinsider.com/r-prominent-oxford-university-academic-takes-leave-after-sex-crime-allegations-2017-11
704710643	20171107	201711	2017	2017.8411	EDU	STUDENT						EDU			NGA	NIGERIA	NGA								1	014	014	01	1	0.0	2	1	2	4.62287104622871	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171107171500	https://www.abusidiqu.com/ref-win-skye-bank-rewards-oau-students-grand-finale-campus-storm/
704710644	20171107	201711	2017	2017.8411	EDU	UNIVERSITY						EDU			SAU	SAUDI	SAU								0	012	012	01	1	-0.4	2	1	2	-5.90277777777778	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107171500	http://www.gopbriefingroom.com/index.php?topic=290073.0
704710645	20171107	201711	2017	2017.8411	EDU	UNIVERSITY						EDU			SAU	SAUDI	SAU								0	012	012	01	1	-0.4	2	1	2	-5.90277777777778	1	Iran	IR	IR		32	53	IR	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	20171107171500	http://www.gopbriefingroom.com/index.php?topic=290073.0
704710646	20171107	201711	2017	2017.8411	EDU	SCHOOL						EDU			SSD	SOUTH SUDAN	SSD								0	172	172	17	4	-5.0	5	1	5	-5.43130990415336	4	Lokichogio, Rift Valley, Kenya	KE	KE08	18585	4.20711	34.3638	-2253608	4	Kapoeta, Wilayat Sharq al Istiwa'iyya, South Sudan	OD	OD02	37045	4.77167	33.5903	-8400	4	Turkana, Eastern, Kenya	KE	KE03	18585	0.665673	37.8897	-2263938	20171107171500	http://www.eyeradio.org/sudanese-students-fail-sit-kcse-insecurity/
704710647	20171107	201711	2017	2017.8411	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	1.51133501259445	3	Clemson University, South Carolina, United States	US	USSC	SC073	34.677	-82.8388	1247313	3	Clemson University, South Carolina, United States	US	USSC		34.677	-82.8388	1247313	3	Clemson University, South Carolina, United States	US	USSC		34.677	-82.8388	1247313	20171107171500	https://www.campusreform.org/?ID=10118
704710648	20171107	201711	2017	2017.8411	EDU	PROFESSOR						EDU			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-2.23517978620019	3	San Bernardino, California, United States	US	USCA	CA071	34.1083	-117.29	1661375	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	20171107171500	http://www.queensjournal.ca/story/2017-11-06/lifestyle/when-security-endangers-safety/
704710649	20171107	201711	2017	2017.8411	EDU	INTELLECTUAL						EDU			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-5.01858736059479	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171107171500	http://nypost.com/2017/11/07/clinton-really-thought-these-donald-duck-protesters-were-a-good-idea/
704710650	20171107	201711	2017	2017.8411	EDU	INTELLECTUAL						EDU			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-5.01858736059479	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171107171500	http://nypost.com/2017/11/07/clinton-really-thought-these-donald-duck-protesters-were-a-good-idea/
704710651	20171107	201711	2017	2017.8411	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	1.77966101694915	3	Canyonville, Oregon, United States	US	USOR	OR019	42.9273	-123.281	1118589	3	Canyonville, Oregon, United States	US	USOR	OR019	42.9273	-123.281	1118589	3	Canyonville, Oregon, United States	US	USOR	OR019	42.9273	-123.281	1118589	20171107171500	https://www.nrtoday.com/news/local/south_county/canyonville/canyonville-christian-academy-alumnus-rose-to-the-top-of-the/article_4db2230c-ed00-542c-9662-517748e04cc7.html
704710652	20171107	201711	2017	2017.8411	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	1.77966101694915	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Canyonville, Oregon, United States	US	USOR	OR019	42.9273	-123.281	1118589	3	Canyonville, Oregon, United States	US	USOR	OR019	42.9273	-123.281	1118589	20171107171500	https://www.nrtoday.com/news/local/south_county/canyonville/canyonville-christian-academy-alumnus-rose-to-the-top-of-the/article_4db2230c-ed00-542c-9662-517748e04cc7.html
704710653	20171107	201711	2017	2017.8411	EDU	COLLEGE						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	14	1	8	1.77966101694915	3	Canyonville, Oregon, United States	US	USOR	OR019	42.9273	-123.281	1118589	3	Canyonville, Oregon, United States	US	USOR	OR019	42.9273	-123.281	1118589	3	Canyonville, Oregon, United States	US	USOR	OR019	42.9273	-123.281	1118589	20171107171500	https://www.nrtoday.com/news/local/south_county/canyonville/canyonville-christian-academy-alumnus-rose-to-the-top-of-the/article_4db2230c-ed00-542c-9662-517748e04cc7.html
704710654	20171107	201711	2017	2017.8411	EDU	COLLEGE						EDU			USA	UNITED STATES	USA								1	090	090	09	2	-2.0	2	1	2	4.63215258855586	3	Lycoming College, Pennsylvania, United States	US	USPA	PA081	41.2462	-76.9994	1192865	3	Lycoming College, Pennsylvania, United States	US	USPA		41.2462	-76.9994	1192865	3	Lycoming College, Pennsylvania, United States	US	USPA		41.2462	-76.9994	1192865	20171107171500	http://www.lycoming.edu/news/stories/2017/11/szybist-cef-speaker.aspx
704710655	20171107	201711	2017	2017.8411	EDU	SCHOOL						EDU			USACVL	UNITED STATES	USA					CVL			1	040	040	04	1	1.0	8	1	8	-5.91715976331361	3	Murphysboro, Illinois, United States	US	USIL	IL077	37.7645	-89.3351	414250	3	Murphysboro, Illinois, United States	US	USIL	IL077	37.7645	-89.3351	414250	3	Murphysboro, Illinois, United States	US	USIL	IL077	37.7645	-89.3351	414250	20171107171500	http://thesouthern.com/ads/other/ad_vault/murphysboro-comm-school---ad-from/pdfdisplayad_0e0652a4-7c67-571a-b4aa-a64dfc61dc11.html
704710656	20171107	201711	2017	2017.8411	EDU	COLLEGE						EDU			USAJUD	UNITED STATES	USA					JUD			1	036	036	03	1	4.0	1	1	1	4.63215258855586	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171107171500	http://www.lycoming.edu/news/stories/2017/11/szybist-cef-speaker.aspx
704710657	20171107	201711	2017	2017.8411	EDUCVL	COLLEGE						EDU	CVL		CANCVL	NOVA SCOTIA	CAN					CVL			1	040	040	04	1	1.0	10	1	10	1.23456790123457	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171107171500	http://www.thevanguard.ca/business/old-yarmouth-jail-to-see-new-use-159517/
704710658	20171107	201711	2017	2017.8411	EDUEDU	UNIVERSITY						EDU	EDU		ISRMED	JERUSALEM POST	ISR					MED			0	013	013	01	1	0.4	2	1	2	-2.56045519203414	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171107171500	http://www.larouchepub.com/pr/2017/171106_saudis_escalate_iran.html
704710659	20171107	201711	2017	2017.8411	EDUEDU	UNIVERSITY						EDU	EDU		SAU	SAUDI	SAU								0	012	012	01	1	-0.4	2	1	2	-5.90277777777778	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107171500	http://www.gopbriefingroom.com/index.php?topic=290073.0
704710660	20171107	201711	2017	2017.8411	EDUMED	SCHOOL						EDU	MED		EDU	SCHOOL						EDU			1	192	192	19	4	-9.5	10	1	10	-1.20481927710843	0								0								0								20171107171500	http://www.abc15.com/news/region-central-southern-az/tucson/tucson-school-website-one-of-hundreds-hacked-over-weekend
704710661	20171107	201711	2017	2017.8411	EDUMIL	SCHOOL						EDU	MIL		EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	1.63339382940109	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171107171500	http://www.journalinquirer.com/towns/windsor/windsor-schools-to-hold-veterans-day-events-on-friday/article_1c75bd3c-c3d1-11e7-93da-0f2c6e6c919b.html
704710662	20171107	201711	2017	2017.8411	EGY	EGYPT	EGY																		1	040	040	04	1	1.0	2	1	2	-0.33444816053512	1	Finland	FI	FI		64	26	FI	0								1	Finland	FI	FI		64	26	FI	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710663	20171107	201711	2017	2017.8411	EGY	EGYPTIAN	EGY								EGYLEG	EGYPT	EGY					LEG			1	172	172	17	4	-5.0	2	1	2	-6.27906976744186	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281115/Egypt/Politics-/Egyptian-parliament-approves-ban-on-drones.aspx
704710664	20171107	201711	2017	2017.8411	EGY	EGYPT	EGY								FIN	FINLAND	FIN								1	040	040	04	1	1.0	1	1	1	-0.33444816053512	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	1	Finland	FI	FI		64	26	FI	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710665	20171107	201711	2017	2017.8411	EGY	EGYPT	EGY								FIN	FINLAND	FIN								1	040	040	04	1	1.0	1	1	1	-0.33444816053512	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710666	20171107	201711	2017	2017.8411	EGY	EGYPT	EGY								FIN	FINLAND	FIN								0	043	043	04	1	2.8	1	1	1	-0.33444816053512	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710667	20171107	201711	2017	2017.8411	EGY	EGYPT	EGY								FIN	FINLAND	FIN								1	046	046	04	1	7.0	3	1	2	-0.33444816053512	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710668	20171107	201711	2017	2017.8411	EGY	EGYPT	EGY								FIN	FINLAND	FIN								1	046	046	04	1	7.0	1	1	1	-0.33444816053512	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710669	20171107	201711	2017	2017.8411	EGY	EGYPTIAN	EGY								FINGOV	FINLAND	FIN					GOV			1	036	036	03	1	4.0	2	1	2	-0.33444816053512	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Finland	FI	FI		64	26	FI	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710670	20171107	201711	2017	2017.8411	EGY	EGYPT	EGY								FINGOV	FINNISH	FIN					GOV			0	043	043	04	1	2.8	6	1	6	-0.33444816053512	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710671	20171107	201711	2017	2017.8411	EGY	EGYPT	EGY								FINGOV	FINLAND	FIN					GOV			1	043	043	04	1	2.8	2	1	2	-0.33444816053512	1	Iraq	IZ	IZ		33	44	IZ	1	Finland	FI	FI		64	26	FI	1	Syria	SY	SY		35	38	SY	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710672	20171107	201711	2017	2017.8411	EGY	EGYPT	EGY								FINGOV	FINLAND	FIN					GOV			1	046	046	04	1	7.0	1	1	1	-0.33444816053512	1	Finland	FI	FI		64	26	FI	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710673	20171107	201711	2017	2017.8411	EGY	EGYPT	EGY								FINGOV	FINLAND	FIN					GOV			1	046	046	04	1	7.0	5	1	5	-0.33444816053512	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710674	20171107	201711	2017	2017.8411	EGY	EGYPTIAN	EGY								GOV	MINIST						GOV			1	036	036	03	1	4.0	8	1	8	-0.33444816053512	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710675	20171107	201711	2017	2017.8411	EGY	EGYPT	EGY								GOV	MINIST						GOV			1	043	043	04	1	2.8	2	1	2	-0.33444816053512	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Finland	FI	FI		64	26	FI	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710676	20171107	201711	2017	2017.8411	EGY	EGYPT	EGY								GOV	MINIST						GOV			1	043	043	04	1	2.8	6	1	6	-0.33444816053512	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710677	20171107	201711	2017	2017.8411	EGY	NASSER	EGY								MAR	CASABLANCA	MAR								1	111	111	11	3	-2.0	8	1	8	-9.55056179775282	4	Casablanca, Grand Casablanca, Morocco	MO	MO45	147343	33.59	-7.61	-28159	4	Casablanca, Grand Casablanca, Morocco	MO	MO45	147343	33.59	-7.61	-28159	4	Casablanca, Grand Casablanca, Morocco	MO	MO45	147343	33.59	-7.61	-28159	20171107171500	BBC Monitoring/BBC Monitoring/(c) BBC
704710678	20171107	201711	2017	2017.8411	EGY	EGYPTIAN	EGY								REL	MONK									1	043	043	04	1	2.8	1	1	1	0	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20171107171500	http://www.reflector.com/National-Entertainment/2017/11/07/Monk-star-Tony-Shalhoub-s-irresistible-Broadway-musical.html
704710679	20171107	201711	2017	2017.8411	EGY	EGYPTIAN	EGY								REL	MONK									1	043	043	04	1	2.8	1	1	1	0	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20171107171500	http://www.reflector.com/National-Entertainment/2017/11/07/Monk-star-Tony-Shalhoub-s-irresistible-Broadway-musical.html
704710680	20171107	201711	2017	2017.8411	EGY	EGYPTIAN	EGY								REL	MONK									1	043	043	04	1	2.8	3	1	3	0	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107171500	http://www.reflector.com/National-Entertainment/2017/11/07/Monk-star-Tony-Shalhoub-s-irresistible-Broadway-musical.html
704710681	20171107	201711	2017	2017.8411	EGY	ALEXANDRIA	EGY								USA	UNITED STATES	USA								1	043	043	04	1	2.8	8	4	8	-0.14724718741327	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20171107171500	http://www.newsadvance.com/news/state/wire/the-latest-gillespie-appreciates-trump-s-support-in-race/article_3471ed2a-2ca6-5a44-9d93-a02e500a4e7c.html
704710682	20171107	201711	2017	2017.8411	EGY	ALEXANDRIA	EGY								USA	UNITED STATES	USA								1	043	043	04	1	2.8	8	4	8	-0.14724718741327	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171107171500	http://www.newsadvance.com/news/state/wire/the-latest-gillespie-appreciates-trump-s-support-in-race/article_3471ed2a-2ca6-5a44-9d93-a02e500a4e7c.html
704710683	20171107	201711	2017	2017.8411	EGYGOV	EGYPT	EGY					GOV			FIN	FINNISH	FIN								0	036	036	03	1	4.0	2	1	2	-0.33444816053512	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710684	20171107	201711	2017	2017.8411	EGYGOV	EGYPT	EGY					GOV			FIN	FINNISH	FIN								0	036	036	03	1	4.0	8	1	8	-0.33444816053512	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281111/Egypt/Politics-/Egypts-Shoukry-discuss-economic-ties,-illegal-immi.aspx
704710685	20171107	201711	2017	2017.8411	EGYLEG	EGYPTIAN	EGY					LEG			EGY	EGYPT	EGY								1	172	172	17	4	-5.0	6	1	6	-6.27906976744186	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171107171500	http://english.ahram.org.eg/NewsContent/1/64/281115/Egypt/Politics-/Egyptian-parliament-approves-ban-on-drones.aspx
