705175442	20171109	201711	2017	2017.8466	CVL	RESIDENTS						CVL													0	020	020	02	1	3.0	2	1	2	-3.95033860045147	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171109013000	http://cnnphilippines.com/world/2017/11/09/Delhi-India-third-day-of-heavy-pollution.html
705175443	20171109	201711	2017	2017.8466	CVL	RESIDENTS						CVL													0	020	020	02	1	3.0	8	1	8	-3.95033860045147	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171109013000	http://cnnphilippines.com/world/2017/11/09/Delhi-India-third-day-of-heavy-pollution.html
705175444	20171109	201711	2017	2017.8466	CVL	SETTLEMENT						CVL													1	020	020	02	1	3.0	5	1	5	2.79850746268657	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171109013000	http://www.providencejournal.com/opinion/20171108/editorial-new-master-for-disaster
705175445	20171109	201711	2017	2017.8466	CVL	VOTER						CVL													0	020	020	02	1	3.0	3	1	3	-3.0442035029191	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171109013000	https://www.newyorker.com/news/our-columnists/one-year-after-trumps-election-revisiting-autocracy-rules-for-survival
705175446	20171109	201711	2017	2017.8466	CVL	COLONIST						CVL													1	021	021	02	1	3.4	5	1	5	-6.89655172413793	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171109013000	https://www.gohunt.com/read/news/third-wolf-found-dead-in-oregon
705175447	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL													0	023	023	02	1	3.4	15	2	15	0.509113643508053	0								0								0								20171109013000	http://www.lportepilot.ca/living/None/no-barriers-standing-in-the-way-for-pacquets-female-fire-chief-159634/
705175448	20171109	201711	2017	2017.8466	CVL	VOTER						CVL													0	033	033	03	1	5.2	5	1	5	-2.84834488067745	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171109013000	http://www.pulse.ng/bi/politics/politics-republicans-are-pointing-fingers-in-every-direction-after-embarrassing-election-night-annihilation-id7573534.html
705175449	20171109	201711	2017	2017.8466	CVL	VOTER						CVL													0	033	033	03	1	5.2	2	1	2	-2.84834488067745	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171109013000	http://www.pulse.ng/bi/politics/politics-republicans-are-pointing-fingers-in-every-direction-after-embarrassing-election-night-annihilation-id7573534.html
705175450	20171109	201711	2017	2017.8466	CVL	VOTER						CVL													0	033	033	03	1	5.2	3	1	3	-2.84834488067745	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109013000	http://www.pulse.ng/bi/politics/politics-republicans-are-pointing-fingers-in-every-direction-after-embarrassing-election-night-annihilation-id7573534.html
705175451	20171109	201711	2017	2017.8466	CVL	VOTER						CVL													1	035	035	03	1	7.0	10	1	10	-2.89855072463768	0								0								0								20171109013000	https://www.almanacnews.com/news/2017/11/08/atherton-whats-next-after-parcel-tax-defeat
705175452	20171109	201711	2017	2017.8466	CVL	TOURIST						CVL													1	036	036	03	1	4.0	2	1	2	-0.38167938931298	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171109013000	http://exceptionmag.com/151337/bellevue-washington-might-become-an-awesome-city-for-staycations/
705175453	20171109	201711	2017	2017.8466	CVL	ENGINEER						CVL													1	040	040	04	1	1.0	6	1	6	1.05263157894737	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	0								4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171109013000	http://www.avnetwork.com/avnetwork/meyer-sound-leopard-powers--danish-stage-show/127564
705175454	20171109	201711	2017	2017.8466	CVL	IMMIGRANT						CVL													1	040	040	04	1	1.0	10	1	10	-4.22670509125841	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171109013000	https://www.forbes.com/sites/andyjsemotiuk/2017/11/08/how-to-solve-the-problem-of-illegal-immigration-under-trump/
705175455	20171109	201711	2017	2017.8466	CVL	VOTER						CVL													0	040	040	04	1	1.0	2	1	2	-1.8796992481203	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109013000	http://occupyilluminati.com/8-election-day-victories-that-spell-good-news-for-democrats-and-the-progressive-grassroots/
705175456	20171109	201711	2017	2017.8466	CVL	TRAVELLER						CVL													1	051	051	05	1	3.4	10	1	10	5.44041450777202	4	Phuket, Phuket, Thailand	TH	TH62	26915	7.83333	98.3833	-3253342	0								4	Phuket, Phuket, Thailand	TH	TH62	26915	7.83333	98.3833	-3253342	20171109013000	http://www.traveldailymedia.com/433551/433551/
705175457	20171109	201711	2017	2017.8466	CVL	TRAVELER						CVL													1	051	051	05	1	3.4	10	1	10	3.66748166259169	3	Ravenswood, Illinois, United States	US	USIL	IL031	41.9656	-87.6667	1802408	0								3	Ravenswood, Illinois, United States	US	USIL	IL031	41.9656	-87.6667	1802408	20171109013000	http://exceptionmag.com/151342/ravenswood-chicago-got-real-over-recipes-from-pioneer-days/
705175458	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	10	1	10	4.9079754601227	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171109013000	http://www.middlesborodailynews.com/2017/11/08/honoring-the-veterans/
705175459	20171109	201711	2017	2017.8466	CVL	VOTER						CVL													1	080	080	08	2	5.0	20	2	20	0.174135797138993	0								0								0								20171109013000	http://www.live5news.com/story/36798687/city-of-charleston-candidates-prepare-for-possible-run-off-elections
705175460	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL													1	0831	083	08	2	5.0	10	1	10	1.22850122850123	1	Mongolia	MG	MG		46	105	MG	0								1	Mongolia	MG	MG		46	105	MG	20171109013000	http://www.hmbreview.com/books/pancake-breakfast-led-rehm-to-poetry/article_95867484-c4ce-11e7-b5dd-43e4b7eb1db4.html
705175461	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL													1	0841	084	08	2	7.0	10	1	10	4.9079754601227	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171109013000	http://www.middlesborodailynews.com/2017/11/08/honoring-the-veterans/
705175462	20171109	201711	2017	2017.8466	CVL	NEIGHBORHOOD						CVL													1	0874	087	08	2	10.0	10	1	10	-1.32890365448505	0								0								0								20171109013000	http://hawaiipublicradio.org/post/conversation-wednesday-november-8th-2017
705175463	20171109	201711	2017	2017.8466	CVL	POPULATION						CVL													0	090	090	09	2	-2.0	10	1	10	-3.33951762523191	1	Colombia	CO	CO		4	-72	CO	0								1	Colombia	CO	CO		4	-72	CO	20171109013000	http://www.oas.org/en/media_center/press_release.asp?sCodigo=E-080/17
705175464	20171109	201711	2017	2017.8466	CVL	TOURIST						CVL													1	100	100	10	3	-5.0	10	1	10	2.65486725663717	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171109013000	http://exceptionmag.com/151335/progress-pennsylvania-enjoys-the-old-and-the-new/
705175465	20171109	201711	2017	2017.8466	CVL	RESIDENTS						CVL													0	110	110	11	3	-2.0	3	1	3	-5.41516245487364	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	Bears Ears, Utah, United States	US	USUT		37.63	-109.868	1438507	20171109013000	http://www.tampabay.com/utah-town-appears-headed-toward-keeping-booze-prohibition-ap_national49422403b08148a491c957e9a05483e8
705175466	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL													1	110	110	11	3	-2.0	5	1	5	0.32154340836012	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109013000	http://www.ibtimes.co.uk/age-against-machine-club-night-where-young-people-are-banned-1646234
705175467	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL													1	110	110	11	3	-2.0	3	1	3	0	1	Turkey	TU	TU		39.059012	34.911546	TU	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20171109013000	http://klyq.com/hamiltons-new-mayor-is-a-familiar-face/
705175468	20171109	201711	2017	2017.8466	CVL	POPULATION						CVL													1	120	120	12	3	-4.0	10	1	10	-1.76282051282052	3	Ontonagon County, Michigan, United States	US	USMI	MI131	46.6666	-89.3335	1623008	0								3	Ontonagon County, Michigan, United States	US	USMI		46.6666	-89.3335	1623008	20171109013000	http://www.inlandnewstoday.com/story.php?s=48439
705175469	20171109	201711	2017	2017.8466	CVL	VOTER						CVL													1	120	120	12	3	-4.0	2	1	2	-1.85185185185186	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171109013000	http://www.thealpenanews.com/wire/?category=5012&ID=46172
705175470	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL													0	130	130	13	3	-4.4	10	1	10	-2.97418630751964	4	Mutasa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.6444	31.6335	10801029	0								4	Mutasa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.6444	31.6335	10801029	20171109013000	http://news2.onlinenigeria.com/world/africa/675364-liberal-democrats-respond-to-mnangagwa-statement.html
705175471	20171109	201711	2017	2017.8466	CVL	CITIZEN						CVL													1	141	141	14	3	-6.5	10	1	10	1.10192837465565	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20171109013000	http://www.omaha.com/news/education/draft-civic-readiness-definition-aims-to-help-social-studies-teachers/article_c92a3390-c4e0-11e7-8712-9bb08f44dac3.html
705175472	20171109	201711	2017	2017.8466	CVL	HUNTER						CVL													0	193	193	19	4	-10.0	8	1	8	0.20140986908358	4	Makira, Toamasina, Madagascar	MA	MA04	154602	-15.4273	49.367	-216179	0								4	Makira, Toamasina, Madagascar	MA	MA04	154602	-15.4273	49.367	-216179	20171109013000	https://www.almanacnews.com/news/2017/11/08/cover-story-informing-the-world
705175473	20171109	201711	2017	2017.8466	CVL	HUNTER						CVL													0	193	193	19	4	-10.0	2	1	2	0.20140986908358	4	Masoala, Antsiranana, Madagascar	MA	MA01	154596	-15.9832	50.1595	-218641	0								4	Masoala, Antsiranana, Madagascar	MA	MA01	154596	-15.9832	50.1595	-218641	20171109013000	https://www.almanacnews.com/news/2017/11/08/cover-story-informing-the-world
705175474	20171109	201711	2017	2017.8466	CVL	TRAVELLER						CVL			BUS	COMPANIES						BUS			1	043	043	04	1	2.8	2	1	2	5.44041450777202	4	Phuket, Phuket, Thailand	TH	TH62	26915	7.83333	98.3833	-3253342	4	Phuket, Phuket, Thailand	TH	TH62	26915	7.83333	98.3833	-3253342	4	Phuket, Phuket, Thailand	TH	TH62	26915	7.83333	98.3833	-3253342	20171109013000	http://www.traveldailymedia.com/433551/433551/
705175475	20171109	201711	2017	2017.8466	CVL	IMMIGRANT						CVL			CAN	CANADA	CAN								0	042	042	04	1	1.9	10	1	10	-4.22670509125841	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171109013000	https://www.forbes.com/sites/andyjsemotiuk/2017/11/08/how-to-solve-the-problem-of-illegal-immigration-under-trump/
705175476	20171109	201711	2017	2017.8466	CVL	POPULATION						CVL			CHN	CHINA	CHN								0	100	100	10	3	-5.0	2	1	2	-1.85950413223141	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	20171109013000	http://www.chiangraitimes.com/golden-triangle-is-under-spotlight-as-illegal-wildlife-trade-hub.html
705175477	20171109	201711	2017	2017.8466	CVL	POPULATION						CVL			CHN	CHINA	CHN								0	100	100	10	3	-5.0	8	1	8	-1.85950413223141	1	Indonesia	ID	ID		-5	120	ID	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	20171109013000	http://www.chiangraitimes.com/golden-triangle-is-under-spotlight-as-illegal-wildlife-trade-hub.html
705175478	20171109	201711	2017	2017.8466	CVL	POPULATION						CVL			CHN	CHINA	CHN								0	120	120	12	3	-4.0	1	1	1	-1.85950413223141	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	20171109013000	http://www.chiangraitimes.com/golden-triangle-is-under-spotlight-as-illegal-wildlife-trade-hub.html
705175479	20171109	201711	2017	2017.8466	CVL	POPULATION						CVL			CHN	CHINA	CHN								0	120	120	12	3	-4.0	4	1	4	-1.85950413223141	1	Indonesia	ID	ID		-5	120	ID	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	20171109013000	http://www.chiangraitimes.com/golden-triangle-is-under-spotlight-as-illegal-wildlife-trade-hub.html
705175480	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			CHRPRO210	LUTHERAN				CHR	PRO				1	071	071	07	2	7.4	3	1	3	0	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171109013000	http://klyq.com/hamiltons-new-mayor-is-a-familiar-face/
705175481	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			CHRPRO210	LUTHERAN				CHR	PRO				1	110	110	11	3	-2.0	3	1	3	0	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171109013000	http://klyq.com/hamiltons-new-mayor-is-a-familiar-face/
705175482	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			COP	POLICE						COP			1	130	130	13	3	-4.4	5	1	5	-5.1792828685259	0								0								0								20171109013000	http://www.wzzm13.com/news/crime/muskgons-lgbtq-community-in-need-of-support-center/490335090
705175483	20171109	201711	2017	2017.8466	CVL	IMMIGRANT						CVL			CRM	GANG						CRM			0	130	130	13	3	-4.4	6	1	6	-2.48803827751196	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109013000	http://slinkingtowardretirement.com/?p=276556
705175484	20171109	201711	2017	2017.8466	CVL	ENGINEER						CVL			DNK	DENMARK	DNK								1	040	040	04	1	1.0	2	1	2	1.05263157894737	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171109013000	http://www.avnetwork.com/avnetwork/meyer-sound-leopard-powers--danish-stage-show/127564
705175485	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			EDU	SCHOOL						EDU			1	040	040	04	1	1.0	3	1	3	-0.37313432835821	1	Lesotho	LT	LT		-29.5	28.25	LT	1	Lesotho	LT	LT		-29.5	28.25	LT	1	Lesotho	LT	LT		-29.5	28.25	LT	20171109013000	https://www.tapinto.net/articles/hannah-caldwell-teacher-moves-on-to-jeopardy-cha
705175486	20171109	201711	2017	2017.8466	CVL	RESIDENTS						CVL			EDU	STUDENT						EDU			1	046	046	04	1	7.0	5	1	5	6.2874251497006	0								0								0								20171109013000	http://www.timesenterprise.com/news/education/garrison-pilcher-students-visit-legacy-village/article_1ef66b36-5452-57e6-b81f-c170974d15b5.html
705175487	20171109	201711	2017	2017.8466	CVL	VILLAGE						CVL			GOV	PRINCE						GOV			0	043	043	04	1	2.8	1	1	1	3.04449648711944	4	Borneo, Malaysia (general), Malaysia	MY	MY00	18585	1	114	-2359175	4	Iban, Sabah, Malaysia	MY	MY16	18585	4.44368	118.545	10525280	4	Iban, Sabah, Malaysia	MY	MY16	18585	4.44368	118.545	10525280	20171109013000	http://www.bernama.com/bernama/v8/newsindex.php?id=1408588
705175488	20171109	201711	2017	2017.8466	CVL	VILLAGE						CVL			GOV	PRINCE						GOV			0	043	043	04	1	2.8	1	1	1	3.04449648711944	4	Iban, Sabah, Malaysia	MY	MY16	18585	4.44368	118.545	10525280	4	Iban, Sabah, Malaysia	MY	MY16	18585	4.44368	118.545	10525280	4	Han Jiang, Shaanxi, China	CH	CH26	13221	33.1	107.967	-1908392	20171109013000	http://www.bernama.com/bernama/v8/newsindex.php?id=1408588
705175489	20171109	201711	2017	2017.8466	CVL	NEIGHBORHOOD						CVL			GOV	KING						GOV			0	043	043	04	1	2.8	5	1	5	-2.59208731241473	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171109013000	http://www.wnd.com/2017/11/temple-what-temple-the-one-arabs-destroyed-2/
705175490	20171109	201711	2017	2017.8466	CVL	VOTER						CVL			GOV	MAYOR						GOV			1	071	071	07	2	7.4	5	1	5	-2.89855072463768	0								0								0								20171109013000	https://www.almanacnews.com/news/2017/11/08/atherton-whats-next-after-parcel-tax-defeat
705175491	20171109	201711	2017	2017.8466	CVL	POPULATION						CVL			GOV	GOVERNMENT						GOV			1	111	111	11	3	-2.0	10	1	10	-4.32220039292731	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171109013000	http://www.ejinsight.com/20171108-time-for-new-thinking-on-public-rental-housing/
705175492	20171109	201711	2017	2017.8466	CVL	POPULATION						CVL			IDN	INDONESIA	IDN								0	120	120	12	3	-4.0	1	1	1	-1.85950413223141	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	1	Indonesia	ID	ID		-5	120	ID	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	20171109013000	http://www.chiangraitimes.com/golden-triangle-is-under-spotlight-as-illegal-wildlife-trade-hub.html
705175493	20171109	201711	2017	2017.8466	CVL	POPULATION						CVL			IDN	INDONESIA	IDN								0	120	120	12	3	-4.0	4	1	4	-1.85950413223141	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	20171109013000	http://www.chiangraitimes.com/golden-triangle-is-under-spotlight-as-illegal-wildlife-trade-hub.html
705175494	20171109	201711	2017	2017.8466	CVL	VILLAGE						CVL			JEW	JEWISH				JEW					1	043	043	04	1	2.8	10	1	10	-4.72103004291846	4	Miskolc, Miskolc, Hungary	HU	HU13	17504	48.1	20.7833	-861626	4	Miskolc, Miskolc, Hungary	HU	HU13	17504	48.1	20.7833	-861626	4	Miskolc, Miskolc, Hungary	HU	HU13	17504	48.1	20.7833	-861626	20171109013000	http://www.heritagefl.com/story/2017/11/03/features/taboo-breaking-film-depicts-hungarys-grim-welcome-to-holocaust-survivors/8797.html
705175495	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			LSO	LESOTHO	LSO								1	040	040	04	1	1.0	2	1	2	-0.37313432835821	1	Lesotho	LT	LT		-29.5	28.25	LT	1	Lesotho	LT	LT		-29.5	28.25	LT	1	Lesotho	LT	LT		-29.5	28.25	LT	20171109013000	https://www.tapinto.net/articles/hannah-caldwell-teacher-moves-on-to-jeopardy-cha
705175496	20171109	201711	2017	2017.8466	CVL	TOURIST						CVL			MMR	MYANMAR	MMR								1	042	042	04	1	1.9	2	1	2	-1.85950413223141	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	4	Tachilek, Shan State, Myanmar	BM	BM11	26521	20.4475	99.8808	-444160	4	Mong La, Yunnan, China	CH	CH29	13311	21.4686	101.551	-1918542	20171109013000	http://www.chiangraitimes.com/golden-triangle-is-under-spotlight-as-illegal-wildlife-trade-hub.html
705175497	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			NGA	NIGERIA	NGA								1	020	020	02	1	3.0	1	1	1	4.07608695652174	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171109013000	http://news2.onlinenigeria.com/news/general/675380-smedan-leads-26-msmes-to-china-expo-2017.html
705175498	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			NGA	NIGERIA	NGA								1	020	020	02	1	3.0	1	1	1	4.07608695652174	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171109013000	http://news2.onlinenigeria.com/news/general/675380-smedan-leads-26-msmes-to-china-expo-2017.html
705175499	20171109	201711	2017	2017.8466	CVL	ENGINEER						CVL			NGA	NIGERIA	NGA								1	030	030	03	1	4.0	6	1	6	9.15032679738562	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171109013000	http://www.tribuneonlineng.com/safety-engineers-confer-award-fellowship-omisore/
705175500	20171109	201711	2017	2017.8466	CVL	ENGINEER						CVL			NGA	NIGERIA	NGA								1	030	030	03	1	4.0	2	1	2	9.15032679738562	4	Of Osun, Ondo, Nigeria	NI	NI48	22976	7.0607	5.2282	10288512	4	Of Osun, Ondo, Nigeria	NI	NI48	22976	7.0607	5.2282	10288512	4	Of Osun, Ondo, Nigeria	NI	NI48	22976	7.0607	5.2282	10288512	20171109013000	http://www.tribuneonlineng.com/safety-engineers-confer-award-fellowship-omisore/
705175501	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			NGO	COVENANT HOUSE						NGO			1	051	051	05	1	3.4	10	1	10	0.59880239520958	3	Grand Rapids, Michigan, United States	US	USMI	MI081	42.9634	-85.6681	627105	3	Grand Rapids, Michigan, United States	US	USMI		42.9634	-85.6681	627105	3	Grand Rapids, Michigan, United States	US	USMI		42.9634	-85.6681	627105	20171109013000	http://www.wzzm13.com/news/local/community/non-profit-breaks-ground-at-new-homeless-shelter/490313487
705175502	20171109	201711	2017	2017.8466	CVL	POPULATION						CVL			PHL	PHILIPPINE	PHL								1	100	100	10	3	-5.0	10	1	10	-0.87719298245614	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109013000	http://thestandard.com.ph/news/national/251296/population-of-elderly-growing.html
705175503	20171109	201711	2017	2017.8466	CVL	NEIGHBORHOOD						CVL			SYR	SYRIA	SYR								0	043	043	04	1	2.8	5	1	5	-2.59208731241473	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171109013000	http://www.wnd.com/2017/11/temple-what-temple-the-one-arabs-destroyed-2/
705175504	20171109	201711	2017	2017.8466	CVL	VOTER						CVL			USA	WASHINGTON	USA								0	010	010	01	1	0.0	7	1	7	-1.8796992481203	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109013000	http://occupyilluminati.com/8-election-day-victories-that-spell-good-news-for-democrats-and-the-progressive-grassroots/
705175505	20171109	201711	2017	2017.8466	CVL	VOTER						CVL			USA	WASHINGTON	USA								0	010	010	01	1	0.0	1	1	1	-1.8796992481203	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171109013000	http://occupyilluminati.com/8-election-day-victories-that-spell-good-news-for-democrats-and-the-progressive-grassroots/
705175506	20171109	201711	2017	2017.8466	CVL	VOTER						CVL			USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	1	4	2.64026402640264	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109013000	http://www.newsweek.com/democrats-trump-elections-sanders-clinton-706225
705175507	20171109	201711	2017	2017.8466	CVL	TOURIST						CVL			USA	WASHINGTON	USA								1	036	036	03	1	4.0	8	1	8	-0.38167938931298	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171109013000	http://exceptionmag.com/151337/bellevue-washington-might-become-an-awesome-city-for-staycations/
705175508	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			USA	TEXAS	USA								0	042	042	04	1	1.9	10	1	10	2.13592233009709	3	San Angelo Museum Of Fine Arts, Texas, United States	US	USTX	TX451	31.4546	-100.428	2014384	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171109013000	http://www.gosanangelo.com/story/news/local/2017/11/08/turn-your-tv-pbs-saturday-see-christoval-craftsman-featured/840525001/
705175509	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			USA	KANSAS	USA								1	042	042	04	1	1.9	7	1	7	6.50406504065041	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171109013000	http://www.jcpost.com/2017/11/08/healthy-moms-healthy-babies-hosts-their-6th-lukes-community-baby-shower/
705175510	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			USA	MAINE	USA								1	042	042	04	1	1.9	8	1	8	-0.68259385665529	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171109013000	http://www.khou.com/news/jacobs-last-christmas-wishes-keep-coming-true/490370607
705175511	20171109	201711	2017	2017.8466	CVL	COMMUNITY						CVL			USA	MAINE	USA								1	042	042	04	1	1.9	2	1	2	-0.68259385665529	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171109013000	http://www.khou.com/news/jacobs-last-christmas-wishes-keep-coming-true/490370607
