703880273	20171104	201711	2017	2017.8329	BUS	BUSINESS						BUS			SCGSRB	SERBIA	SRB								0	061	061	06	2	6.4	8	1	8	-2.76381909547738	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20171104124500	https://www.b92.net/eng/news/business.php?yyyy=2017&mm=11&dd=03&nav_id=102716
703880274	20171104	201711	2017	2017.8329	BUS	BUSINESS						BUS			SCGSRB	SERBIA	SRB								0	100	100	10	3	-5.0	2	1	2	-2.76381909547738	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20171104124500	https://www.b92.net/eng/news/business.php?yyyy=2017&mm=11&dd=03&nav_id=102716
703880275	20171104	201711	2017	2017.8329	BUS	BUSINESS						BUS			SCGSRB	SERBIA	SRB								0	100	100	10	3	-5.0	8	1	8	-2.76381909547738	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20171104124500	https://www.b92.net/eng/news/business.php?yyyy=2017&mm=11&dd=03&nav_id=102716
703880276	20171104	201711	2017	2017.8329	BUS	BUSINESS						BUS			SCGSRBLEG	SERBIA	SRB					LEG			0	040	040	04	1	1.0	10	1	10	-2.76381909547738	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20171104124500	https://www.b92.net/eng/news/business.php?yyyy=2017&mm=11&dd=03&nav_id=102716
703880277	20171104	201711	2017	2017.8329	BUS	COMPANY						BUS			USA	OREGON	USA								1	071	071	07	2	7.4	3	1	3	2.36486486486487	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171104124500	http://www.kicktraq.com/projects/1780392959/oregon-recovers-film-project/
703880278	20171104	201711	2017	2017.8329	BUS	PRODUCER						BUS			USACOP	NEW YORK	USA					COP			1	090	090	09	2	-2.0	3	1	3	-3.79876796714579	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20171104124500	http://www.thetowntalk.com/story/life/2017/11/03/harvey-weinstein-news-criminal-investigations-updates-sexual-assault-harassment/828432001/
703880279	20171104	201711	2017	2017.8329	BUS	BOSS						BUS			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	5	1	5	1.65016501650165	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171104124500	http://www.planetf1.com/news/red-bull-willing-to-give-ricciardo-time/
703880280	20171104	201711	2017	2017.8329	CANGOV	ALBERTA	CAN					GOV			CAN	ALBERTA	CAN								1	100	100	10	3	-5.0	5	1	5	0	0								0								0								20171104124500	https://www.direktbroker.de/news/international-your-letters-for-saturday-nov-4-55338811
703880281	20171104	201711	2017	2017.8329	CHE	SWITZERLAND	CHE																		1	010	010	01	1	0.0	4	2	4	0.86083213773314	1	Switzerland	SZ	SZ		47	8	SZ	0								1	United Kingdom	UK	UK		54	-4	UK	20171104124500	http://www.bbc.co.uk/news/uk-northern-ireland-politics-41862575
703880282	20171104	201711	2017	2017.8329	CHE	SWITZERLAND	CHE																		1	010	010	01	1	0.0	12	2	12	0.86083213773314	1	United Kingdom	UK	UK		54	-4	UK	0								1	Switzerland	SZ	SZ		47	8	SZ	20171104124500	http://www.bbc.co.uk/news/uk-northern-ireland-politics-41862575
703880283	20171104	201711	2017	2017.8329	CHE	SWITZERLAND	CHE																		0	020	020	02	1	3.0	8	2	8	0.86083213773314	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20171104124500	http://www.bbc.co.uk/news/uk-northern-ireland-politics-41862575
703880284	20171104	201711	2017	2017.8329	CHE	SWISS	CHE								CHEGOV	PASCAL COUCHEPIN	CHE					GOV			1	010	010	01	1	0.0	2	1	2	2.18818380743982	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171104124500	https://www.swissinfo.ch/eng/us---swiss-health-series_two-patchwork-health-care-systems--and-two-stories-of-reform/43645600
703880285	20171104	201711	2017	2017.8329	CHE	SWITZERLAND	CHE								GBR	UNITED KINGDOM	GBR								0	050	050	05	1	3.5	4	2	4	0.86083213773314	1	Switzerland	SZ	SZ		47	8	SZ	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20171104124500	http://www.bbc.co.uk/news/uk-northern-ireland-politics-41862575
703880286	20171104	201711	2017	2017.8329	CHE	SWITZERLAND	CHE								GBR	UNITED KINGDOM	GBR								0	050	050	05	1	3.5	4	2	4	0.86083213773314	1	Switzerland	SZ	SZ		47	8	SZ	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171104124500	http://www.bbc.co.uk/news/uk-northern-ireland-politics-41862575
703880287	20171104	201711	2017	2017.8329	CHE	SWITZERLAND	CHE								GBR	UNITED KINGDOM	GBR								0	130	130	13	3	-4.4	4	2	4	0.86083213773314	1	Switzerland	SZ	SZ		47	8	SZ	1	Norway	NO	NO		62	10	NO	1	Switzerland	SZ	SZ		47	8	SZ	20171104124500	http://www.bbc.co.uk/news/uk-northern-ireland-politics-41862575
703880288	20171104	201711	2017	2017.8329	CHE	SWITZERLAND	CHE								GBR	UNITED KINGDOM	GBR								0	130	130	13	3	-4.4	4	2	4	0.86083213773314	1	Switzerland	SZ	SZ		47	8	SZ	1	United Kingdom	UK	UK		54	-4	UK	1	Switzerland	SZ	SZ		47	8	SZ	20171104124500	http://www.bbc.co.uk/news/uk-northern-ireland-politics-41862575
703880289	20171104	201711	2017	2017.8329	CHE	SWITZERLAND	CHE								USA	UNITED STATES	USA								0	110	110	11	3	-2.0	4	2	4	0.86083213773314	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171104124500	http://www.bbc.co.uk/news/uk-northern-ireland-politics-41862575
703880290	20171104	201711	2017	2017.8329	CHE	SWISS	CHE								USA	UNITED STATES	USA								0	110	110	11	3	-2.0	16	2	16	0.86083213773314	1	Switzerland	SZ	SZ		47	8	SZ	1	United States	US	US		39.828175	-98.5795	US	1	Switzerland	SZ	SZ		47	8	SZ	20171104124500	http://www.bbc.co.uk/news/uk-northern-ireland-politics-41862575
703880291	20171104	201711	2017	2017.8329	CHEGOV	PASCAL COUCHEPIN	CHE					GOV			BUS	BUSINESS						BUS			1	013	013	01	1	0.4	8	1	8	2.18818380743982	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171104124500	https://www.swissinfo.ch/eng/us---swiss-health-series_two-patchwork-health-care-systems--and-two-stories-of-reform/43645600
703880292	20171104	201711	2017	2017.8329	CHN	CHINA	CHN																		1	138	138	13	3	-7.0	1	1	1	-1.12834978843442	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								1	South Korea	KS	KS		37	127.5	KS	20171104124500	http://www.richmond.com/opinion/their-opinion/guest-columnists/donald-nuechterlein-column-u-s-china-collaborate-to-reduce-threat/article_ac35f399-5eb8-54df-8d61-10b2f0c91e4f.html
703880293	20171104	201711	2017	2017.8329	CHN	CHINA	CHN																		1	138	138	13	3	-7.0	2	1	2	-1.12834978843442	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104124500	http://www.richmond.com/opinion/their-opinion/guest-columnists/donald-nuechterlein-column-u-s-china-collaborate-to-reduce-threat/article_ac35f399-5eb8-54df-8d61-10b2f0c91e4f.html
703880294	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								BRN	BRUNEI	BRN								1	010	010	01	1	0.0	1	1	1	-1.64473684210527	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104124500	http://politics.com.ph/china-unveils-massive-dredger-conquer-south-china-sea-magic-island-maker/
703880295	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								BRN	BRUNEI	BRN								1	010	010	01	1	0.0	1	1	1	-1.64473684210527	1	Taiwan	TW	TW		24	121	TW	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104124500	http://politics.com.ph/china-unveils-massive-dredger-conquer-south-china-sea-magic-island-maker/
703880296	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOV	REGIME						GOV			1	036	036	03	1	4.0	2	1	2	-6.52962515114873	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171104124500	https://www.yahoo.com/news/experts-urge-trump-apos-stick-100031583.html
703880297	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOV	REGIME						GOV			1	036	036	03	1	4.0	2	1	2	-6.52962515114873	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171104124500	https://www.yahoo.com/news/experts-urge-trump-apos-stick-100031583.html
703880298	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								JPN	JAPAN	JPN								0	042	042	04	1	1.9	1	1	1	0.53763440860215	1	China	CH	CH		35	105	CH	1	Japan	JA	JA		36	138	JA	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104124500	https://www.msn.com/en-gb/news/world/aloha-donald-and-melania-trump-arrive-in-hawaii-before-asia-tour/ar-AAuqCgP
703880299	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	042	042	04	1	1.9	1	1	1	0.53763440860215	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104124500	https://www.msn.com/en-gb/news/world/aloha-donald-and-melania-trump-arrive-in-hawaii-before-asia-tour/ar-AAuqCgP
703880300	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								1	138	138	13	3	-7.0	1	1	1	-1.12834978843442	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171104124500	http://www.richmond.com/opinion/their-opinion/guest-columnists/donald-nuechterlein-column-u-s-china-collaborate-to-reduce-threat/article_ac35f399-5eb8-54df-8d61-10b2f0c91e4f.html
703880301	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								1	138	138	13	3	-7.0	4	1	4	-1.12834978843442	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104124500	http://www.richmond.com/opinion/their-opinion/guest-columnists/donald-nuechterlein-column-u-s-china-collaborate-to-reduce-threat/article_ac35f399-5eb8-54df-8d61-10b2f0c91e4f.html
703880302	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	1	1	1	0.53763440860215	1	China	CH	CH		35	105	CH	1	Philippines	RP	RP		13	122	RP	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104124500	https://www.msn.com/en-gb/news/world/aloha-donald-and-melania-trump-arrive-in-hawaii-before-asia-tour/ar-AAuqCgP
703880303	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								VNM	VIETNAM	VNM								0	042	042	04	1	1.9	1	1	1	0.53763440860215	1	China	CH	CH		35	105	CH	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104124500	https://www.msn.com/en-gb/news/world/aloha-donald-and-melania-trump-arrive-in-hawaii-before-asia-tour/ar-AAuqCgP
703880304	20171104	201711	2017	2017.8329	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	-1.12834978843442	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104124500	http://www.richmond.com/opinion/their-opinion/guest-columnists/donald-nuechterlein-column-u-s-china-collaborate-to-reduce-threat/article_ac35f399-5eb8-54df-8d61-10b2f0c91e4f.html
703880305	20171104	201711	2017	2017.8329	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	-1.12834978843442	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104124500	http://www.richmond.com/opinion/their-opinion/guest-columnists/donald-nuechterlein-column-u-s-china-collaborate-to-reduce-threat/article_ac35f399-5eb8-54df-8d61-10b2f0c91e4f.html
703880306	20171104	201711	2017	2017.8329	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								0	036	036	03	1	4.0	4	1	4	-1.12834978843442	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	South Korea	KS	KS		37	127.5	KS	20171104124500	http://www.richmond.com/opinion/their-opinion/guest-columnists/donald-nuechterlein-column-u-s-china-collaborate-to-reduce-threat/article_ac35f399-5eb8-54df-8d61-10b2f0c91e4f.html
703880307	20171104	201711	2017	2017.8329	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								1	030	030	03	1	4.0	2	1	2	-1.12834978843442	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104124500	http://www.richmond.com/opinion/their-opinion/guest-columnists/donald-nuechterlein-column-u-s-china-collaborate-to-reduce-threat/article_ac35f399-5eb8-54df-8d61-10b2f0c91e4f.html
703880308	20171104	201711	2017	2017.8329	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-1.12834978843442	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104124500	http://www.richmond.com/opinion/their-opinion/guest-columnists/donald-nuechterlein-column-u-s-china-collaborate-to-reduce-threat/article_ac35f399-5eb8-54df-8d61-10b2f0c91e4f.html
703880309	20171104	201711	2017	2017.8329	CHNGOV	CHINA	CHN					GOV			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-1.12834978843442	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104124500	http://www.richmond.com/opinion/their-opinion/guest-columnists/donald-nuechterlein-column-u-s-china-collaborate-to-reduce-threat/article_ac35f399-5eb8-54df-8d61-10b2f0c91e4f.html
703880310	20171104	201711	2017	2017.8329	CHNGOV	CHINA	CHN					GOV			USAGOV	AMERICAN	USA					GOV			1	030	030	03	1	4.0	6	1	6	-1.12834978843442	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104124500	http://www.richmond.com/opinion/their-opinion/guest-columnists/donald-nuechterlein-column-u-s-china-collaborate-to-reduce-threat/article_ac35f399-5eb8-54df-8d61-10b2f0c91e4f.html
703880311	20171104	201711	2017	2017.8329	CHR	CHRISTIAN				CHR															0	090	090	09	2	-2.0	3	1	3	-5.35117056856187	3	Charlottesville, Indiana, United States	US	USIN	IN161	39.5362	-84.853	432429	0								3	Charlottesville, Indiana, United States	US	USIN	IN161	39.5362	-84.853	432429	20171104124500	http://www.webcommentary.com/php/ShowArticle.php?id=meekinsf&date=171104
703880312	20171104	201711	2017	2017.8329	CHR	CHRISTIAN				CHR					CHRPRO332	CHRISTIAN CHURCH				CHR	PRO				0	060	060	06	2	6.0	2	1	2	-0.85744908896034	3	First Christian Church, Nebraska, United States	US	USNE	NE013	42.1033	-102.871	1827719	3	First Christian Church, Nebraska, United States	US	USNE		42.1033	-102.871	1827719	3	First Christian Church, Nebraska, United States	US	USNE		42.1033	-102.871	1827719	20171104124500	http://www.laramieboomerang.com/opinion/laramie-s-living-history-mystery-at-the-museum-bible-with/article_ec7e2d18-c122-11e7-a8ea-7f65a059c546.html
703880313	20171104	201711	2017	2017.8329	CHR	CHRISTIAN				CHR					CHRPRO332	CHRISTIAN CHURCH				CHR	PRO				0	060	060	06	2	6.0	1	1	1	-0.85744908896034	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171104124500	http://www.laramieboomerang.com/opinion/laramie-s-living-history-mystery-at-the-museum-bible-with/article_ec7e2d18-c122-11e7-a8ea-7f65a059c546.html
703880314	20171104	201711	2017	2017.8329	CHR	CHRISTIAN				CHR					MIL	MILITARY						MIL			0	111	111	11	3	-2.0	1	1	1	-5.35117056856187	3	Charlottesville, Indiana, United States	US	USIN	IN161	39.5362	-84.853	432429	3	Charlottesville, Indiana, United States	US	USIN	IN161	39.5362	-84.853	432429	3	Charlottesville, Indiana, United States	US	USIN	IN161	39.5362	-84.853	432429	20171104124500	http://www.webcommentary.com/php/ShowArticle.php?id=meekinsf&date=171104
703880315	20171104	201711	2017	2017.8329	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								0	060	060	06	2	6.0	2	1	2	-0.85744908896034	3	First Christian Church, Nebraska, United States	US	USNE	NE013	42.1033	-102.871	1827719	3	First Christian Church, Nebraska, United States	US	USNE		42.1033	-102.871	1827719	3	First Christian Church, Nebraska, United States	US	USNE		42.1033	-102.871	1827719	20171104124500	http://www.laramieboomerang.com/opinion/laramie-s-living-history-mystery-at-the-museum-bible-with/article_ec7e2d18-c122-11e7-a8ea-7f65a059c546.html
703880316	20171104	201711	2017	2017.8329	CHRCTH	CATHOLIC				CHR	CTH														0	017	017	01	1	0.0	10	1	10	0.94664371772806	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20171104124500	http://www.nairaland.com/4156050/pope-francis-requests-roman-catholic
703880317	20171104	201711	2017	2017.8329	CHRCTH	CATHOLIC				CHR	CTH														1	051	051	05	1	3.4	10	1	10	-3.64109232769831	1	Sudan	SU	SU		16	30	SU	0								1	Sudan	SU	SU		16	30	SU	20171104124500	https://cruxnow.com/global-church/2017/11/04/salesian-run-ministries-uganda-aid-south-sudanese-fleeing-violence/
703880318	20171104	201711	2017	2017.8329	CHRCTH	CATHOLIC				CHR	CTH														0	111	111	11	3	-2.0	10	1	10	0.94664371772806	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20171104124500	http://www.nairaland.com/4156050/pope-francis-requests-roman-catholic
703880319	20171104	201711	2017	2017.8329	CHRCTH	THE POPE				CHR	CTH				CVL	MIGRANT						CVL			1	051	051	05	1	3.4	5	1	5	-4.1033434650456	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171104124500	https://cruxnow.com/vatican/2017/11/04/pope-condemns-xenophobia-calls-migration-sign-times/
703880320	20171104	201711	2017	2017.8329	CHRCTH	THE POPE				CHR	CTH				CVL	MIGRANT						CVL			1	070	070	07	2	7.0	5	1	5	-4.1033434650456	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171104124500	https://cruxnow.com/vatican/2017/11/04/pope-condemns-xenophobia-calls-migration-sign-times/
703880321	20171104	201711	2017	2017.8329	CHRCTH	ROMAN CATHOLIC				CHR	CTH				CVL	COMMUNITY						CVL			1	173	173	17	4	-5.0	10	1	10	3.73831775700935	0								0								0								20171104124500	http://www.newwestrecord.ca/former-parks-director-passes-away-1.23084086
703880322	20171104	201711	2017	2017.8329	CHRCTH	THE POPE				CHR	CTH				MED	NEWSPAPER						MED			0	100	100	10	3	-5.0	20	1	10	0.94664371772806	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171104124500	http://www.nairaland.com/4156050/pope-francis-requests-roman-catholic
703880323	20171104	201711	2017	2017.8329	CHRCTH	THE POPE				CHR	CTH				REF	REFUGEE						REF			1	051	051	05	1	3.4	5	1	5	-4.1033434650456	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171104124500	https://cruxnow.com/vatican/2017/11/04/pope-condemns-xenophobia-calls-migration-sign-times/
703880324	20171104	201711	2017	2017.8329	CHRCTH	CATHOLIC				CHR	CTH				REF	REFUGEE						REF			0	060	060	06	2	6.0	10	1	10	-4.1033434650456	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171104124500	https://cruxnow.com/vatican/2017/11/04/pope-condemns-xenophobia-calls-migration-sign-times/
703880325	20171104	201711	2017	2017.8329	CHRCTH	THE POPE				CHR	CTH				REF	REFUGEE						REF			1	070	070	07	2	7.0	5	1	5	-4.1033434650456	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171104124500	https://cruxnow.com/vatican/2017/11/04/pope-condemns-xenophobia-calls-migration-sign-times/
703880326	20171104	201711	2017	2017.8329	CHRCTH	CATHOLIC				CHR	CTH				USA	TEXAS	USA								0	060	060	06	2	6.0	10	1	10	-1.76565008025682	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171104124500	https://cruxnow.com/church-in-the-usa/2017/11/04/u-s-justice-department-says-misled-immigrant-teens-case/
703880327	20171104	201711	2017	2017.8329	CHRCTH	CATHOLIC				CHR	CTH				USA	TEXAS	USA								0	070	070	07	2	7.0	10	1	10	-1.76565008025682	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171104124500	https://cruxnow.com/church-in-the-usa/2017/11/04/u-s-justice-department-says-misled-immigrant-teens-case/
703880328	20171104	201711	2017	2017.8329	CHRCTHEDU	CATHOLIC				CHR	CTH	EDU													1	015	015	01	1	0.0	10	1	10	2.56410256410257	0								0								0								20171104124500	https://www.direktbroker.de/news/international-editorial-be-sensible-on-sex-education-55338814
703880329	20171104	201711	2017	2017.8329	CHRCTHREL	ROMAN CATHOLIC				CHR	CTH				REL	RELIGION									1	0833	083	08	2	5.0	6	1	6	0.94664371772806	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171104124500	http://www.nairaland.com/4156050/pope-francis-requests-roman-catholic
703880330	20171104	201711	2017	2017.8329	CHRPRO	METHODIST CHURCH				CHR	PRO				JEW	JEWISH				JEW					1	020	020	02	1	3.0	5	1	5	1.85185185185185	0								0								0								20171104124500	https://www.sheridanmedia.com/news/look-back-time-nov-4-191796193
703880331	20171104	201711	2017	2017.8329	CHRPRO	EPISCOPAL				CHR	PRO				USA	WASHINGTON	USA								1	090	090	09	2	-2.0	5	1	5	-0.85470085470085	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104124500	http://www.richmond.com/opinion/their-opinion/marsha-mercer/marsha-mercer-column-my-church-struggles-with-robert-e-lee/article_026456b1-6e6e-58dd-9347-a65c180a361e.html
703880332	20171104	201711	2017	2017.8329	CHRPRO210CVL	LUTHERAN				CHR	PRO	CVL			LBN	LEBANON	LBN								1	051	051	05	1	3.4	10	1	10	4.31654676258992	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171104124500	http://www.gazettetimes.com/online/events-calendar/local-religion-calendar-nov/article_b2bc96c9-dc1b-5228-ae83-5159057208c9.html
703880333	20171104	201711	2017	2017.8329	CHRPRO310	QUAKER				CHR	PRO														1	111	111	11	3	-2.0	10	1	10	-0.12224938875306	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171104124500	http://www.nasdaq.com/article/3-dividend-stocks-that-thrive-in-both-bull-and-bear-markets-cm871743
703880334	20171104	201711	2017	2017.8329	COP	POLICE						COP													1	010	010	01	1	0.0	4	1	4	-4.58937198067633	4	Curepe, Saint George, Trinidad And Tobago	TD	TD08	27422	10.6333	-61.4	-1359831	0								4	Curepe, Saint George, Trinidad And Tobago	TD	TD08	27422	10.6333	-61.4	-1359831	20171104124500	https://www.stabroeknews.com/2017/news/regional/11/04/four-guyanese-held-in-tt-over-robbery-of-cop/
703880335	20171104	201711	2017	2017.8329	COP	POLICE						COP													0	010	010	01	1	0.0	10	1	10	-5.34618755477651	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20171104124500	https://www.conservativehome.com/frontpage/2017/11/newslinks-for-saturday-4th-november-2017.html
