703695289	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS																		1	111	111	11	3	-2.0	1	1	1	4.70588235294118	4	Wagga Wagga, New South Wales, Australia	AS	AS02	5099	-35.1258	147.354	-1607133	0								4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20171103183000	http://www.indusage.com.au/nsw-riverina-oils-a-huge-success-in-india/
703695290	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								AFG	AFGHANISTAN	AFG								0	010	010	01	1	0.0	4	1	4	-7.51565762004176	1	Australia	AS	AS		-25	135	AS	1	Afghanistan	AF	AF		33	66	AF	1	Australia	AS	AS		-25	135	AS	20171103183000	https://www.businessinsider.com.au/trump-calls-bowe-bergdahl-sentence-a-complete-and-total-disgrace-2017-11
703695291	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								BUS	COMPANY						BUS			1	017	017	01	1	0.0	4	1	4	0.910746812386159	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171103183000	http://www.foxnews.com/tech/2017/11/03/iphone-x-hits-stores-apple-nears-1-trillion-market-cap.html
703695292	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								BUS	BUSINESS						BUS			1	043	043	04	1	2.8	2	1	2	-2.92887029288703	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171103183000	https://www.businessinsider.com.au/zillow-founder-spencer-rascoff-led-startups-through-crises-to-profits-2017-10
703695293	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								CHRPRO300GOV	PRESBYTERIAN				CHR	PRO	GOV			0	042	042	04	1	1.9	1	1	1	-2.26500566251416	4	Great Sandy Island, Queensland, Australia	AS	AS04	154665	-25.2503	153.167	-1574145	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Great Sandy Island, Queensland, Australia	AS	AS04	154665	-25.2503	153.167	-1574145	20171103183000	http://www.scotsman.com/lifestyle/the-australian-island-named-after-a-castaway-from-orkney-1-4603621
703695294	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								CHRPRO300GOV	PRESBYTERIAN				CHR	PRO	GOV			0	042	042	04	1	1.9	1	1	1	-2.26500566251416	4	Great Sandy Island, Queensland, Australia	AS	AS04	154665	-25.2503	153.167	-1574145	4	Stromness, Orkney Islands, United Kingdom	UK	UKV9	40174	58.95	-3.3	-2609014	4	Great Sandy Island, Queensland, Australia	AS	AS04	154665	-25.2503	153.167	-1574145	20171103183000	http://www.scotsman.com/lifestyle/the-australian-island-named-after-a-castaway-from-orkney-1-4603621
703695295	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								CVLJUD	CIVILIAN						CVL	JUD		0	020	020	02	1	3.0	2	1	2	-7.51565762004176	1	Australia	AS	AS		-25	135	AS	1	Afghanistan	AF	AF		33	66	AF	1	Australia	AS	AS		-25	135	AS	20171103183000	https://www.businessinsider.com.au/trump-calls-bowe-bergdahl-sentence-a-complete-and-total-disgrace-2017-11
703695296	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								IRL	IRELAND	IRL								0	012	012	01	1	-0.4	2	1	2	-2.26500566251416	4	Moreton Bay, Queensland, Australia	AS	AS04	154654	-27.29	153.259	-1588893	4	Moreton Bay, Queensland, Australia	AS	AS04	154654	-27.29	153.259	-1588893	1	Ireland	EI	EI		53	-8	EI	20171103183000	http://www.scotsman.com/lifestyle/the-australian-island-named-after-a-castaway-from-orkney-1-4603621
703695297	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								IRL	IRELAND	IRL								0	012	012	01	1	-0.4	2	1	2	-2.26500566251416	4	Moreton Bay, Queensland, Australia	AS	AS04	154654	-27.29	153.259	-1588893	1	Ireland	EI	EI		53	-8	EI	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171103183000	http://www.scotsman.com/lifestyle/the-australian-island-named-after-a-castaway-from-orkney-1-4603621
703695298	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								ISL	ICELAND	ISL								1	043	043	04	1	2.8	2	1	2	3.55731225296443	4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	20171103183000	http://blog.kexp.org/2017/11/03/kexp-live-at-iceland-airwaves-2017-day-3-gordi/
703695299	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								ISL	REYKJAVIK	ISL								1	043	043	04	1	2.8	5	1	5	3.55731225296443	1	Australia	AS	AS		-25	135	AS	4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	20171103183000	http://blog.kexp.org/2017/11/03/kexp-live-at-iceland-airwaves-2017-day-3-gordi/
703695300	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								JPN	JAPAN	JPN								1	020	020	02	1	3.0	5	1	5	-1.96759259259259	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20171103183000	https://www.openpr.com/news/801338/Grinding-Machinery-Market-Size-Will-Observe-Substantial-Growth-By-2023.html
703695301	20171103	201711	2017	2017.8301	AUS	SYDNEY	AUS								SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	1	1	1	-2.26500566251416	4	Hobart Town, Tasmania, Australia	AS	AS06	5339	-42.8832	147.332	-1578440	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171103183000	http://www.scotsman.com/lifestyle/the-australian-island-named-after-a-castaway-from-orkney-1-4603621
703695302	20171103	201711	2017	2017.8301	AUS	SYDNEY	AUS								SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	1	1	1	-2.26500566251416	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171103183000	http://www.scotsman.com/lifestyle/the-australian-island-named-after-a-castaway-from-orkney-1-4603621
703695303	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	2	1	2	-2.26500566251416	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Stromness, Orkney Islands, United Kingdom	UK	UKV9	40174	58.95	-3.3	-2609014	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103183000	http://www.scotsman.com/lifestyle/the-australian-island-named-after-a-castaway-from-orkney-1-4603621
703695304	20171103	201711	2017	2017.8301	AUS	SYDNEY	AUS								SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	1	1	1	-2.26500566251416	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Stromness, Orkney Islands, United Kingdom	UK	UKV9	40174	58.95	-3.3	-2609014	4	Stromness, Orkney Islands, United Kingdom	UK	UKV9	40174	58.95	-3.3	-2609014	20171103183000	http://www.scotsman.com/lifestyle/the-australian-island-named-after-a-castaway-from-orkney-1-4603621
703695305	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								USA	UNITED STATES	USA								0	060	060	06	2	6.0	2	1	2	-5.45454545454546	1	Australia	AS	AS		-25	135	AS	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	1	Australia	AS	AS		-25	135	AS	20171103183000	https://www.businessinsider.com.au/donna-brazile-trump-democratic-primary-rigged-2017-11
703695306	20171103	201711	2017	2017.8301	AUS	AUSTRALIA	AUS								USA	UNITED STATES	USA								0	060	060	06	2	6.0	2	1	2	-5.45454545454546	1	Australia	AS	AS		-25	135	AS	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171103183000	https://www.businessinsider.com.au/donna-brazile-trump-democratic-primary-rigged-2017-11
703695307	20171103	201711	2017	2017.8301	AUSCOP	SYDNEY	AUS					COP			LABCOP	EMPLOYEE						LAB	COP		0	190	190	19	4	-10.0	3	1	3	-12.0481927710844	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171103183000	http://www.taipeitimes.com/News/world/archives/2017/11/04/2003681645
703695308	20171103	201711	2017	2017.8301	AUSLEG	AUSTRALIAN	AUS					LEG													0	010	010	01	1	0.0	3	1	3	-7.32899022801303	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171103183000	http://www.taipeitimes.com/News/world/archives/2017/11/04/2003681643
703695309	20171103	201711	2017	2017.8301	AUSMIL	AUSTRALIA	AUS					MIL													0	042	042	04	1	1.9	6	1	6	-2.26500566251416	4	Moreton Bay, Queensland, Australia	AS	AS04	154654	-27.29	153.259	-1588893	0								4	Moreton Bay, Queensland, Australia	AS	AS04	154654	-27.29	153.259	-1588893	20171103183000	http://www.scotsman.com/lifestyle/the-australian-island-named-after-a-castaway-from-orkney-1-4603621
703695310	20171103	201711	2017	2017.8301	AUSMIL	AUSTRALIA	AUS					MIL													0	042	042	04	1	1.9	2	1	2	-2.26500566251416	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103183000	http://www.scotsman.com/lifestyle/the-australian-island-named-after-a-castaway-from-orkney-1-4603621
703695311	20171103	201711	2017	2017.8301	AZE	AZERBAIJAN	AZE								AZEGOV	AZERBAIJAN	AZE					GOV			1	173	173	17	4	-5.0	1	1	1	-5.28169014084507	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	20171103183000	https://www.newsinfo.am/eng/article/view/Eyf841PB07
703695312	20171103	201711	2017	2017.8301	AZE	AZERBAIJAN	AZE								AZEGOV	AZERBAIJAN	AZE					GOV			1	173	173	17	4	-5.0	1	1	1	-5.28169014084507	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	20171103183000	https://www.newsinfo.am/eng/article/view/Eyf841PB07
703695313	20171103	201711	2017	2017.8301	AZE	AZERBAIJAN	AZE								RUS	RUSSIA	RUS								1	030	030	03	1	4.0	1	1	1	-5.28169014084507	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	20171103183000	https://www.newsinfo.am/eng/article/view/Eyf841PB07
703695314	20171103	201711	2017	2017.8301	AZE	AZERBAIJAN	AZE								RUS	RUSSIA	RUS								1	030	030	03	1	4.0	1	1	1	-5.28169014084507	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	20171103183000	https://www.newsinfo.am/eng/article/view/Eyf841PB07
703695315	20171103	201711	2017	2017.8301	BEL	BELGIUM	BEL																		1	017	017	01	1	0.0	2	1	2	0.46082949308756	4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	0								4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	20171103183000	https://www.benzinga.com/pressreleases/17/11/n10283857/media-advisory-launching-veterans-week-and-marking-the-100th-anniversa
703695316	20171103	201711	2017	2017.8301	BEL	BELGIUM	BEL																		1	017	017	01	1	0.0	6	1	6	0.46082949308756	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	0								4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	20171103183000	https://www.benzinga.com/pressreleases/17/11/n10283857/media-advisory-launching-veterans-week-and-marking-the-100th-anniversa
703695317	20171103	201711	2017	2017.8301	BEL	BELGIAN	BEL																		1	043	043	04	1	2.8	1	1	1	-0.42643923240938	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	0								1	Democratic Republic Of The Congo	CG	CG		0	25	CG	20171103183000	http://www.3quarksdaily.com/3quarksdaily/2017/11/joseph-conrad-in-a-global-world.html
703695318	20171103	201711	2017	2017.8301	BEL	BELGIAN	BEL																		1	043	043	04	1	2.8	1	1	1	-0.42643923240938	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171103183000	http://www.3quarksdaily.com/3quarksdaily/2017/11/joseph-conrad-in-a-global-world.html
703695319	20171103	201711	2017	2017.8301	BEL	BELGIUM	BEL								CAN	CANADIAN	CAN								1	043	043	04	1	2.8	1	1	1	0.46082949308756	4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	20171103183000	https://www.benzinga.com/pressreleases/17/11/n10283857/media-advisory-launching-veterans-week-and-marking-the-100th-anniversa
703695320	20171103	201711	2017	2017.8301	BEL	BELGIUM	BEL								CAN	CANADIAN	CAN								1	043	043	04	1	2.8	1	1	1	0.46082949308756	4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Passchendaele, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	20171103183000	https://www.benzinga.com/pressreleases/17/11/n10283857/media-advisory-launching-veterans-week-and-marking-the-100th-anniversa
703695321	20171103	201711	2017	2017.8301	BEL	BELGIAN	BEL								CVL	POPULATION						CVL			1	043	043	04	1	2.8	1	1	1	-0.42643923240938	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	20171103183000	http://www.3quarksdaily.com/3quarksdaily/2017/11/joseph-conrad-in-a-global-world.html
703695322	20171103	201711	2017	2017.8301	BEL	BRUSSELS	BEL								ESP	SPAIN	ESP								0	043	043	04	1	2.8	4	2	4	-5.03211460222096	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171103183000	http://www.therepublic.com/2017/11/03/eu-spain-catalonia-the-latest-16/
703695323	20171103	201711	2017	2017.8301	BEL	BELGIAN	BEL								NLD	DUTCH	NLD								1	160	160	16	4	-4.0	2	1	2	-1.86567164179104	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171103183000	http://www.brownsvilleherald.com/news/us_world/belgian-mayor-forces-dutch-far-right-leader-to-cancel-trip/article_4c0579dc-1d8e-5cf6-a683-bf848347306b.html
703695324	20171103	201711	2017	2017.8301	BEL	BELGIAN	BEL								NLD	NETHERLANDS	NLD								1	161	161	16	4	-4.0	2	1	2	-1.86567164179104	1	Belgium	BE	BE		50.833333	4	BE	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171103183000	http://www.brownsvilleherald.com/news/us_world/belgian-mayor-forces-dutch-far-right-leader-to-cancel-trip/article_4c0579dc-1d8e-5cf6-a683-bf848347306b.html
703695325	20171103	201711	2017	2017.8301	BEL	BELGIAN	BEL								NLD	NETHERLANDS	NLD								1	161	161	16	4	-4.0	2	1	2	-1.86567164179104	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171103183000	http://www.brownsvilleherald.com/news/us_world/belgian-mayor-forces-dutch-far-right-leader-to-cancel-trip/article_4c0579dc-1d8e-5cf6-a683-bf848347306b.html
703695326	20171103	201711	2017	2017.8301	BEL	BELGIAN	BEL								RUS	RUSSIAN	RUS								1	043	043	04	1	2.8	2	1	2	-0.42643923240938	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	1	Russia	RS	RS		60	100	RS	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	20171103183000	http://www.3quarksdaily.com/3quarksdaily/2017/11/joseph-conrad-in-a-global-world.html
703695327	20171103	201711	2017	2017.8301	BEL	BELGIAN	BEL								RUS	RUSSIAN	RUS								1	043	043	04	1	2.8	1	1	1	-0.42643923240938	1	Russia	RS	RS		60	100	RS	1	China	CH	CH		35	105	CH	1	Russia	RS	RS		60	100	RS	20171103183000	http://www.3quarksdaily.com/3quarksdaily/2017/11/joseph-conrad-in-a-global-world.html
703695328	20171103	201711	2017	2017.8301	BELGOV	DIDIER REYNDERS	BEL					GOV			BEL	BELGIAN	BEL								0	018	018	01	1	3.4	6	1	6	-7.6138147566719	3	World Trade Center, Florida, United States	US	USFL	FL086	25.7657	-80.1948	293779	3	World Trade Center, Florida, United States	US	USFL		25.7657	-80.1948	293779	3	World Trade Center, Florida, United States	US	USFL		25.7657	-80.1948	293779	20171103183000	http://www.foxnews.com/us/2017/11/03/nyc-attack-timeline-from-move-to-florida-to-isis-pledged-act-terror.html
703695329	20171103	201711	2017	2017.8301	BELGOV	DIDIER REYNDERS	BEL					GOV			BEL	BELGIAN	BEL								0	018	018	01	1	3.4	1	1	1	-7.6138147566719	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171103183000	http://www.foxnews.com/us/2017/11/03/nyc-attack-timeline-from-move-to-florida-to-isis-pledged-act-terror.html
703695330	20171103	201711	2017	2017.8301	BELGOV	DIDIER REYNDERS	BEL					GOV			BEL	BELGIAN	BEL								0	018	018	01	1	3.4	2	1	2	-7.6138147566719	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	3	World Trade Center, Florida, United States	US	USFL		25.7657	-80.1948	293779	3	World Trade Center, Florida, United States	US	USFL		25.7657	-80.1948	293779	20171103183000	http://www.foxnews.com/us/2017/11/03/nyc-attack-timeline-from-move-to-florida-to-isis-pledged-act-terror.html
703695331	20171103	201711	2017	2017.8301	BELGOV	DIDIER REYNDERS	BEL					GOV			BEL	BELGIAN	BEL								0	018	018	01	1	3.4	1	1	1	-7.6138147566719	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171103183000	http://www.foxnews.com/us/2017/11/03/nyc-attack-timeline-from-move-to-florida-to-isis-pledged-act-terror.html
703695332	20171103	201711	2017	2017.8301	BELGOV	BELGIAN	BEL					GOV			NLD	DUTCH	NLD								1	160	160	16	4	-4.0	6	1	6	-1.86567164179104	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171103183000	http://www.brownsvilleherald.com/news/us_world/belgian-mayor-forces-dutch-far-right-leader-to-cancel-trip/article_4c0579dc-1d8e-5cf6-a683-bf848347306b.html
703695333	20171103	201711	2017	2017.8301	BELGOV	BELGIAN	BEL					GOV			NLD	DUTCH	NLD								1	161	161	16	4	-4.0	6	1	6	-1.86567164179104	1	Belgium	BE	BE		50.833333	4	BE	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171103183000	http://www.brownsvilleherald.com/news/us_world/belgian-mayor-forces-dutch-far-right-leader-to-cancel-trip/article_4c0579dc-1d8e-5cf6-a683-bf848347306b.html
703695334	20171103	201711	2017	2017.8301	BEN	BENIN	BEN																		1	010	010	01	1	0.0	4	1	4	-3.98481973434535	1	Benin	BN	BN		9.5	2.25	BN	0								1	Benin	BN	BN		9.5	2.25	BN	20171103183000	http://thenationonlineng.net/driver-edo-speaker-missing/
703695335	20171103	201711	2017	2017.8301	BEN	BENIN	BEN								CRM	KIDNAPPER						CRM			0	042	042	04	1	1.9	4	1	4	-3.98481973434535	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20171103183000	http://thenationonlineng.net/driver-edo-speaker-missing/
703695336	20171103	201711	2017	2017.8301	BEN	BENIN	BEN								LEG	LAWMAKER						LEG			0	010	010	01	1	0.0	4	1	4	-3.98481973434535	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20171103183000	http://thenationonlineng.net/driver-edo-speaker-missing/
703695337	20171103	201711	2017	2017.8301	BGR	BULGARIAN	BGR																		1	020	020	02	1	3.0	20	1	20	0.57471264367816	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	0								4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	20171103183000	http://www.bta.bg/en/c/ES/id/1684114
703695338	20171103	201711	2017	2017.8301	BGR	BULGARIAN	BGR																		0	057	057	05	1	8.0	8	1	8	1.3681592039801	4	Balkans, Vidin, Bulgaria	BU	BU63	12099	44	23	-103646	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20171103183000	http://www.bta.bg/en/c/DF/id/1684131
703695339	20171103	201711	2017	2017.8301	BGR	BULGARIA	BGR																		0	057	057	05	1	8.0	2	1	2	1.3681592039801	1	Hungary	HU	HU		47	20	HU	0								4	Balkans, Vidin, Bulgaria	BU	BU63	12099	44	23	-103646	20171103183000	http://www.bta.bg/en/c/DF/id/1684131
703695340	20171103	201711	2017	2017.8301	BGR	BULGARIA	BGR								BGRGOV	BULGARIA	BGR					GOV			1	043	043	04	1	2.8	1	1	1	1.14942528735632	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	20171103183000	http://www.bta.bg/en/c/DF/id/1684117
703695341	20171103	201711	2017	2017.8301	BGR	BULGARIA	BGR								GOV	ENERGY MINIST						GOV			1	043	043	04	1	2.8	3	1	3	1.14942528735632	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	20171103183000	http://www.bta.bg/en/c/DF/id/1684117
703695342	20171103	201711	2017	2017.8301	BGRGOV	BULGARIA	BGR					GOV			BGR	BULGARIA	BGR								1	017	017	01	1	0.0	1	1	1	1.14942528735632	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	20171103183000	http://www.bta.bg/en/c/DF/id/1684117
703695343	20171103	201711	2017	2017.8301	BGRGOV	BULGARIA	BGR					GOV			BGR	BULGARIA	BGR								1	042	042	04	1	1.9	1	1	1	1.14942528735632	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	4	Kozloduy, Vratsa, Bulgaria	BU	BU64	12104	43.7833	23.7333	-835455	20171103183000	http://www.bta.bg/en/c/DF/id/1684117
703695344	20171103	201711	2017	2017.8301	BMU	BERMUDA	BMU								CVL	COMMUNITY						CVL			1	030	030	03	1	4.0	10	1	10	2.20994475138121	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20171103183000	http://www.royalgazette.com/news/article/20171103/events-in-shoulder-months-highlighted
703695345	20171103	201711	2017	2017.8301	BMU	BERMUDA	BMU								CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	2.20994475138121	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20171103183000	http://www.royalgazette.com/news/article/20171103/events-in-shoulder-months-highlighted
703695346	20171103	201711	2017	2017.8301	BRA	BRAZIL	BRA																		1	1712	171	17	4	-9.2	4	1	4	-1.26984126984127	1	French Guiana	FG	FG		4	-53	FG	0								1	French Guiana	FG	FG		4	-53	FG	20171103183000	http://www.taipeitimes.com/News/feat/archives/2017/11/04/2003681614
703695347	20171103	201711	2017	2017.8301	BTN	BHUTAN	BTN																		1	043	043	04	1	2.8	10	1	10	6.14035087719298	4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	0								4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	20171103183000	http://www.mfa.gov.bt/?p=5085
703695348	20171103	201711	2017	2017.8301	BUS	BUSINESS						BUS													1	012	012	01	1	-0.4	10	1	10	-8.65853658536589	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171103183000	http://money.cnn.com/2017/11/03/investing/tax-bill-business-lobby-realtors-homebuilders/
703695349	20171103	201711	2017	2017.8301	BUS	BUSINESS						BUS													0	012	012	01	1	-0.4	10	1	10	1.26182965299685	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171103183000	https://www.cnbc.com/2017/11/03/why-its-getting-harder-to-fly-in-first-class.html
703695350	20171103	201711	2017	2017.8301	BUS	INVESTOR						BUS													1	017	017	01	1	0.0	5	1	5	0.91533180778032	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171103183000	http://www.newjerseyhills.com/echoes-sentinel/news/warren-township-upgraded-to-aaa-bond-rating/article_6a0a31af-e1f1-555c-b749-8735e6010384.html
