704297822	20171106	201711	2017	2017.8384	BUS	PRODUCER						BUS			AUS	AUSTRALIAN	AUS								1	020	020	02	1	3.0	2	1	2	-2.27272727272727	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106120000	http://www.capitalfm.com/music-news/im-a-celebrity-2017-launch-date/
704297823	20171106	201711	2017	2017.8384	BUS	INVESTOR						BUS			CHNGOV	CHINA	CHN					GOV			1	040	040	04	1	1.0	2	1	2	4.59587955625991	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171106120000	https://www.insidermedia.com/insider/northwest/full-impact-of-manchester-beijing-flights-revealed
704297824	20171106	201711	2017	2017.8384	BUS	PRODUCER						BUS			CVL	ENGINEER						CVL			1	070	070	07	2	7.0	8	1	8	-1.25628140703517	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106120000	https://www.nytimes.com/2017/11/06/podcasts/the-daily/texas-church-shooting.html
704297825	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			DNK	DENMARK	DNK								0	111	111	11	3	-2.0	2	1	2	1.59744408945687	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20171106120000	https://www.bloomberg.com/news/articles/2017-11-06/wework-hits-education-with-an-entrepreneurial-school-for-kids
704297826	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			EDU	SCHOOL						EDU			0	111	111	11	3	-2.0	3	1	3	1.59744408945687	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20171106120000	https://www.bloomberg.com/news/articles/2017-11-06/wework-hits-education-with-an-entrepreneurial-school-for-kids
704297827	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	4	2	4	2.06831235488207	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171106120000	http://www.4-traders.com/NATUZZI-S-P-A-13820/news/Natuzzi-S-P-A-Third-Quarter-and-First-Nine-Months-2017-Financial-Results-and-Conference-Call-25447216/
704297828	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	10	2	10	2.06831235488207	1	Italy	IT	IT		42.833333	12.833333	IT	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106120000	http://www.4-traders.com/NATUZZI-S-P-A-13820/news/Natuzzi-S-P-A-Third-Quarter-and-First-Nine-Months-2017-Financial-Results-and-Conference-Call-25447216/
704297829	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS			GBR	BRITAIN	GBR								1	051	051	05	1	3.4	8	1	8	-1.1437908496732	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106120000	http://www.cityam.com/275144/time-crowdfunding-platforms-get-serious-transparency
704297830	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	5	1	5	0.10172939979654	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171106120000	http://www.china-briefing.com/news/2017/11/06/chinas-business-reform-agenda.html
704297831	20171106	201711	2017	2017.8384	BUS	BOSS						BUS			GOV	CHIEF EXECUTIVE						GOV			1	036	036	03	1	4.0	10	1	10	1.12359550561798	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106120000	http://www.cityam.com/275207/tfl-boss-plans-fresh-talks-ubers-chief-executive-over-loss
704297832	20171106	201711	2017	2017.8384	BUS	INVESTOR						BUS			GOV	MINIST						GOV			1	040	040	04	1	1.0	6	1	6	4.59587955625991	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171106120000	https://www.insidermedia.com/insider/northwest/full-impact-of-manchester-beijing-flights-revealed
704297833	20171106	201711	2017	2017.8384	BUS	INVESTOR						BUS			GOV	MINIST						GOV			1	040	040	04	1	1.0	2	1	2	4.59587955625991	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171106120000	https://www.insidermedia.com/insider/northwest/full-impact-of-manchester-beijing-flights-revealed
704297834	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			GOVGOVCOP	COMMERCE DEPARTMENT						GOV	GOV	COP	1	0214	021	02	1	3.4	6	1	6	-2.5462962962963	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106120000	http://staugustine.com/2017-11-06/commerce-secretary-s-stake-putin-linked-shipping-firm-raises-ethics-questions
704297835	20171106	201711	2017	2017.8384	BUS	COMPANIES						BUS			HRV	CROATIAN	HRV								0	042	042	04	1	1.9	1	1	1	0.18975332068311	5	Prahova, Prahova, Romania	RO	RO30	25017	45.1667	26	-1167746	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20171106120000	http://www.nineoclock.ro/former-croatian-president-ivo-josipovic-on-a-visit-to-ploiesti/
704297836	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			ITA	ITALIAN	ITA								1	020	020	02	1	3.0	14	2	14	2.06831235488207	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171106120000	http://www.4-traders.com/NATUZZI-S-P-A-13820/news/Natuzzi-S-P-A-Third-Quarter-and-First-Nine-Months-2017-Financial-Results-and-Conference-Call-25447216/
704297837	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			ITA	ITALIAN	ITA								1	036	036	03	1	4.0	20	2	20	2.06831235488207	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171106120000	http://www.4-traders.com/NATUZZI-S-P-A-13820/news/Natuzzi-S-P-A-Third-Quarter-and-First-Nine-Months-2017-Financial-Results-and-Conference-Call-25447216/
704297838	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			ITA	ITALIAN	ITA								1	041	041	04	1	1.0	6	2	6	2.06831235488207	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171106120000	http://www.4-traders.com/NATUZZI-S-P-A-13820/news/Natuzzi-S-P-A-Third-Quarter-and-First-Nine-Months-2017-Financial-Results-and-Conference-Call-25447216/
704297839	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			JUD	FEDERAL JUDGE						JUD			0	020	020	02	1	3.0	2	1	2	-2.85913528591353	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171106120000	https://www.bloomberg.com/news/articles/2017-11-06/airbnb-faces-mega-landlord-aimco-s-ire-over-partying-tourists
704297840	20171106	201711	2017	2017.8384	BUS	COMPANIES						BUS			LAB	EMPLOYEE						LAB			1	040	040	04	1	1.0	6	1	6	2.44252873563219	4	Newbury, West Berkshire, United Kingdom	UK	UKP4	40096	51.4	-1.31667	-2603950	4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	20171106120000	http://www.4-traders.com/VODAFONE-GROUP-15867071/news/Vodafone-Gatwick-upgrades-to-fastest-Vodafone-4G-speed-of-any-UK-airport-25447197/
704297841	20171106	201711	2017	2017.8384	BUS	COMPANIES						BUS			LAB	EMPLOYEE						LAB			1	040	040	04	1	1.0	4	1	4	2.44252873563219	4	Newbury, West Berkshire, United Kingdom	UK	UKP4	40096	51.4	-1.31667	-2603950	4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	4	Newbury, West Berkshire, United Kingdom	UK	UKP4	40096	51.4	-1.31667	-2603950	20171106120000	http://www.4-traders.com/VODAFONE-GROUP-15867071/news/Vodafone-Gatwick-upgrades-to-fastest-Vodafone-4G-speed-of-any-UK-airport-25447197/
704297842	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			NGA	NIGERIA	NGA								1	016	016	01	1	-2.0	6	2	6	-7.86683546306919	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171106120000	https://guardian.ng/news/court-to-rule-on-tasty-time-mds-bail-application-november-7/
704297843	20171106	201711	2017	2017.8384	BUS	PRODUCER						BUS			TTO	TRINIDAD AND TOBAGO	TTO								1	043	043	04	1	2.8	2	1	2	1.96078431372549	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171106120000	http://newsday.co.tt/2017/11/06/casting-on-for-5-talented-trinis/
704297844	20171106	201711	2017	2017.8384	BUS	PRODUCER						BUS			TTO	TRINIDAD	TTO								1	090	090	09	2	-2.0	3	1	3	1.96078431372549	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171106120000	http://newsday.co.tt/2017/11/06/casting-on-for-5-talented-trinis/
704297845	20171106	201711	2017	2017.8384	BUS	AIRLINE						BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-3.90846834808752	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171106120000	http://www.thepropertypin.com/./viewtopic.php?f=4&p=923391
704297846	20171106	201711	2017	2017.8384	BUS	INVESTOR						BUS			USA	NEW YORK CITY	USA								1	036	036	03	1	4.0	5	1	5	0	3	Green River, New York, United States	US	USNY	NY021	42.262	-73.4723	951725	3	Green River, New York, United States	US	USNY		42.262	-73.4723	951725	3	Green River, New York, United States	US	USNY		42.262	-73.4723	951725	20171106120000	http://www.4-traders.com/RADIAN-GROUP-INC-14211/news/Radian-to-Host-Investor-Day-Today-25447156/
704297847	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	0.88105726872247	3	Stearns Wharf, California, United States	US	USCA	CA083	34.4092	-119.685	249895	3	Stearns Wharf, California, United States	US	USCA		34.4092	-119.685	249895	3	Stearns Wharf, California, United States	US	USCA		34.4092	-119.685	249895	20171106120000	https://www.noozhawk.com/article/reimagine_santa_barbara_parking_availability_downtown_20171105
704297848	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS			USA	AMERICAN	USA								1	173	173	17	4	-5.0	10	1	10	4.17310664605873	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171106120000	https://www.wsls.com/news/virginia/roanoke/flag-retirement-ceremonies-part-of-veterans-day-celebrations
704297849	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			ZAF	CAPE TOWN	ZAF								1	020	020	02	1	3.0	4	1	4	1.04177563901384	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171106120000	http://www.bizcommunity.com/Job/196/11/329008.html
704297850	20171106	201711	2017	2017.8384	CAN	CANADA	CAN																		0	037	037	03	1	5.0	10	1	10	0.16015374759769	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171106120000	http://www.mondaq.com/canada/x/643166/fin+tech/Project+Jasper+Update+White+Paper+Release+and+Phase+3+Announcement
704297851	20171106	201711	2017	2017.8384	CAN	EDMONTON	CAN																		1	043	043	04	1	2.8	10	1	10	1.72413793103448	0								0								0								20171106120000	http://lethbridgeherald.com/news/lethbridge-news/2017/11/06/selling-the-potential-of-lethbridge/
704297852	20171106	201711	2017	2017.8384	CAN	NOVA SCOTIA	CAN																		1	051	051	05	1	3.4	25	3	25	-9.57321804677976	4	Halifax Harbour, Nova Scotia, Canada	CA	CA07	12627	44.6167	-63.55	-565806	0								4	Halifax Harbour, Nova Scotia, Canada	CA	CA07	12627	44.6167	-63.55	-565806	20171106120000	http://www.timescolonist.com/nova-scotia-s-lieutenant-governor-to-unveil-halifax-explosion-stamp-1.23085186
704297853	20171106	201711	2017	2017.8384	CAN	ONTARIO	CAN																		0	080	080	08	2	5.0	10	1	10	-3.04640892130616	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106120000	https://www.durhamregion.com/news-story/7804694-trump-stands-with-japan-denounces-north-korean-aggression/
704297854	20171106	201711	2017	2017.8384	CAN	ONTARIO	CAN																		0	080	080	08	2	5.0	5	1	5	-4.50281425891182	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106120000	https://www.durhamregion.com/news-story/7804636-the-latest-saudi-coalition-warns-iran-over-missile-launch/
704297855	20171106	201711	2017	2017.8384	CAN	ONTARIO	CAN																		0	080	080	08	2	5.0	5	1	5	-4.7244094488189	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171106120000	https://www.durhamregion.com/news-story/7804692-ex-catalan-leader-lambasts-spain-while-fighting-extradition/
704297856	20171106	201711	2017	2017.8384	CAN	ONTARIO	CAN																		0	080	080	08	2	5.0	5	1	5	-1.16896918172158	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171106120000	https://www.durhamregion.com/news-story/7804632-families-losing-patience-for-no-fly-kid-woes/
704297857	20171106	201711	2017	2017.8384	CAN	ONTARIO	CAN																		0	080	080	08	2	5.0	5	1	5	-3.12163616792249	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171106120000	https://www.durhamregion.com/news-story/7804637--alarming-rate-of-indigenous-overdose-deaths/
704297858	20171106	201711	2017	2017.8384	CAN	ONTARIO	CAN																		0	080	080	08	2	5.0	5	1	5	-2.94811320754717	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106120000	https://www.durhamregion.com/news-story/7804634-church-gunman-was-court-martialed-discharged-from-air-force/
704297859	20171106	201711	2017	2017.8384	CAN	ONTARIO	CAN																		0	080	080	08	2	5.0	5	1	5	1.4218009478673	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171106120000	https://www.durhamregion.com/news-story/7804630-millennials-more-likely-to-attend-remembrance-day-ceremonies-poll/
704297860	20171106	201711	2017	2017.8384	CAN	CANADA	CAN																		1	173	173	17	4	-5.0	4	1	4	2.84552845528456	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	0								4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	20171106120000	http://www.ctvnews.ca/5things/5-things-to-know-on-monday-nov-6-2017-1.3664867
704297861	20171106	201711	2017	2017.8384	CAN	CANADA	CAN								CANEDU	CANADA	CAN					EDU			0	090	090	09	2	-2.0	1	1	1	-0.25201612903226	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171106120000	https://www.xconomy.com/seattle/2017/10/23/wsu-researchers-team-sensors-clinicians-algorithms-for-senior-care/
704297862	20171106	201711	2017	2017.8384	CAN	CANADA	CAN								COP	PRISON						COP			1	043	043	04	1	2.8	10	1	10	-5.35331905781585	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171106120000	http://newsday.co.tt/2017/11/06/faris-canada-sad-over-stalling-of-jail-upgrade/
704297863	20171106	201711	2017	2017.8384	CAN	CANADA	CAN								CVL	NEIGHBOURHOOD						CVL			0	020	020	02	1	3.0	4	1	4	-1.20192307692308	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20171106120000	http://calgaryherald.com/opinion/letters/your-letters-for-monday-nov-6
704297864	20171106	201711	2017	2017.8384	CAN	CANADA	CAN								CVL	NEIGHBOURHOOD						CVL			0	036	036	03	1	4.0	4	1	4	-1.20192307692308	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20171106120000	http://calgaryherald.com/opinion/letters/your-letters-for-monday-nov-6
704297865	20171106	201711	2017	2017.8384	CAN	EDMONTON	CAN								GOV	MINIST						GOV			0	040	040	04	1	1.0	10	1	10	1.72413793103448	0								0								0								20171106120000	http://lethbridgeherald.com/news/lethbridge-news/2017/11/06/selling-the-potential-of-lethbridge/
704297866	20171106	201711	2017	2017.8384	CAN	EDMONTON	CAN								GOV	MINIST						GOV			0	046	046	04	1	7.0	10	1	10	1.72413793103448	0								0								0								20171106120000	http://lethbridgeherald.com/news/lethbridge-news/2017/11/06/selling-the-potential-of-lethbridge/
704297867	20171106	201711	2017	2017.8384	CAN	CANADA	CAN								HLH	SURGEON						HLH			1	012	012	01	1	-0.4	4	1	4	-1.84049079754601	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171106120000	http://www.ibtimes.co.uk/good-doctor-will-not-air-6-november-when-will-show-return-abc-1646082
704297868	20171106	201711	2017	2017.8384	CAN	NOVA SCOTIA	CAN								MILGOV	LIEUTENANT						MIL	GOV		1	051	051	05	1	3.4	5	1	5	-10.752688172043	4	Halifax Harbour, Nova Scotia, Canada	CA	CA07	12627	44.6167	-63.55	-565806	4	Halifax Harbour, Nova Scotia, Canada	CA	CA07	12627	44.6167	-63.55	-565806	4	Halifax Harbour, Nova Scotia, Canada	CA	CA07	12627	44.6167	-63.55	-565806	20171106120000	http://lethbridgeherald.com/news/national-news/2017/11/06/nova-scotias-lieutenantgovernor-to-unveil-halifax-explosion-stamp/
704297869	20171106	201711	2017	2017.8384	CAN	EDMONTON	CAN								PTY	POLITICIAN									1	043	043	04	1	2.8	10	1	10	1.72413793103448	0								0								0								20171106120000	http://lethbridgeherald.com/news/lethbridge-news/2017/11/06/selling-the-potential-of-lethbridge/
704297870	20171106	201711	2017	2017.8384	CAN	CANADIAN	CAN								USA	HAWAII	USA								1	043	043	04	1	2.8	8	1	8	1.15321252059308	1	Canada	CA	CA		60	-96	CA	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	1	Canada	CA	CA		60	-96	CA	20171106120000	http://obituaries.sharonherald.com/obituary/barbara-barbara-ann-moose-osborne-998143041
704297871	20171106	201711	2017	2017.8384	CAN	CANADIAN	CAN								USA	HAWAII	USA								1	043	043	04	1	2.8	2	1	2	1.15321252059308	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171106120000	http://obituaries.sharonherald.com/obituary/barbara-barbara-ann-moose-osborne-998143041
704297872	20171106	201711	2017	2017.8384	CAN	CANADA	CAN								bre	BRETON			bre						1	023	023	02	1	3.4	4	1	4	2.84552845528456	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	20171106120000	http://www.ctvnews.ca/5things/5-things-to-know-on-monday-nov-6-2017-1.3664867
704297873	20171106	201711	2017	2017.8384	CANGOV	MONTREAL	CAN					GOV			CAN	CANADA	CAN								1	051	051	05	1	3.4	2	1	2	-0.539568345323739	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171106120000	http://calgaryherald.com/opinion/columnists/opinion-its-time-for-the-quiet-majority-to-be-heard
704297874	20171106	201711	2017	2017.8384	CANGOV	MONTREAL	CAN					GOV			CANGOV	CANADA	CAN					GOV			1	051	051	05	1	3.4	4	1	4	-0.539568345323739	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171106120000	http://calgaryherald.com/opinion/columnists/opinion-its-time-for-the-quiet-majority-to-be-heard
704297875	20171106	201711	2017	2017.8384	CANGOV	MONTREAL	CAN					GOV			GOV	GOVERNMENT						GOV			1	051	051	05	1	3.4	1	1	1	-0.539568345323739	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171106120000	http://calgaryherald.com/opinion/columnists/opinion-its-time-for-the-quiet-majority-to-be-heard
704297876	20171106	201711	2017	2017.8384	CHE	GENEVA	CHE																		1	040	040	04	1	1.0	10	1	10	0.746268656716418	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171106120000	https://www.azernews.az/region/121744.html
704297877	20171106	201711	2017	2017.8384	CHE	SWITZERLAND	CHE																		1	043	043	04	1	2.8	1	1	1	-4.34782608695652	1	Switzerland	SZ	SZ		47	8	SZ	0								4	Margareta, Romania (general), Romania	RO	RO00	25022	43.9167	25.1	-1163649	20171106120000	https://www.seattletimes.com/nation-world/romania-ex-king-michael-96-in-frail-health-family-says/
704297878	20171106	201711	2017	2017.8384	CHE	SWITZERLAND	CHE								BUS	BUSINESS						BUS			1	071	071	07	2	7.4	10	1	10	2.42105263157895	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171106120000	https://www.timeslive.co.za/sunday-times/business/2017-11-06-need-help-to-buy-a-ship-or-jet-credit-suisse-looks-to-lure-super-rich/
704297879	20171106	201711	2017	2017.8384	CHE	SWITZERLAND	CHE								ROU	ROMANIA									1	043	043	04	1	2.8	3	2	3	-4.50271047682266	4	Margareta, Romania (general), Romania	RO	RO00	25022	43.9167	25.1	-1163649	4	Margareta, Romania (general), Romania	RO	RO00	25022	43.9167	25.1	-1163649	4	Margareta, Romania (general), Romania	RO	RO00	25022	43.9167	25.1	-1163649	20171106120000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-06-EU-Romania-Ex-King-Michael/id-e641e00f66e1456d80ce58cc12b50c19
704297880	20171106	201711	2017	2017.8384	CHN	CHINA	CHN																		0	012	012	01	1	-0.4	10	1	10	-3.90846834808752	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106120000	http://www.thepropertypin.com/./viewtopic.php?f=4&p=923391
704297881	20171106	201711	2017	2017.8384	CHN	CHINA	CHN																		0	015	015	01	1	0.0	10	1	10	-2.92358803986711	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106120000	https://www.japantimes.co.jp/opinion/2017/11/06/commentary/world-commentary/reagan-case-tactical-nukes-south-korea/
704297882	20171106	201711	2017	2017.8384	CHN	CHINA	CHN																		1	017	017	01	1	0.0	4	1	4	2.12121212121212	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171106120000	http://www.thedailynewsonline.com/bdn01/east-bethany-presbyterian-church-holds-holiday-happenings-craft-and-vendor-show-20171106
704297883	20171106	201711	2017	2017.8384	CHN	CHINA	CHN																		0	020	020	02	1	3.0	3	1	3	-2.92358803986711	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171106120000	https://www.japantimes.co.jp/opinion/2017/11/06/commentary/world-commentary/reagan-case-tactical-nukes-south-korea/
704297884	20171106	201711	2017	2017.8384	CHN	CHINA	CHN																		1	042	042	04	1	1.9	2	1	2	1.0204081632653	4	Fuzhou, Fujian, China	CH	CH07	13005	26.0614	119.306	-1905938	0								4	Fuzhou, Fujian, China	CH	CH07	13005	26.0614	119.306	-1905938	20171106120000	http://news.xinhuanet.com/english/2017-11/06/c_136732116.htm
704297885	20171106	201711	2017	2017.8384	CHN	CHINA	CHN																		0	042	042	04	1	1.9	2	1	2	1.0204081632653	4	Guling, Chongqing, China	CH	CH33	13003	30.9231	109.063	-1907668	0								4	Guling, Chongqing, China	CH	CH33	13003	30.9231	109.063	-1907668	20171106120000	http://news.xinhuanet.com/english/2017-11/06/c_136732116.htm
