703780514	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								CHNGOV	XI JINPING	CHN					GOV			0	040	040	04	1	1.0	1	1	1	1.36286201022146	1	North Korea	KN	KN		40	127	KN	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	http://www.pacom.mil/Media/News/News-Article-View/Article/1363091/secretary-tillerson-travels-to-japan-south-korea-china-vietnam-the-philippines/
703780515	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								CHNGOV	XI JINPING	CHN					GOV			0	050	050	05	1	3.5	4	1	4	1.36286201022146	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	http://www.pacom.mil/Media/News/News-Article-View/Article/1363091/secretary-tillerson-travels-to-japan-south-korea-china-vietnam-the-philippines/
703780516	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								CHNGOV	XI JINPING	CHN					GOV			0	050	050	05	1	3.5	1	1	1	1.36286201022146	1	North Korea	KN	KN		40	127	KN	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	http://www.pacom.mil/Media/News/News-Article-View/Article/1363091/secretary-tillerson-travels-to-japan-south-korea-china-vietnam-the-philippines/
703780517	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								CHNGOV	CHINESE	CHN					GOV			1	080	080	08	2	5.0	10	1	10	1.75438596491228	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171104011500	http://rockrivertimes.com/2017/11/03/wisconsin-cranberry-farmers-hope-to-generate-demand-overseas/
703780518	20171104	201711	2017	2017.8329	CHN	CHINESE	CHN								CHNHLH	CHINA	CHN					HLH			1	010	010	01	1	0.0	2	1	2	-1.53061224489796	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104011500	http://www.chinadaily.com.cn/china/2017-11/04/content_34099074.htm
703780519	20171104	201711	2017	2017.8329	CHN	CHINESE	CHN								CHNLEG	BEIJING	CHN					LEG			1	010	010	01	1	0.0	4	1	4	-1.33079847908745	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	https://article.wn.com/view/2017/11/04/Time_for_Trump_to_test_the_allpowerful_Xi_Jinping/
703780520	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								COL	COLOMBIA	COL								1	040	040	04	1	1.0	2	1	2	1.7094017094017	4	Punta Del Este, Maldonado, Uruguay	UY	UY09	22379	-34.9667	-54.95	-908402	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104011500	http://www.globaltimes.cn/content/1073515.shtml
703780521	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								COL	COLOMBIA	COL								1	040	040	04	1	1.0	2	1	2	1.7094017094017	1	China	CH	CH		35	105	CH	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20171104011500	http://www.globaltimes.cn/content/1073515.shtml
703780522	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								COL	COLOMBIA	COL								1	040	040	04	1	1.0	6	1	6	1.7094017094017	1	China	CH	CH		35	105	CH	1	Colombia	CO	CO		4	-72	CO	1	Chile	CI	CI		-30	-71	CI	20171104011500	http://www.globaltimes.cn/content/1073515.shtml
703780523	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								CRI	COSTA RICA	CRI								1	040	040	04	1	1.0	2	1	2	1.7094017094017	4	Punta Del Este, Maldonado, Uruguay	UY	UY09	22379	-34.9667	-54.95	-908402	1	Chile	CI	CI		-30	-71	CI	1	China	CH	CH		35	105	CH	20171104011500	http://www.globaltimes.cn/content/1073515.shtml
703780524	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								CRI	COSTA RICA	CRI								1	040	040	04	1	1.0	6	1	6	1.7094017094017	1	China	CH	CH		35	105	CH	1	Costa Rica	CS	CS		10	-84	CS	1	Chile	CI	CI		-30	-71	CI	20171104011500	http://www.globaltimes.cn/content/1073515.shtml
703780525	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								CRI	COSTA RICA	CRI								1	040	040	04	1	1.0	2	1	2	1.7094017094017	1	China	CH	CH		35	105	CH	1	Peru	PE	PE		-10	-76	PE	1	Chile	CI	CI		-30	-71	CI	20171104011500	http://www.globaltimes.cn/content/1073515.shtml
703780526	20171104	201711	2017	2017.8329	CHN	CHINESE	CHN								CRIGOV	COSTA RICA	CRI					GOV			1	186	186	18	4	-10.0	2	2	2	-8.12179038281979	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	1	Costa Rica	CS	CS		10	-84	CS	20171104011500	https://www.msn.com/en-my/news/national/seven-arrested-in-china-cement-import-scandal-in-costa-rica/ar-AAuq2pU
703780527	20171104	201711	2017	2017.8329	CHN	CHINESE	CHN								CRIGOV	COSTA RICA	CRI					GOV			1	186	186	18	4	-10.0	2	2	2	-8.12179038281979	1	Costa Rica	CS	CS		10	-84	CS	1	Costa Rica	CS	CS		10	-84	CS	1	Costa Rica	CS	CS		10	-84	CS	20171104011500	https://www.msn.com/en-my/news/national/seven-arrested-in-china-cement-import-scandal-in-costa-rica/ar-AAuq2pU
703780528	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								DEU	GERMANY	DEU								1	010	010	01	1	0.0	1	1	1	-2.75160599571735	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703780529	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								DEU	GERMANY	DEU								1	010	010	01	1	0.0	1	1	1	-2.75160599571735	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703780530	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOV	GOVERNMENT SPOKESMAN						GOV			0	010	010	01	1	0.0	1	1	1	-4.26008968609865	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	https://24tanzania.com/nearly-6000-dead-pigs-collected-from-shanghais-huangpu-river/
703780531	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOV	GOVERNMENT SPOKESMAN						GOV			0	010	010	01	1	0.0	3	1	3	-4.26008968609865	4	Jiaxing, Zhejiang, China	CH	CH02	13322	30.7522	120.75	-1912033	4	Jiaxing, Zhejiang, China	CH	CH02	13322	30.7522	120.75	-1912033	4	Jiaxing, Zhejiang, China	CH	CH02	13322	30.7522	120.75	-1912033	20171104011500	https://24tanzania.com/nearly-6000-dead-pigs-collected-from-shanghais-huangpu-river/
703780532	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	15	4	15	0.173275590873257	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	http://www.pacom.mil/Media/News/News-Article-View/Article/1363091/secretary-tillerson-travels-to-japan-south-korea-china-vietnam-the-philippines/
703780533	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	2	1	2	1.36286201022146	1	North Korea	KN	KN		40	127	KN	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	http://www.pacom.mil/Media/News/News-Article-View/Article/1363091/secretary-tillerson-travels-to-japan-south-korea-china-vietnam-the-philippines/
703780534	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	5	1	5	-1.89753320683112	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	https://www.washingtonpost.com/news/global-opinions/wp/2017/11/03/the-trump-presidency-is-causing-instability-in-asia/
703780535	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	042	042	04	1	1.9	4	2	4	-3.72670807453416	1	China	CH	CH		35	105	CH	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171104011500	http://kticradio.com/abc_politics/president-trump-visits-hawaii-ahead-of-asia-tour-abcid35991223/
703780536	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	042	042	04	1	1.9	2	2	2	-3.72670807453416	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104011500	http://kticradio.com/abc_politics/president-trump-visits-hawaii-ahead-of-asia-tour-abcid35991223/
703780537	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	042	042	04	1	1.9	2	2	2	-3.72670807453416	1	South Korea	KS	KS		37	127.5	KS	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171104011500	http://kticradio.com/abc_politics/president-trump-visits-hawaii-ahead-of-asia-tour-abcid35991223/
703780538	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	4	2	4	-3.72670807453416	1	China	CH	CH		35	105	CH	1	South Korea	KS	KS		37	127.5	KS	1	Japan	JA	JA		36	138	JA	20171104011500	http://kticradio.com/abc_politics/president-trump-visits-hawaii-ahead-of-asia-tour-abcid35991223/
703780539	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								MED	JOURNALIST						MED			0	012	012	01	1	-0.4	4	1	4	-2.39567233384853	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11940476
703780540	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								MEX	MEXICO	MEX								1	040	040	04	1	1.0	2	1	2	1.7094017094017	4	Punta Del Este, Maldonado, Uruguay	UY	UY09	22379	-34.9667	-54.95	-908402	1	Chile	CI	CI		-30	-71	CI	1	China	CH	CH		35	105	CH	20171104011500	http://www.globaltimes.cn/content/1073515.shtml
703780541	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								MEX	MEXICO	MEX								1	040	040	04	1	1.0	2	1	2	1.7094017094017	1	China	CH	CH		35	105	CH	1	Costa Rica	CS	CS		10	-84	CS	1	Chile	CI	CI		-30	-71	CI	20171104011500	http://www.globaltimes.cn/content/1073515.shtml
703780542	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								MEX	MEXICO	MEX								1	040	040	04	1	1.0	6	1	6	1.7094017094017	1	China	CH	CH		35	105	CH	1	Mexico	MX	MX		23	-102	MX	1	Chile	CI	CI		-30	-71	CI	20171104011500	http://www.globaltimes.cn/content/1073515.shtml
703780543	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								MHL	MARSHALL ISLANDS	MHL								1	042	042	04	1	1.9	2	1	2	0.7177033492823	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pacific Island, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-7.91746	156.528	-1545691	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780544	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								MHL	MARSHALL ISLANDS	MHL								1	042	042	04	1	1.9	2	1	2	0.46620046620047	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pacific Island, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-7.91746	156.528	-1545691	1	Tuvalu	TV	TV		-8	178	TV	20171104011500	https://dailytimes.com.pk/134203/taiwan-president-visits-us-territory-guam-despite-chinese-ire/
703780545	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								MHL	MARSHALL ISLANDS	MHL								1	042	042	04	1	1.9	6	1	6	0.7177033492823	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Marshall Islands	RM	RM		10	167	RM	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780546	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								MHL	MARSHALL ISLANDS	MHL								1	042	042	04	1	1.9	8	1	8	0.46620046620047	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Marshall Islands	RM	RM		10	167	RM	1	Tuvalu	TV	TV		-8	178	TV	20171104011500	https://dailytimes.com.pk/134203/taiwan-president-visits-us-territory-guam-despite-chinese-ire/
703780547	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								MHL	MARSHALL ISLANDS	MHL								1	042	042	04	1	1.9	2	1	2	0.7177033492823	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Pacific Island, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-7.91746	156.528	-1545691	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780548	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								MIL	MILITARY						MIL			0	010	010	01	1	0.0	2	1	2	-2.39567233384853	4	Bonin Islands, Tokyo, Japan	JA	JA40	36324	27	142.167	-239807	4	Bonin Islands, Tokyo, Japan	JA	JA40	36324	27	142.167	-239807	4	Bonin Islands, Tokyo, Japan	JA	JA40	36324	27	142.167	-239807	20171104011500	http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11940476
703780549	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								MNCUSAMED	GOOGLE	USA					MNC	MED		1	043	043	04	1	2.8	10	1	10	-1.33079847908745	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	https://article.wn.com/view/2017/11/04/Time_for_Trump_to_test_the_allpowerful_Xi_Jinping/
703780550	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								PER	PERU	PER								1	040	040	04	1	1.0	2	1	2	1.7094017094017	4	Punta Del Este, Maldonado, Uruguay	UY	UY09	22379	-34.9667	-54.95	-908402	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104011500	http://www.globaltimes.cn/content/1073515.shtml
703780551	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								PER	PERU	PER								1	040	040	04	1	1.0	2	1	2	1.7094017094017	1	China	CH	CH		35	105	CH	1	Colombia	CO	CO		4	-72	CO	1	Chile	CI	CI		-30	-71	CI	20171104011500	http://www.globaltimes.cn/content/1073515.shtml
703780552	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								PER	PERU	PER								1	040	040	04	1	1.0	6	1	6	1.7094017094017	1	China	CH	CH		35	105	CH	1	Peru	PE	PE		-10	-76	PE	1	Chile	CI	CI		-30	-71	CI	20171104011500	http://www.globaltimes.cn/content/1073515.shtml
703780553	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								RWA	RWANDA	RWA								0	073	073	07	2	7.4	8	1	8	-1.53061224489796	1	China	CH	CH		35	105	CH	4	Kibungo, Nord, Rwanda	RW	RW13	22000	-1.7674	29.958	10953603	1	China	CH	CH		35	105	CH	20171104011500	http://www.chinadaily.com.cn/china/2017-11/04/content_34099074.htm
703780554	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								RWA	RWANDA	RWA								0	073	073	07	2	7.4	2	1	2	-1.53061224489796	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104011500	http://www.chinadaily.com.cn/china/2017-11/04/content_34099074.htm
703780555	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								SLB	SOLOMON ISLAND	SLB								1	042	042	04	1	1.9	6	1	6	0.7177033492823	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pacific Island, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-7.91746	156.528	-1545691	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780556	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								SLB	SOLOMON ISLAND	SLB								1	042	042	04	1	1.9	8	1	8	0.46620046620047	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pacific Island, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-7.91746	156.528	-1545691	1	Tuvalu	TV	TV		-8	178	TV	20171104011500	https://dailytimes.com.pk/134203/taiwan-president-visits-us-territory-guam-despite-chinese-ire/
703780557	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								SLB	SOLOMON ISLAND	SLB								1	042	042	04	1	1.9	2	1	2	0.7177033492823	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Tuvalu	TV	TV		-8	178	TV	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780558	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								SLB	SOLOMON ISLAND	SLB								1	042	042	04	1	1.9	2	1	2	0.46620046620047	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Tuvalu	TV	TV		-8	178	TV	1	Tuvalu	TV	TV		-8	178	TV	20171104011500	https://dailytimes.com.pk/134203/taiwan-president-visits-us-territory-guam-despite-chinese-ire/
703780559	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								SLB	SOLOMON ISLAND	SLB								1	042	042	04	1	1.9	2	1	2	0.7177033492823	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	1	Tuvalu	TV	TV		-8	178	TV	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780560	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								TUV	TUVALU	TUV								1	042	042	04	1	1.9	8	1	8	0.7177033492823	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Tuvalu	TV	TV		-8	178	TV	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780561	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								TUV	TUVALU	TUV								1	042	042	04	1	1.9	10	1	10	0.46620046620047	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Tuvalu	TV	TV		-8	178	TV	1	Tuvalu	TV	TV		-8	178	TV	20171104011500	https://dailytimes.com.pk/134203/taiwan-president-visits-us-territory-guam-despite-chinese-ire/
703780562	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								TUV	TUVALU	TUV								1	042	042	04	1	1.9	2	1	2	0.7177033492823	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	1	Tuvalu	TV	TV		-8	178	TV	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780563	20171104	201711	2017	2017.8329	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-1.92307692307692	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	1	China	CH	CH		35	105	CH	20171104011500	http://www.theblaze.com/news/2017/11/03/surrogate-mom-in-california-gives-birth-to-twins-but-finds-out-one-of-the-babies-was-hers/
703780564	20171104	201711	2017	2017.8329	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-1.92307692307692	1	China	CH	CH		35	105	CH	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171104011500	http://www.theblaze.com/news/2017/11/03/surrogate-mom-in-california-gives-birth-to-twins-but-finds-out-one-of-the-babies-was-hers/
703780565	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	025	025	02	1	-0.3	4	1	4	0.7177033492823	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Pacific--A, California, United States	US	USCA		37.6138	-122.487	277613	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780566	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	025	025	02	1	-0.3	10	1	10	0.46620046620047	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104011500	https://dailytimes.com.pk/134203/taiwan-president-visits-us-territory-guam-despite-chinese-ire/
703780567	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	025	025	02	1	-0.3	2	1	2	0.7177033492823	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780568	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	025	025	02	1	-0.3	2	1	2	0.7177033492823	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780569	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	025	025	02	1	-0.3	2	1	2	0.7177033492823	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780570	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								USA	WASHINGTON	USA								1	040	040	04	1	1.0	10	1	10	-1.33079847908745	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	https://article.wn.com/view/2017/11/04/Time_for_Trump_to_test_the_allpowerful_Xi_Jinping/
703780571	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								USA	SAN FRANCISCO	USA								0	042	042	04	1	1.9	5	1	5	0.46620046620047	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171104011500	https://dailytimes.com.pk/134203/taiwan-president-visits-us-territory-guam-despite-chinese-ire/
703780572	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								USA	WASHINGTON	USA								1	114	114	11	3	-2.0	6	1	6	0.46620046620047	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	https://dailytimes.com.pk/134203/taiwan-president-visits-us-territory-guam-despite-chinese-ire/
703780573	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								USA	WASHINGTON	USA								1	114	114	11	3	-2.0	2	1	2	0.46620046620047	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104011500	https://dailytimes.com.pk/134203/taiwan-president-visits-us-territory-guam-despite-chinese-ire/
703780574	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								USA	HAWAII	USA								1	120	120	12	3	-4.0	10	1	10	0.46620046620047	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104011500	https://dailytimes.com.pk/134203/taiwan-president-visits-us-territory-guam-despite-chinese-ire/
703780575	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								USA	HAWAII	USA								1	120	120	12	3	-4.0	8	1	8	0.7177033492823	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780576	20171104	201711	2017	2017.8329	CHN	BEIJING	CHN								USA	HAWAII	USA								1	120	120	12	3	-4.0	2	1	2	0.7177033492823	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	http://www.asahi.com/ajw/articles/AJ201711040007.html
703780577	20171104	201711	2017	2017.8329	CHN	CHINA	CHN								USAGOVMIL	THE US	USA					GOV	MIL		0	012	012	01	1	-0.4	4	1	4	-2.39567233384853	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11940476
