705700654	20171110	201711	2017	2017.8493											GOV	PRIME MINISTER						GOV			1	141	141	14	3	-6.5	10	1	10	0	0								4	Samaria, West Bank (general), West Bank	WE	WE00	32689	32.25	35.1667	-793581	4	Samaria, West Bank (general), West Bank	WE	WE00	32689	32.25	35.1667	-793581	20171110143000	http://www.jerusalemonline.com/news/politics-and-military/politics/government-reaches-deal-with-settlers-protest-ends-32321
705700655	20171110	201711	2017	2017.8493											GOV	GOVERNMENT						GOV			1	174	174	17	4	-5.0	10	1	10	2.29885057471264	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171110143000	http://augustafreepress.com/google-promises-fight-employees-affected-daca/
705700656	20171110	201711	2017	2017.8493											GOV	AUTHORITIES						GOV			1	190	190	19	4	-10.0	10	1	10	-6.5	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171110143000	http://www.hawaiinewsnow.com/story/36811120/teen-mom-accused-of-suffocating-newborn-with-rock
705700657	20171110	201711	2017	2017.8493											HLH	DOCTOR						HLH			0	043	043	04	1	2.8	5	1	5	-3.05676855895196	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171110143000	http://gearsofbiz.com/german-hospitals-carrying-out-unnecessary-operations/187798
705700658	20171110	201711	2017	2017.8493											IGOEUREEC	THE EU	EUR	EEC				IGO			0	051	051	05	1	3.4	10	1	10	3.61613351877608	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171110143000	http://europa.eu/rapid/press-release_IP-17-4462_en.htm
705700659	20171110	201711	2017	2017.8493											IND	NEW DELHI	IND								1	040	040	04	1	1.0	3	1	3	-0.98039215686274	0								4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	20171110143000	http://khybernews.tv/pakistan-rangers-indias-bsf-agree-revive-2003-ceasefire-accord-spirit/
705700660	20171110	201711	2017	2017.8493											IND	JAMMU AND KASHMIR	IND								1	040	040	04	1	1.0	6	1	6	-4.25531914893617	0								4	Panun, Punjab, Pakistan	PK	PK04	23670	29.6584	71.1381	10698568	4	Panun, Punjab, Pakistan	PK	PK04	23670	29.6584	71.1381	10698568	20171110143000	http://www.btvi.in/article/read/news/40650/dineshwar-sharma-meets-delegations-in-jammu-and-kashmir
705700661	20171110	201711	2017	2017.8493											IND	MUMBAI	IND								1	042	042	04	1	1.9	2	1	2	1.41935483870968	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Dhampur, Uttar Pradesh, India	IN	IN36	17899	29.3167	78.5167	-2094525	20171110143000	http://www.btvi.in/article/read/economy/40640/indian-labour-market-seeing-a-shift-towrds-gig-economy--report
705700662	20171110	201711	2017	2017.8493											IND	NEW DELHI	IND								1	042	042	04	1	1.9	2	1	2	1.41935483870968	0								4	Dhampur, Uttar Pradesh, India	IN	IN36	17899	29.3167	78.5167	-2094525	4	Dhampur, Uttar Pradesh, India	IN	IN36	17899	29.3167	78.5167	-2094525	20171110143000	http://www.btvi.in/article/read/economy/40640/indian-labour-market-seeing-a-shift-towrds-gig-economy--report
705700663	20171110	201711	2017	2017.8493											IRL	IRELAND	IRL								1	010	010	01	1	0.0	2	1	2	-5.17711171662126	0								4	Macroom, Cork, Ireland	EI	EI04	18286	51.9	-8.95	-1504389	4	Macroom, Cork, Ireland	EI	EI04	18286	51.9	-8.95	-1504389	20171110143000	http://www.eveningecho.ie/corknews/Butchery-at-Gearagh-ancient-forest-blasted-27e093da-3f07-4a1b-a5a6-6d8005f62642-ds
705700664	20171110	201711	2017	2017.8493											IRL	IRELAND	IRL								1	042	042	04	1	1.9	1	1	1	-5.17711171662126	0								4	Gearagh, Cork, Ireland	EI	EI04	18286	51.65	-8.96667	-1502997	4	Gearagh, Cork, Ireland	EI	EI04	18286	51.65	-8.96667	-1502997	20171110143000	http://www.eveningecho.ie/corknews/Butchery-at-Gearagh-ancient-forest-blasted-27e093da-3f07-4a1b-a5a6-6d8005f62642-ds
705700665	20171110	201711	2017	2017.8493											IRL	IRELAND	IRL								1	042	042	04	1	1.9	1	1	1	-5.17711171662126	0								4	Kilmichael, Cork, Ireland	EI	EI04	18286	51.8481	-9.03556	345152	4	Gearagh, Cork, Ireland	EI	EI04	18286	51.65	-8.96667	-1502997	20171110143000	http://www.eveningecho.ie/corknews/Butchery-at-Gearagh-ancient-forest-blasted-27e093da-3f07-4a1b-a5a6-6d8005f62642-ds
705700666	20171110	201711	2017	2017.8493											IRL	IRELAND	IRL								1	042	042	04	1	1.9	4	1	4	-5.17711171662126	0								4	Kilmichael, Cork, Ireland	EI	EI04	18286	51.8481	-9.03556	345152	4	Kilmichael, Cork, Ireland	EI	EI04	18286	51.8481	-9.03556	345152	20171110143000	http://www.eveningecho.ie/corknews/Butchery-at-Gearagh-ancient-forest-blasted-27e093da-3f07-4a1b-a5a6-6d8005f62642-ds
705700667	20171110	201711	2017	2017.8493											IRL	CORK	IRL								0	043	043	04	1	2.8	10	1	10	1.40350877192982	0								4	Kinsale, Cork, Ireland	EI	EI04	18286	51.7075	-8.53056	-1503976	4	Kinsale, Cork, Ireland	EI	EI04	18286	51.7075	-8.53056	-1503976	20171110143000	http://www.eveningecho.ie/life/Back-home-in-Cork-for-film-festival-0c87625c-d890-4c06-ab84-b8443913b21e-ds
705700668	20171110	201711	2017	2017.8493											IRL	IRELAND	IRL								1	046	046	04	1	7.0	2	1	2	-5.17711171662126	0								4	Kilmichael, Cork, Ireland	EI	EI04	18286	51.8481	-9.03556	345152	4	Kilmichael, Cork, Ireland	EI	EI04	18286	51.8481	-9.03556	345152	20171110143000	http://www.eveningecho.ie/corknews/Butchery-at-Gearagh-ancient-forest-blasted-27e093da-3f07-4a1b-a5a6-6d8005f62642-ds
705700669	20171110	201711	2017	2017.8493											IRQ	IRAQ	IRQ								1	017	017	01	1	0.0	10	3	10	-3.71757751019001	0								4	Arbain, Al MuthannáZ, Iraq	IZ	IZ03	36813	31.0333	45.6	-3102980	4	Arbain, Al MuthannáZ, Iraq	IZ	IZ03	36813	31.0333	45.6	-3102980	20171110143000	https://uk.reuters.com/article/uk-iraq-shiites/shiites-gather-in-iraqs-kerbala-for-mourning-rite-idUKKBN1DA1V9
705700670	20171110	201711	2017	2017.8493											ISRMED	ISRAEL	ISR					MED			0	040	040	04	1	1.0	2	1	2	0.55865921787709	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110143000	http://www.bicom.org.uk/news/pm-netanyahu-questioned-police/
705700671	20171110	201711	2017	2017.8493											JORMED	JORDAN	JOR					MED			1	040	040	04	1	1.0	10	1	10	2.54237288135594	0								4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	20171110143000	http://wam.ae/en/details/1395302645574
705700672	20171110	201711	2017	2017.8493											JUD	PUBLIC PROSECUTOR						JUD			1	036	036	03	1	4.0	2	1	2	-9.92736077481836	0								4	Krugersdorp, Gauteng, South Africa	SF	SF06	77346	-26.0928	27.7907	-1248738	4	Krugersdorp, Gauteng, South Africa	SF	SF06	77346	-26.0928	27.7907	-1248738	20171110143000	https://www.news24.com/SouthAfrica/News/tambotie-mall-attack-victim-still-alive-police-dismiss-rumours-20171110
705700673	20171110	201711	2017	2017.8493											JUD	PUBLIC PROSECUTOR						JUD			1	036	036	03	1	4.0	6	1	6	-9.92736077481836	0								4	Tambotie, Limpopo, South Africa	SF	SF09	6322	-23.6225	27.7586	-1289853	4	Tambotie, Limpopo, South Africa	SF	SF09	6322	-23.6225	27.7586	-1289853	20171110143000	https://www.news24.com/SouthAfrica/News/tambotie-mall-attack-victim-still-alive-police-dismiss-rumours-20171110
705700674	20171110	201711	2017	2017.8493											JUD	PROSECUTOR						JUD			0	042	042	04	1	1.9	10	1	10	-3.54381443298969	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20171110143000	http://www.mtexpress.com/news/cops_courts/sheriff-s-deputy-gets-years-for-funds-theft/article_e2e9721c-c5af-11e7-98fa-9796e77bbe3a.html
705700675	20171110	201711	2017	2017.8493											JUD	JUDGE						JUD			0	060	060	06	2	6.0	5	1	5	-0.95911155981828	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171110143000	http://www.theaustralian.com.au/news/inquirer/child-custody-one-mothers-bitter-lesson-in-sharing-the-kids-with-dad/news-story/0807089cbc513954c6ebe68f1a726431?nk=815b00ee208295729837550f647ddd09-1510323576
705700676	20171110	201711	2017	2017.8493											JUD	JUDGE						JUD			0	080	080	08	2	5.0	10	1	10	-2.94483616756532	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171110143000	http://www.nairaland.com/4167887/anglican-bishop-drags-3-priests
705700677	20171110	201711	2017	2017.8493											JUD	JUDGE						JUD			0	0841	084	08	2	7.0	10	1	10	-2.94483616756532	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171110143000	http://www.nairaland.com/4167887/anglican-bishop-drags-3-priests
705700678	20171110	201711	2017	2017.8493											JUD	LAWYER						JUD			0	100	100	10	3	-5.0	10	1	10	-0.64377682403433	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20171110143000	https://www.ndtv.com/india-news/as-chief-justice-of-india-calls-hearing-on-corruption-fairness-questioned-1773875
705700679	20171110	201711	2017	2017.8493											KEN	KENYA	KEN								0	042	042	04	1	1.9	2	1	2	3.82978723404255	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171110143000	http://www.businessdailyafrica.com/lifestyle/music/Timeless-Mzee-Ngala-thrill-young-fans/3815720-4181314-31cdcn/
705700680	20171110	201711	2017	2017.8493											LEG	SENATE						LEG			0	030	030	03	1	4.0	10	1	10	-0.17261219792865	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110143000	https://www.inquisitr.com/4613301/what-the-journey-to-the-last-jedi-has-revealed-about-the-next-star-wars-movie/
705700681	20171110	201711	2017	2017.8493											LEG	GENERAL ASSEMBLY						LEG			1	040	040	04	1	1.0	4	1	4	0.4739336492891	0								4	Inuvik, Northwest Territories, Canada	CA	CA13	25042	68.35	-133.7	-566625	4	Inuvik, Northwest Territories, Canada	CA	CA13	25042	68.35	-133.7	-566625	20171110143000	http://www.nunatsiaqonline.ca/stories/article/65674international_inuit_org_looks_at_cross-boundary_wildlife_management/
705700682	20171110	201711	2017	2017.8493											LEG	SENATE						LEG			0	043	043	04	1	2.8	3	1	3	-3.09278350515464	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171110143000	https://www.pmnewsnigeria.com/2017/11/10/court-declares-sen-ndumes-suspension-illegal/
705700683	20171110	201711	2017	2017.8493											LSO	LESOTHO	LSO								0	040	040	04	1	1.0	2	1	2	-4.28571428571429	0								4	Malingoaneng, Lesotho (general), Lesotho	LT	LT00	18968	-29.3167	28.7833	-1405773	4	Malingoaneng, Lesotho (general), Lesotho	LT	LT00	18968	-29.3167	28.7833	-1405773	20171110143000	http://www.thepost.co.ls/news/two-mps-kicked-out-of-parliament/
705700684	20171110	201711	2017	2017.8493											LSO	LESOTHO	LSO								0	100	100	10	3	-5.0	2	1	2	-4.28571428571429	0								4	Malingoaneng, Lesotho (general), Lesotho	LT	LT00	18968	-29.3167	28.7833	-1405773	4	Malingoaneng, Lesotho (general), Lesotho	LT	LT00	18968	-29.3167	28.7833	-1405773	20171110143000	http://www.thepost.co.ls/news/two-mps-kicked-out-of-parliament/
705700685	20171110	201711	2017	2017.8493											MCOELI	ALBERT	MCO					ELI			1	036	036	03	1	4.0	10	1	10	3.90143737166324	0								0								0								20171110143000	https://us.hellomagazine.com/film/2017111043881/victoria-series-three-christmas-special-details/
705700686	20171110	201711	2017	2017.8493											MDV	MALE	MDV								0	020	020	02	1	3.0	12	1	12	-1.76056338028169	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171110143000	http://www.eveningecho.ie/showbiz/-rsquoI-rsquom-determined-to-keep-doing-what-I-rsquom-doing-rsquo-says-Halligan-amid-calls-for-resignation-09031ed7-c2b8-4334-b26c-74ab78591a07-ds
705700687	20171110	201711	2017	2017.8493											MED	PUBLISHER						MED			0	040	040	04	1	1.0	3	1	3	0.55865921787709	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110143000	http://www.bicom.org.uk/news/pm-netanyahu-questioned-police/
705700688	20171110	201711	2017	2017.8493											MED	NEWSPAPER						MED			1	042	042	04	1	1.9	3	1	3	3.02013422818792	0								5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	20171110143000	http://punchng.com/pdp-national-chairmanship-i-will-return-party-to-people-if-elected-says-daniel/
705700689	20171110	201711	2017	2017.8493											MED	WRITER						MED			1	190	190	19	4	-10.0	10	1	10	2.81543274244004	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171110143000	http://www.writersdigest.com/online-editor/8-things-you-must-do-when-your-first-book-is-launched
705700690	20171110	201711	2017	2017.8493											MEX	MEXICO	MEX								1	042	042	04	1	1.9	1	1	1	2.7027027027027	0								3	Bauhaus, New York, United States	US	USNY	NY103	40.7758	-73.1972	2076515	3	Bauhaus, New York, United States	US	USNY	NY103	40.7758	-73.1972	2076515	20171110143000	http://purple.fr/diary/josef-albers-mexico-exhibition-solomon-r-guggenheim-museum-new-york/
705700691	20171110	201711	2017	2017.8493											MEX	MEXICO	MEX								1	043	043	04	1	2.8	1	1	1	2.7027027027027	0								3	Bauhaus, New York, United States	US	USNY	NY103	40.7758	-73.1972	2076515	1	Mexico	MX	MX		23	-102	MX	20171110143000	http://purple.fr/diary/josef-albers-mexico-exhibition-solomon-r-guggenheim-museum-new-york/
705700692	20171110	201711	2017	2017.8493											MEX	MEXICO	MEX								1	043	043	04	1	2.8	2	1	2	2.7027027027027	0								1	Mexico	MX	MX		23	-102	MX	3	Bauhaus, New York, United States	US	USNY	NY103	40.7758	-73.1972	2076515	20171110143000	http://purple.fr/diary/josef-albers-mexico-exhibition-solomon-r-guggenheim-museum-new-york/
705700693	20171110	201711	2017	2017.8493											MEX	MEXICO	MEX								1	112	112	11	3	-2.0	2	1	2	-7.07070707070707	0								3	Eagle County, Colorado, United States	US	USCO		39.6333	-106.701	198134	1	Mexico	MX	MX		23	-102	MX	20171110143000	http://www.foxnews.com/us/2017/11/10/bumbling-drug-suspect-drops-packet-cocaine-in-front-judge-during-court-hearing-police-say.html
705700694	20171110	201711	2017	2017.8493											MEX	MEXICO	MEX								0	1123	112	11	3	-2.0	2	1	2	-7.71428571428572	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171110143000	http://www.cbc.ca/news/canada/saskatoon/jury-begins-deliberations-today-in-tyler-hurd-murder-trial-1.4396581
705700695	20171110	201711	2017	2017.8493											MIL	MILITARY						MIL			1	040	040	04	1	1.0	10	1	10	0	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171110143000	http://www.prokerala.com/news/articles/a786633.html
705700696	20171110	201711	2017	2017.8493											MIL	NAVY						MIL			1	043	043	04	1	2.8	6	1	6	2.90178571428571	0								4	Coral Sea, Oceans (general), Oceans	OS	OS00	40197	-20	155	-1506353	4	Coral Sea, Oceans (general), Oceans	OS	OS00	40197	-20	155	-1506353	20171110143000	http://www.standard-journal.com/news/local/article_75c11de0-c61b-11e7-b417-3b3cf2647b1d.html
705700697	20171110	201711	2017	2017.8493											MIL	MARINES						MIL			1	046	046	04	1	7.0	10	1	10	-0.84817642069551	0								3	Wausau, Wisconsin, United States	US	USWI	WI073	44.9591	-89.6301	1576325	3	Wausau, Wisconsin, United States	US	USWI	WI073	44.9591	-89.6301	1576325	20171110143000	http://www.wausaudailyherald.com/story/news/2017/11/10/yes-tegan-griffith-veteran-and-woman-she-remind-you-she-can-both/803087001/
705700698	20171110	201711	2017	2017.8493											MIL	ARMY						MIL			1	046	046	04	1	7.0	5	1	5	0.23557126030625	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171110143000	http://www.buckscountycouriertimes.com/news/20171110/falls-bagel-store-restored-by-british-veterans
705700699	20171110	201711	2017	2017.8493											MKD	MACEDONIA	MKD								1	040	040	04	1	1.0	5	1	5	6.00858369098713	0								4	Skopje, Macedonia (general), Macedonia	MK	MK00	27270	42	21.4333	-95841	1	Montenegro	MJ	MJ		42.5	19.3	MJ	20171110143000	MIA news agency in English/BBC Monitoring/(c) BBC
705700700	20171110	201711	2017	2017.8493											MNC	MASTERCARD						MNC			0	036	036	03	1	4.0	5	1	5	5.24475524475524	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110143000	https://www.africa.com/african-cities-must-adopt-holistic-approach-tourism-growth/
705700701	20171110	201711	2017	2017.8493											MNCUSAMED	QUALCOMM	USA					MNC	MED		1	013	013	01	1	0.4	5	1	5	1.84426229508197	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171110143000	http://www.finanznachrichten.de/nachrichten-2017-11/42208275-vivo-and-qualcomm-signed-a-memorandum-of-understanding-worth-4-billion-u-s-dollars-008.htm
705700702	20171110	201711	2017	2017.8493											MOS	MUSLIM				MOS					1	111	111	11	3	-2.0	2	1	2	-9.70873786407771	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110143000	http://www.foxnews.com/us/2017/11/10/marine-drill-instructor-convicted-physically-abusing-recruits-targeting-muslims-while-drunk-at-times.html
705700703	20171110	201711	2017	2017.8493											MOS	MUSLIM				MOS					1	130	130	13	3	-4.4	1	1	1	-4.25531914893617	0								4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	20171110143000	http://www.btvi.in/article/read/news/40650/dineshwar-sharma-meets-delegations-in-jammu-and-kashmir
705700704	20171110	201711	2017	2017.8493											MYS	PUTRAJAYA	MYS								1	173	173	17	4	-5.0	6	1	6	-4	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171110143000	https://www.thestar.com.my/news/nation/2017/11/10/man-in-ketum-smuggling-attempt-not-rela-officer/
705700705	20171110	201711	2017	2017.8493											NGA	LAGOS	NGA								0	040	040	04	1	1.0	10	1	10	-0.42164441321153	0								4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20171110143000	http://www.nairaland.com/4167975/man-slams-covenant-university-over
705700706	20171110	201711	2017	2017.8493											NGA	NIGERIA	NGA								1	042	042	04	1	1.9	2	1	2	3.02013422818792	0								4	Jalingo, Taraba, Nigeria	NI	NI43	191153	8.88333	11.3667	-2013224	4	Jalingo, Taraba, Nigeria	NI	NI43	191153	8.88333	11.3667	-2013224	20171110143000	http://punchng.com/pdp-national-chairmanship-i-will-return-party-to-people-if-elected-says-daniel/
705700707	20171110	201711	2017	2017.8493											NGA	NIGERIAN	NGA								0	046	046	04	1	7.0	4	1	4	-0.91337654684738	0								4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20171110143000	http://www.nairaland.com/4168019/bianca-ojukwu-killed-father-emeka
705700708	20171110	201711	2017	2017.8493											NGA	NIGERIAN	NGA								0	046	046	04	1	7.0	1	1	1	-0.91337654684738	0								4	Egwu, Abia, Nigeria	NI	NI45	191363	5.23799	7.43	-2029453	4	Egwu, Abia, Nigeria	NI	NI45	191363	5.23799	7.43	-2029453	20171110143000	http://www.nairaland.com/4168019/bianca-ojukwu-killed-father-emeka
705700709	20171110	201711	2017	2017.8493											NGA	LAGOS	NGA								1	046	046	04	1	7.0	1	1	1	1.40186915887851	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171110143000	https://www.pmnewsnigeria.com/2017/11/10/expert-urges-nigerian-govt-merge-arik-aero-form-national-carrier/
705700710	20171110	201711	2017	2017.8493											NGA	LAGOS	NGA								1	046	046	04	1	7.0	4	1	4	1.40186915887851	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171110143000	https://www.pmnewsnigeria.com/2017/11/10/expert-urges-nigerian-govt-merge-arik-aero-form-national-carrier/
705700711	20171110	201711	2017	2017.8493											NZL	NEW ZEALAND	NZL								1	110	110	11	3	-2.0	10	1	10	0.77639751552795	0								1	China	CH	CH		35	105	CH	5	Bay Of Plenty, Bay of Plenty, New Zealand	NZ	NZE8	22380	-38.3333	176.75	11483126	20171110143000	http://www.freshplaza.com/article/184245/There-is-a-level-of-responsibility-as-an-exporter-to-manage-the-price-point-at-retail
705700712	20171110	201711	2017	2017.8493											PAK	PAKISTAN	PAK								0	020	020	02	1	3.0	8	1	4	-2.83687943262412	0								4	Narda, Azad Kashmir, Pakistan	PK	PK06	40418	34.8583	74.27	6132522	4	Narda, Azad Kashmir, Pakistan	PK	PK06	40418	34.8583	74.27	6132522	20171110143000	https://www.dawn.com/news/1369642/census-commissioner-rejects-political-parties-concerns
705700713	20171110	201711	2017	2017.8493											PAK	ISLAMABAD	PAK								1	036	036	03	1	4.0	9	1	9	-4.19847328244274	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171110143000	https://tribune.com.pk/story/1554989/1-pakistan-allows-wife-meet-jhadav-humanitarian-grounds/
705700714	20171110	201711	2017	2017.8493											PAK	PAKISTAN	PAK								1	036	036	03	1	4.0	2	1	2	-4.25531914893617	0								4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	20171110143000	http://www.btvi.in/article/read/news/40650/dineshwar-sharma-meets-delegations-in-jammu-and-kashmir
705700715	20171110	201711	2017	2017.8493											PAK	PAKISTAN	PAK								1	040	040	04	1	1.0	4	1	4	-4.25531914893617	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171110143000	http://www.btvi.in/article/read/news/40650/dineshwar-sharma-meets-delegations-in-jammu-and-kashmir
705700716	20171110	201711	2017	2017.8493											PAK	PAKISTAN	PAK								1	040	040	04	1	1.0	2	1	2	-4.25531914893617	0								4	Panun, Punjab, Pakistan	PK	PK04	23670	29.6584	71.1381	10698568	4	Panun, Punjab, Pakistan	PK	PK04	23670	29.6584	71.1381	10698568	20171110143000	http://www.btvi.in/article/read/news/40650/dineshwar-sharma-meets-delegations-in-jammu-and-kashmir
705700717	20171110	201711	2017	2017.8493											PAK	PAKISTAN	PAK								1	040	040	04	1	1.0	3	1	2	-4.25531914893617	0								4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	20171110143000	http://www.btvi.in/article/read/news/40650/dineshwar-sharma-meets-delegations-in-jammu-and-kashmir
705700718	20171110	201711	2017	2017.8493											PAK	PAKISTAN	PAK								0	073	073	07	2	7.4	4	1	4	-2.83687943262412	0								4	Narda, Azad Kashmir, Pakistan	PK	PK06	40418	34.8583	74.27	6132522	4	Narda, Azad Kashmir, Pakistan	PK	PK06	40418	34.8583	74.27	6132522	20171110143000	https://www.dawn.com/news/1369642/census-commissioner-rejects-political-parties-concerns
705700719	20171110	201711	2017	2017.8493											PAK	ISLAMABAD	PAK								1	080	080	08	2	5.0	2	1	2	-4.19847328244274	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171110143000	https://tribune.com.pk/story/1554989/1-pakistan-allows-wife-meet-jhadav-humanitarian-grounds/
705700720	20171110	201711	2017	2017.8493											PAKMILJUD	PAKISTANI	PAK					MIL	JUD		0	173	173	17	4	-5.0	6	1	6	-2.6578073089701	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20171110143000	http://www.news18.com/news/india/pakistan-allows-kulbhushan-jadhav-to-meet-his-wife-on-humanitarian-grounds-1573315.html
705700721	20171110	201711	2017	2017.8493											PAKREF	PAKISTAN	PAK					REF			0	051	051	05	1	3.4	2	1	2	-4.25531914893617	0								4	Panun, Punjab, Pakistan	PK	PK04	23670	29.6584	71.1381	10698568	4	Panun, Punjab, Pakistan	PK	PK04	23670	29.6584	71.1381	10698568	20171110143000	http://www.btvi.in/article/read/news/40650/dineshwar-sharma-meets-delegations-in-jammu-and-kashmir
705700722	20171110	201711	2017	2017.8493											PRK	PYONGYANG	PRK								0	192	192	19	4	-9.5	1	1	1	-4.75161987041037	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171110143000	http://gulfnews.com/opinion/thinkers/developing-a-ballistic-missile-no-fly-zone-over-north-korea-1.2122133
705700723	20171110	201711	2017	2017.8493											PRK	PYONGYANG	PRK								0	192	192	19	4	-9.5	6	1	6	-4.75161987041037	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171110143000	http://gulfnews.com/opinion/thinkers/developing-a-ballistic-missile-no-fly-zone-over-north-korea-1.2122133
