704886813	20171108	201711	2017	2017.8438	BUS	LANDLORD						BUS													0	010	010	01	1	0.0	2	1	2	-2.85482891273537	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171108053000	http://abcnews.go.com/US/killing-cape-murder-christa-worthington-episode/story?id=50986810
704886814	20171108	201711	2017	2017.8438	BUS	BOSS						BUS													0	020	020	02	1	3.0	5	1	5	-1.82926829268292	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171108053000	http://www.tampabay.com/news/business/workinglife/Career-Q-A-Open-office-design-stymies-worker-who-needs-quiet_162398090
704886815	20171108	201711	2017	2017.8438	BUS	SERVER						BUS													1	020	020	02	1	3.0	10	1	10	3.16742081447964	3	Bexar, Texas, United States	US	USTX	TX029	29.4833	-98.1708	1376934	0								3	Bexar, Texas, United States	US	USTX	TX029	29.4833	-98.1708	1376934	20171108053000	http://exceptionmag.com/151024/14-outstanding-restaurants-to-eat-vegan-in-in-the-vicinity-of-waxahachie-texas/
704886816	20171108	201711	2017	2017.8438	BUS	COMPANIES						BUS													0	020	020	02	1	3.0	6	1	6	0	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171108053000	http://www.columbian.com/news/2017/nov/07/new-path-eyed-for-high-voltage-transmission-lines-in-idaho/
704886817	20171108	201711	2017	2017.8438	BUS	INVESTOR						BUS													0	0311	031	03	1	5.2	6	1	6	3.27022375215146	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108053000	http://nigerianpilot.com/anambra-2017-obi-should-stop-throwing-stones-at-obiano-tabansi/
704886818	20171108	201711	2017	2017.8438	BUS	COMPANIES						BUS													1	036	036	03	1	4.0	5	1	5	4.72972972972973	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171108053000	https://www.recode.net/2017/11/7/16622284/goldman-sachs-startup-las-vegas-conference-softbank-investment-bank-houzz-slack
704886819	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													0	042	042	04	1	1.9	10	1	10	-0.12626262626262	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171108053000	http://www.residentialsystems.com/events/0005/stampede-releases-market-development-plans-at-2017-canadian-vendor-summit/90066
704886820	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													1	042	042	04	1	1.9	5	1	5	0	3	Ellenville, New York, United States	US	USNY	NY111	41.717	-74.3957	949508	0								3	Ellenville, New York, United States	US	USNY	NY111	41.717	-74.3957	949508	20171108053000	http://wrrv.com/where-can-you-buy-the-beer-that-is-illegal-in-12-states/
704886821	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													1	043	043	04	1	2.8	10	1	10	4.14507772020725	4	Kundan, Jammu and Kashmir, India	IN	IN12	72810	33.8042	74.2583	6205240	0								4	Kundan, Jammu and Kashmir, India	IN	IN12	72810	33.8042	74.2583	6205240	20171108053000	https://www.openpr.com/news/806166/Smart-Meters-Market-Key-Market-Players-and-their-Core-Competencies-in-Each-Type-and-Application.html
704886822	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	046	046	04	1	7.0	5	1	5	-1.82926829268292	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171108053000	http://www.tampabay.com/news/business/workinglife/Career-Q-A-Open-office-design-stymies-worker-who-needs-quiet_162398090
704886823	20171108	201711	2017	2017.8438	BUS	BANK						BUS													0	060	060	06	2	6.0	10	1	10	-5.46448087431694	4	Southport, Queensland, Australia	AS	AS04	154667	-27.9667	153.4	-1601419	0								4	Southport, Queensland, Australia	AS	AS04	154667	-27.9667	153.4	-1601419	20171108053000	http://www.moneymanagement.com.au/news/financial-planning/former-cba-planner-pleads-guilty-forgery
704886824	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS													1	060	060	06	2	6.0	20	2	20	0.495740171515993	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171108053000	https://www.whatech.com/market-research/industrial/401939-learn-details-of-the-global-touchscreen-display-market-report-2017
704886825	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													1	062	062	06	2	7.4	2	1	2	2.71493212669683	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20171108053000	http://bahamaspress.com/2017/11/08/btc-funds-the-purchase-of-portacaths/
704886826	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	062	062	06	2	7.4	6	1	6	0.19646365422396	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108053000	http://www.heraldscotland.com/business_hq/company_news/15647383.Salmond_moves_closer_to_Scotsman_board_position/
704886827	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													1	070	070	07	2	7.0	2	1	2	2.71493212669683	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20171108053000	http://bahamaspress.com/2017/11/08/btc-funds-the-purchase-of-portacaths/
704886828	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS													0	071	071	07	2	7.4	10	1	10	-0.28571428571428	4	Samdo, Xizang, China	CH	CH14	13297	31.201	96.601	11285957	0								4	Samdo, Xizang, China	CH	CH14	13297	31.201	96.601	11285957	20171108053000	http://www.businesskorea.co.kr/english/news/money/19754-due-tax-exemptions-s-korea%E2%80%99s-foreign-equity-fund-net-assets-tops-20-trillion-won
704886829	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS													1	080	080	08	2	5.0	3	1	3	1.03950103950104	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171108053000	http://www.kcra.com/article/california-could-use-armored-cars-to-move-pot-money/13448002
704886830	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													0	080	080	08	2	5.0	10	1	10	-2.85482891273537	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171108053000	http://abcnews.go.com/US/killing-cape-murder-christa-worthington-episode/story?id=50986810
704886831	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	090	090	09	2	-2.0	10	1	10	-1.29151291512915	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171108053000	https://www.thestar.com.my/business/business-news/2017/11/08/snap-overhauling-app-to-attract-users-after-sluggish-growth/
704886832	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	111	111	11	3	-2.0	4	1	4	0.88845014807502	1	China	CH	CH		35	105	CH	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171108053000	http://www.4-traders.com/news/Global-Baby-Food-Market-Share-Expected-to-Rise-USD-76-48-Billion-by-2021-Zion-Market-Research--25460962/
704886833	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													0	111	111	11	3	-2.0	6	1	6	0.88845014807502	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171108053000	http://www.4-traders.com/news/Global-Baby-Food-Market-Share-Expected-to-Rise-USD-76-48-Billion-by-2021-Zion-Market-Research--25460962/
704886834	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS													0	111	111	11	3	-2.0	3	1	3	1.13636363636364	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20171108053000	http://www.tirebusiness.com/article/20171107/NEWS/171109950/acquisitions-expansions-highlight-wholesalers-business-year
704886835	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS													1	114	114	11	3	-2.0	5	1	5	-1.29151291512915	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171108053000	https://www.thestar.com.my/business/business-news/2017/11/08/snap-overhauling-app-to-attract-users-after-sluggish-growth/
704886836	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS			BHS	BAHAMA	BHS								1	062	062	06	2	7.4	8	1	8	2.71493212669683	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20171108053000	http://bahamaspress.com/2017/11/08/btc-funds-the-purchase-of-portacaths/
704886837	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS			CHN	CHINA	CHN								1	042	042	04	1	1.9	8	1	8	11.8609406952965	4	Kangping Chen, Liaoning, China	CH	CH19	13197	42.7392	123.349	-1913462	4	Kangping Chen, Liaoning, China	CH	CH19	13197	42.7392	123.349	-1913462	4	Kangping Chen, Liaoning, China	CH	CH19	13197	42.7392	123.349	-1913462	20171108053000	http://www.4-traders.com/JINKOSOLAR-HOLDING-CO-L-5949045/news/JinkoSolar-Monocrystalline-PERC-Solar-Cell-Efficiency-of-23-45-Verified-25460952/
704886838	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS			CHN	CHINA	CHN								1	043	043	04	1	2.8	5	1	5	1.18203309692671	4	Wanchai, Hong Kong (general), Hong Kong	HK	HK00	13031	22.1667	114.25	-1354524	4	Wanchai, Hong Kong (general), Hong Kong	HK	HK00	13031	22.1667	114.25	-1354524	4	Wanchai, Hong Kong (general), Hong Kong	HK	HK00	13031	22.1667	114.25	-1354524	20171108053000	http://www.4-traders.com/CHINA-EVERGRANDE-GROUP-6171025/news/China-Evergrande-NOTICE-OF-EXTRAORDINARY-GENERAL-MEETING-25460919/
704886839	20171108	201711	2017	2017.8438	BUS	INVESTOR						BUS			COP	POLICE						COP			0	114	114	11	3	-2.0	10	1	10	-0.86206896551725	4	Kalegaon, Maharashtra, India	IN	IN16	70179	18.7	75.9667	-2099119	4	Kalegaon, Maharashtra, India	IN	IN16	70179	18.7	75.9667	-2099119	4	Kalegaon, Maharashtra, India	IN	IN16	70179	18.7	75.9667	-2099119	20171108053000	http://www.afternoondc.in/city-news/we-are-scared-to-be-duped-claim-investors/article_208067
704886840	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			CRM	CRIMINAL						CRM			0	130	130	13	3	-4.4	3	1	3	-5.31286894923259	3	Guilford County, North Carolina, United States	US	USNC	NC081	36.0668	-79.7998	1008558	3	Guilford County, North Carolina, United States	US	USNC		36.0668	-79.7998	1008558	3	Guilford County, North Carolina, United States	US	USNC		36.0668	-79.7998	1008558	20171108053000	http://www.greensboro.com/blogs/clark_off_the_record/doug-clark-the-king-can-do-no-wrong-still-influences/article_077d8e0e-6368-5937-90ab-89aae5cddbdf.html
704886841	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			CRM	CRIMINAL						CRM			0	130	130	13	3	-4.4	2	1	2	-5.31286894923259	3	Chapel Hill, North Carolina, United States	US	USNC	NC115	35.9429	-82.7088	1019601	3	Chapel Hill, North Carolina, United States	US	USNC		35.9429	-82.7088	1019601	3	Chapel Hill, North Carolina, United States	US	USNC		35.9429	-82.7088	1019601	20171108053000	http://www.greensboro.com/blogs/clark_off_the_record/doug-clark-the-king-can-do-no-wrong-still-influences/article_077d8e0e-6368-5937-90ab-89aae5cddbdf.html
704886842	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			CRM	CRIMINAL						CRM			0	173	173	17	4	-5.0	3	1	3	-5.31286894923259	3	Guilford County, North Carolina, United States	US	USNC	NC081	36.0668	-79.7998	1008558	3	Guilford County, North Carolina, United States	US	USNC		36.0668	-79.7998	1008558	3	Guilford County, North Carolina, United States	US	USNC		36.0668	-79.7998	1008558	20171108053000	http://www.greensboro.com/blogs/clark_off_the_record/doug-clark-the-king-can-do-no-wrong-still-influences/article_077d8e0e-6368-5937-90ab-89aae5cddbdf.html
704886843	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			CRM	CRIMINAL						CRM			0	173	173	17	4	-5.0	2	1	2	-5.31286894923259	3	Chapel Hill, North Carolina, United States	US	USNC	NC115	35.9429	-82.7088	1019601	3	Chapel Hill, North Carolina, United States	US	USNC		35.9429	-82.7088	1019601	3	Chapel Hill, North Carolina, United States	US	USNC		35.9429	-82.7088	1019601	20171108053000	http://www.greensboro.com/blogs/clark_off_the_record/doug-clark-the-king-can-do-no-wrong-still-influences/article_077d8e0e-6368-5937-90ab-89aae5cddbdf.html
704886844	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	8	2	8	2.43478997289973	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108053000	http://www.finanznachrichten.de/nachrichten-2017-11/42174365-glassdoor-report-reveals-one-third-of-hiring-decision-makers-expect-to-increase-investment-in-diversity-inclusion-programs-in-next-year-008.htm
704886845	20171108	201711	2017	2017.8438	BUS	INVESTOR						BUS			GBR	UNITED KINGDOM	GBR								0	014	014	01	1	0.0	2	1	2	3.27022375215146	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108053000	http://nigerianpilot.com/anambra-2017-obi-should-stop-throwing-stones-at-obiano-tabansi/
704886846	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								0	062	062	06	2	7.4	4	1	4	0.19646365422396	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108053000	http://www.heraldscotland.com/business_hq/company_news/15647383.Salmond_moves_closer_to_Scotsman_board_position/
704886847	20171108	201711	2017	2017.8438	BUS	EMPLOYER						BUS			GBRBUS	UNITED KINGDOM	GBR					BUS			0	043	043	04	1	2.8	4	2	4	2.43478997289973	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108053000	http://www.finanznachrichten.de/nachrichten-2017-11/42174365-glassdoor-report-reveals-one-third-of-hiring-decision-makers-expect-to-increase-investment-in-diversity-inclusion-programs-in-next-year-008.htm
704886848	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS			GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	6	1	6	-1.49253731343283	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	20171108053000	http://news.abs-cbn.com/business/11/08/17/uratex-bets-foam-business-on-ph-car-making-revival
704886849	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			GOV	AUTHORITIES						GOV			0	014	014	01	1	0.0	5	1	5	-6.88622754491018	4	Panana, Yobe, Nigeria	NI	NI44	191085	10.9162	11.7706	-2024740	4	Panana, Yobe, Nigeria	NI	NI44	191085	10.9162	11.7706	-2024740	4	Panana, Yobe, Nigeria	NI	NI44	191085	10.9162	11.7706	-2024740	20171108053000	http://nigerianpilot.com/fg-to-verify-tax-declarations-by-nigerian-users-of-offshore-tax-havens/
704886850	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS			GOV	GOVERNMENT						GOV			0	084	084	08	2	7.0	10	1	10	-1.59235668789808	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20171108053000	https://www.theguardian.com/world/2017/nov/08/rare-victory-for-rainforests-as-nations-vow-to-stop-death-by-chocolate
704886851	20171108	201711	2017	2017.8438	BUS	CORPORATION						BUS			JPN	JAPAN	JPN								1	051	051	05	1	3.4	10	1	10	3.125	4	Yokohama, Kanagawa, Japan	JA	JA19	34853	35.45	139.65	-248593	4	Yokohama, Kanagawa, Japan	JA	JA19	34853	35.45	139.65	-248593	4	Yokohama, Kanagawa, Japan	JA	JA19	34853	35.45	139.65	-248593	20171108053000	http://en.nhandan.org.vn/business/companies/item/5622902-vietnam%E2%80%99s-ict-corporation-opens-subsidiary-in-japan.html
704886852	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			0	042	042	04	1	1.9	4	1	4	-0.94501718213059	3	Bridgewater, Connecticut, United States	US	USCT	CT005	41.5351	-73.3662	205723	3	Bridgewater, Connecticut, United States	US	USCT	CT005	41.5351	-73.3662	205723	3	Bridgewater, Connecticut, United States	US	USCT	CT005	41.5351	-73.3662	205723	20171108053000	http://www.foxnews.com/us/2017/11/08/bridgewater-paid-over-1-million-to-employee-pushed-out-after-relationship-with-dalio-s-prot-g.html
704886853	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			0	042	042	04	1	1.9	2	1	2	-0.94501718213059	3	Bridgewater, Connecticut, United States	US	USCT	CT005	41.5351	-73.3662	205723	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	3	Bridgewater, Connecticut, United States	US	USCT	CT005	41.5351	-73.3662	205723	20171108053000	http://www.foxnews.com/us/2017/11/08/bridgewater-paid-over-1-million-to-employee-pushed-out-after-relationship-with-dalio-s-prot-g.html
704886854	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			0	100	100	10	3	-5.0	4	1	4	-0.94501718213059	3	Bridgewater, Connecticut, United States	US	USCT	CT005	41.5351	-73.3662	205723	3	Bridgewater, Connecticut, United States	US	USCT	CT005	41.5351	-73.3662	205723	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171108053000	http://www.foxnews.com/us/2017/11/08/bridgewater-paid-over-1-million-to-employee-pushed-out-after-relationship-with-dalio-s-prot-g.html
704886855	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			0	100	100	10	3	-5.0	2	1	2	-0.94501718213059	3	Bridgewater, Connecticut, United States	US	USCT	CT005	41.5351	-73.3662	205723	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171108053000	http://www.foxnews.com/us/2017/11/08/bridgewater-paid-over-1-million-to-employee-pushed-out-after-relationship-with-dalio-s-prot-g.html
704886856	20171108	201711	2017	2017.8438	BUS	INVESTOR						BUS			MED	NATIONAL PRESS						MED			1	042	042	04	1	1.9	3	1	3	2.74151436031331	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108053000	http://www.tmcnet.com/usubmit/2017/11/07/8645352.htm
704886857	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			MED	WEBSITE						MED			0	043	043	04	1	2.8	5	1	5	2.37226277372263	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171108053000	http://www.finanznachrichten.de/nachrichten-2017-11/42174376-daplie-returns-to-web-summit-2017-in-lisbon-with-latest-updates-on-plans-to-take-back-control-of-our-digital-lives-with-daplie-connect-home-server-256.htm
704886858	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS			MNCUSA	DISNEY	USA					MNC			1	061	061	06	2	6.4	10	1	10	1.39211136890952	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171108053000	https://www.inquisitr.com/4607812/ryan-reynolds-wonders-about-the-future-of-deadpool-if-disney-takes-over-fox/
704886859	20171108	201711	2017	2017.8438	BUS	AIRLINE						BUS			NGA	KADUNA	NGA								0	042	042	04	1	1.9	10	1	10	2.26480836236933	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171108053000	http://allafrica.com/stories/201711080004.html
704886860	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS			NGA	NIGERIA	NGA								1	051	051	05	1	3.4	10	1	10	3.15789473684211	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171108053000	http://cajnewsafrica.com/2017/11/08/global-investor-interest-in-nigeria-mining-sector/
704886861	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS			PHL	PHILIPPINE	PHL								1	010	010	01	1	0.0	2	1	2	-1.49253731343283	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	20171108053000	http://news.abs-cbn.com/business/11/08/17/uratex-bets-foam-business-on-ph-car-making-revival
704886862	20171108	201711	2017	2017.8438	BUS	INDUSTRY						BUS			PHLGOV	PHILIPPINE	PHL					GOV			1	010	010	01	1	0.0	2	1	2	-1.49253731343283	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	20171108053000	http://news.abs-cbn.com/business/11/08/17/uratex-bets-foam-business-on-ph-car-making-revival
704886863	20171108	201711	2017	2017.8438	BUS	AIRLINE						BUS			SGP	SINGAPORE	SGP								1	040	040	04	1	1.0	10	1	10	5.04504504504505	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171108053000	http://www.4-traders.com/news/REX-Regional-Express-Named-Asia-Pacific-Regional-Airline-of-the-Year--25460918/
704886864	20171108	201711	2017	2017.8438	BUS	LANDLORD						BUS			USA	MASSACHUSETTS	USA								0	010	010	01	1	0.0	8	1	8	-2.85482891273537	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171108053000	http://abcnews.go.com/US/killing-cape-murder-christa-worthington-episode/story?id=50986810
704886865	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			USA	SEATTLE	USA								1	043	043	04	1	2.8	10	1	10	6.41025641025641	0								0								0								20171108053000	http://www.powwows.com/great-big-story-features-native-art-business/
704886866	20171108	201711	2017	2017.8438	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	-0.94501718213059	3	Bridgewater, Connecticut, United States	US	USCT	CT005	41.5351	-73.3662	205723	3	Bridgewater, Connecticut, United States	US	USCT	CT005	41.5351	-73.3662	205723	3	Bridgewater, Connecticut, United States	US	USCT	CT005	41.5351	-73.3662	205723	20171108053000	http://www.foxnews.com/us/2017/11/08/bridgewater-paid-over-1-million-to-employee-pushed-out-after-relationship-with-dalio-s-prot-g.html
704886867	20171108	201711	2017	2017.8438	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-5.30973451327433	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171108053000	http://www.eurweb.com/2017/11/jesse-jackson-john-singleton-accused-of-sexual-harassment-by-the-roots-danielle-young/
704886868	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			VNM	VIETNAM	VNM								1	040	040	04	1	1.0	4	1	4	3.67491166077739	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171108053000	http://vietnamlawmagazine.vn/apec-2017-prime-ministers-speech-at-vietnam-business-summit-2017-6065.html
704886869	20171108	201711	2017	2017.8438	BUS	BUSINESS						BUS			VNM	HANOI	VNM								0	046	046	04	1	7.0	10	1	10	2.29276895943563	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20171108053000	http://hanoitimes.com.vn/economy/trade-service/2017/11/81E0BA73/imported-foods-dominating-vietnam-s-market/
704886870	20171108	201711	2017	2017.8438	BUSCOP	INDUSTRY						BUS	COP												1	010	010	01	1	0.0	4	1	4	-0.58309037900874	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171108053000	http://www.traveller.com.au/plane-bound-for-bali-diverted-after-woman-discovers-husbands-affair-midflight-gzh33p
704886871	20171108	201711	2017	2017.8438	BUSCOP	INDUSTRY						BUS	COP		IND	CHENNAI	IND								1	010	010	01	1	0.0	3	1	3	-0.58309037900874	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171108053000	http://www.traveller.com.au/plane-bound-for-bali-diverted-after-woman-discovers-husbands-affair-midflight-gzh33p
704886872	20171108	201711	2017	2017.8438	BUSCOP	INDUSTRY						BUS	COP		IND	CHENNAI	IND								1	010	010	01	1	0.0	3	1	3	-0.58309037900874	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171108053000	http://www.traveller.com.au/plane-bound-for-bali-diverted-after-woman-discovers-husbands-affair-midflight-gzh33p
