704965733	20171108	201711	2017	2017.8438	CAN	CANADA	CAN																		1	042	042	04	1	1.9	2	1	2	2.81923714759536	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								1	United Kingdom	UK	UK		54	-4	UK	20171108113000	http://lethbridgeherald.com/news/national-news/2017/11/08/clean-fuels-standard-coming-soon-but-maybe-not-this-fall-mckenna/
704965734	20171108	201711	2017	2017.8438	CAN	CANADA	CAN																		1	042	042	04	1	1.9	2	1	2	2.81923714759536	2	California, United States	US	USCA		36.17	-119.746	CA	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171108113000	http://lethbridgeherald.com/news/national-news/2017/11/08/clean-fuels-standard-coming-soon-but-maybe-not-this-fall-mckenna/
704965735	20171108	201711	2017	2017.8438	CAN	CANADA	CAN																		1	042	042	04	1	1.9	4	1	4	1.84940554821665	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171108113000	https://www.parrysound.com/news-story/7869237-national-plan-for-cleaner-fuel-delayed/
704965736	20171108	201711	2017	2017.8438	CAN	CANADA	CAN																		1	051	051	05	1	3.4	5	1	5	1.71428571428571	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20171108113000	https://www.winnipegfreepress.com/arts-and-life/food/our-culinary-heritage-455974843.html
704965737	20171108	201711	2017	2017.8438	CAN	CANADA	CAN																		1	084	084	08	2	7.0	5	1	5	-1.22399020807834	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171108113000	http://lethbridgeherald.com/commentary/opinions/2017/11/08/killing-goose-that-laid-golden-egg/
704965738	20171108	201711	2017	2017.8438	CAN	CANADA	CAN																		0	090	090	09	2	-2.0	10	1	10	1.84940554821665	4	Parry Sound, Ontario, Canada	CA	CA08	12673	45.3333	-80.0333	-570949	0								4	Parry Sound, Ontario, Canada	CA	CA08	12673	45.3333	-80.0333	-570949	20171108113000	https://www.parrysound.com/news-story/7869237-national-plan-for-cleaner-fuel-delayed/
704965739	20171108	201711	2017	2017.8438	CAN	CANADA	CAN																		0	111	111	11	3	-2.0	4	1	4	-1.04166666666666	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171108113000	http://montrealgazette.com/news/local-news/west-island-gazette/beaconsfields-bourelle-talks-parks-budget-and-sound-wall
704965740	20171108	201711	2017	2017.8438	CAN	BRITISH COLUMBIA	CAN																		0	128	128	12	3	-5.0	2	1	2	1.73913043478261	1	United Kingdom	UK	UK		54	-4	UK	0								4	Parry Sound, Ontario, Canada	CA	CA08	12673	45.3333	-80.0333	-570949	20171108113000	https://www.parrysound.com/news-story/7869235-canadian-cyberspy-agency-er-um-/
704965741	20171108	201711	2017	2017.8438	CAN	MARITIMES	CAN																		1	172	172	17	4	-5.0	5	1	5	-1.22399020807834	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108113000	http://lethbridgeherald.com/commentary/opinions/2017/11/08/killing-goose-that-laid-golden-egg/
704965742	20171108	201711	2017	2017.8438	CAN	CANADIAN	CAN								BUS	INDUSTRY						BUS			0	080	080	08	2	5.0	4	1	4	1.09664153529815	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108113000	http://www.healthcareglobal.com/company/diagnostic-services-manitoba-providing-results-matter
704965743	20171108	201711	2017	2017.8438	CAN	CANADA	CAN								CVL	CIVIL SOCIETY						CVL			1	046	046	04	1	7.0	1	1	1	-1.31578947368421	4	Parry Sound, Ontario, Canada	CA	CA08	12673	45.3333	-80.0333	-570949	4	Parry Sound, Ontario, Canada	CA	CA08	12673	45.3333	-80.0333	-570949	4	Parry Sound, Ontario, Canada	CA	CA08	12673	45.3333	-80.0333	-570949	20171108113000	https://www.parrysound.com/news-story/7868993-pm-in-vietnam-to-talk-trade-human-rights/
704965744	20171108	201711	2017	2017.8438	CAN	CANADA	CAN								EDU	PROFESSOR						EDU			0	090	090	09	2	-2.0	2	1	2	1.73913043478261	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171108113000	https://www.parrysound.com/news-story/7869235-canadian-cyberspy-agency-er-um-/
704965745	20171108	201711	2017	2017.8438	CAN	CANADA	CAN								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-5.12820512820513	4	North Shields, North Tyneside, United Kingdom	UK	UKJ5	40134	55.0047	-1.47278	-2604372	4	North Shields, North Tyneside, United Kingdom	UK	UKJ5	40134	55.0047	-1.47278	-2604372	4	North Shields, North Tyneside, United Kingdom	UK	UKJ5	40134	55.0047	-1.47278	-2604372	20171108113000	http://www.thenorthernecho.co.uk/news/15647664.Former_Northumbria_Police_officer_dies_after_being_shot_on_duty_in_Canada/
704965746	20171108	201711	2017	2017.8438	CAN	CANADA	CAN								GBRCOP	UNITED KINGDOM	GBR					COP			1	193	193	19	4	-10.0	1	1	1	-5.12820512820513	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Northumbria, Northumberland, United Kingdom	UK	UKJ6	40125	55	-2.5	-2604405	4	Northumbria, Northumberland, United Kingdom	UK	UKJ6	40125	55	-2.5	-2604405	20171108113000	http://www.thenorthernecho.co.uk/news/15647664.Former_Northumbria_Police_officer_dies_after_being_shot_on_duty_in_Canada/
704965747	20171108	201711	2017	2017.8438	CAN	CANADA	CAN								GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	1	1	1	2.2754491017964	1	Canada	CA	CA		60	-96	CA	3	El Segundo, California, United States	US	USCA		33.9192	-118.416	1660605	3	El Segundo, California, United States	US	USCA		33.9192	-118.416	1660605	20171108113000	https://www.prnewswire.com/news-releases/countdown-to-compliance-is-your-local-governments-website-accessible-to-all-visitors-300551599.html
704965748	20171108	201711	2017	2017.8438	CAN	TORONTO	CAN								USA	NEVADA	USA								1	036	036	03	1	4.0	1	1	1	0.26455026455026	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	4	Gold Bar, British Columbia, Canada	CA	CA02	154724	56.0833	-122.75	-565327	20171108113000	http://www.4-traders.com/MCEWEN-MINING-INC-12543907/news/McEwen-Mining-Receives-Key-Permit-for-Gold-Bar-25463181/
704965749	20171108	201711	2017	2017.8438	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	0.26455026455026	3	Eureka County, Nevada, United States	US	USNV	NV011	40.0002	-116.126	858640	3	Eureka County, Nevada, United States	US	USNV		40.0002	-116.126	858640	3	Eureka County, Nevada, United States	US	USNV		40.0002	-116.126	858640	20171108113000	http://www.4-traders.com/MCEWEN-MINING-INC-12543907/news/McEwen-Mining-Receives-Key-Permit-for-Gold-Bar-25463181/
704965750	20171108	201711	2017	2017.8438	CAN	CANADIAN	CAN								VNM	VIETNAM	VNM								1	042	042	04	1	1.9	2	1	2	3.36021505376344	1	Canada	CA	CA		60	-96	CA	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Canada	CA	CA		60	-96	CA	20171108113000	http://en.nhandan.org.vn/politics/editorial/item/5624002-elevating-vietnam-canada-relations.html
704965751	20171108	201711	2017	2017.8438	CAN	CANADA	CAN								VNM	VIETNAM	VNM								1	043	043	04	1	2.8	2	1	2	3.36021505376344	1	Canada	CA	CA		60	-96	CA	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171108113000	http://en.nhandan.org.vn/politics/editorial/item/5624002-elevating-vietnam-canada-relations.html
704965752	20171108	201711	2017	2017.8438	CAN	CANADA	CAN								VNM	VIETNAM	VNM								0	054	054	05	1	6.0	2	1	2	3.36021505376344	1	Canada	CA	CA		60	-96	CA	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Canada	CA	CA		60	-96	CA	20171108113000	http://en.nhandan.org.vn/politics/editorial/item/5624002-elevating-vietnam-canada-relations.html
704965753	20171108	201711	2017	2017.8438	CAN	CANADIAN	CAN								VNMGOV	NGUYEN XUAN PHUC	VNM					GOV			1	040	040	04	1	1.0	10	1	10	3.36021505376344	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108113000	http://en.nhandan.org.vn/politics/editorial/item/5624002-elevating-vietnam-canada-relations.html
704965754	20171108	201711	2017	2017.8438	CANBUS	CANADIAN	CAN					BUS			BUS	INDUSTRY						BUS			0	080	080	08	2	5.0	6	1	6	1.09664153529815	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108113000	http://www.healthcareglobal.com/company/diagnostic-services-manitoba-providing-results-matter
704965755	20171108	201711	2017	2017.8438	CANGOV	CANADA	CAN					GOV			CAN	CANADA	CAN								1	020	020	02	1	3.0	2	1	2	-1.15942028985507	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171108113000	http://montrealgazette.com/news/local-news/west-island-gazette/re-elected-ste-anne-de-bellevue-mayor-is-thinking-green
704965756	20171108	201711	2017	2017.8438	CANGOV	SASKATCHEWAN	CAN					GOV			CAN	CANADA	CAN								0	141	141	14	3	-6.5	10	1	10	-2.40240240240241	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20171108113000	http://www.weyburnthisweek.com/news/local-news/may-proclaimed-speech-and-hearing-awareness-month-1.1929244
704965757	20171108	201711	2017	2017.8438	CANGOV	CANADIAN	CAN					GOV			VNM	VIETNAM	VNM								1	042	042	04	1	1.9	3	1	3	3.36021505376344	1	Canada	CA	CA		60	-96	CA	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171108113000	http://en.nhandan.org.vn/politics/editorial/item/5624002-elevating-vietnam-canada-relations.html
704965758	20171108	201711	2017	2017.8438	CANGOV	CANADA	CAN					GOV			VNM	VIETNAM	VNM								1	042	042	04	1	1.9	1	1	1	3.36021505376344	1	Canada	CA	CA		60	-96	CA	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Canada	CA	CA		60	-96	CA	20171108113000	http://en.nhandan.org.vn/politics/editorial/item/5624002-elevating-vietnam-canada-relations.html
704965759	20171108	201711	2017	2017.8438	CANGOV	CANADA	CAN					GOV			VNM	VIETNAM	VNM								1	043	043	04	1	2.8	4	1	4	3.36021505376344	1	Canada	CA	CA		60	-96	CA	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171108113000	http://en.nhandan.org.vn/politics/editorial/item/5624002-elevating-vietnam-canada-relations.html
704965760	20171108	201711	2017	2017.8438	CANGOV	CANADA	CAN					GOV			VNM	VIETNAM	VNM								1	043	043	04	1	2.8	2	1	2	3.36021505376344	1	Canada	CA	CA		60	-96	CA	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	Canada	CA	CA		60	-96	CA	20171108113000	http://en.nhandan.org.vn/politics/editorial/item/5624002-elevating-vietnam-canada-relations.html
704965761	20171108	201711	2017	2017.8438	CANMIL	CANADA	CAN					MIL			FRA	FRANCE	FRA								0	190	190	19	4	-10.0	5	1	5	-1.49700598802396	1	Canada	CA	CA		60	-96	CA	4	Beaumont-Hamel, Picardie, France	FR	FRB6	16315	50.0843	2.65746	-1411162	4	Beaumont-Hamel, Picardie, France	FR	FRB6	16315	50.0843	2.65746	-1411162	20171108113000	http://www.cbc.ca/news/indigenous/john-shiwak-inuk-war-hero-1.4391762
704965762	20171108	201711	2017	2017.8438	CANMIL	CANADA	CAN					MIL			FRA	FRANCE	FRA								0	190	190	19	4	-10.0	1	1	1	-1.49700598802396	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108113000	http://www.cbc.ca/news/indigenous/john-shiwak-inuk-war-hero-1.4391762
704965763	20171108	201711	2017	2017.8438	CHE	LAKE GENEVA	CHE																		1	173	173	17	4	-5.0	10	1	10	-8.14332247557004	0								0								0								20171108113000	http://www.lakegenevanews.net/news/feds-lead-police-to-child-porn-suspect/article_e9e328fa-a93a-5fe7-851c-4d932b47a48a.html
704965764	20171108	201711	2017	2017.8438	CHE	SWITZERLAND	CHE								BUS	BUSINESS						BUS			1	0831	083	08	2	5.0	2	1	2	4.76190476190476	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171108113000	https://www.kamcity.com/namnews/international/manufacturers-international/switzerland-barry-callebaut-registers-solid-fy-growth-names-new-cfo/
704965765	20171108	201711	2017	2017.8438	CHE	LAKE GENEVA	CHE								EDU	SCHOOL						EDU			0	112	112	11	3	-2.0	1	1	1	-2.89256198347107	3	Lake Geneva, Wisconsin, United States	US	USWI	WI127	42.5917	-88.4334	1581223	3	Lake Geneva, Wisconsin, United States	US	USWI		42.5917	-88.4334	1581223	3	Lake Geneva, Wisconsin, United States	US	USWI		42.5917	-88.4334	1581223	20171108113000	http://www.lakegenevanews.net/news/schools-weigh-arming-themselves-against-opioids/article_fc204ac2-055c-56d5-a573-18e36b7aa37d.html
704965766	20171108	201711	2017	2017.8438	CHN	CHINESE	CHN																		0	010	010	01	1	0.0	1	1	1	-3.03030303030303	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								1	Taiwan	TW	TW		24	121	TW	20171108113000	http://www.latimes.com/sns-bc-as--taiwan-china-trump-20171107-story.html
704965767	20171108	201711	2017	2017.8438	CHN	CHINA	CHN																		0	010	010	01	1	0.0	4	1	4	3.41296928327645	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	0								4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20171108113000	https://www.prnewswire.com/news-releases/scot-harden-named-national-sales-and-marketing-director-for-tropos-technologies-and-cenntro-metro-line-300551584.html
704965768	20171108	201711	2017	2017.8438	CHN	CHINA	CHN																		0	012	012	01	1	-0.4	4	1	4	-2.81407035175879	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171108113000	http://lethbridgeherald.com/news/world-news/2017/11/08/north-korea-trade-deficit-top-trumps-agenda-in-china/
704965769	20171108	201711	2017	2017.8438	CHN	CHINA	CHN																		0	020	020	02	1	3.0	1	1	1	-2.81407035175879	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171108113000	http://lethbridgeherald.com/news/world-news/2017/11/08/north-korea-trade-deficit-top-trumps-agenda-in-china/
704965770	20171108	201711	2017	2017.8438	CHN	CHINA	CHN																		0	020	020	02	1	3.0	1	1	1	-2.81407035175879	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108113000	http://lethbridgeherald.com/news/world-news/2017/11/08/north-korea-trade-deficit-top-trumps-agenda-in-china/
704965771	20171108	201711	2017	2017.8438	CHN	CHINA	CHN																		1	020	020	02	1	3.0	3	1	3	3.7037037037037	1	China	CH	CH		35	105	CH	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171108113000	https://www.lngindustry.com/liquid-natural-gas/08112017/bureau-veritas-to-class-cma-cgms-lng-fuelled-ultra-large-containerships/
704965772	20171108	201711	2017	2017.8438	CHN	CHINESE	CHN																		1	036	036	03	1	4.0	2	1	2	0.34246575342466	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171108113000	http://kdhnews.com/news/world/us-chinese-companies-sign-contracts-during-trump-visit/article_c1ff6244-7ec0-557a-a70b-e5dd2cfb37ae.html
704965773	20171108	201711	2017	2017.8438	CHN	CHINA	CHN																		1	040	040	04	1	1.0	2	1	2	0.357142857142857	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	0								1	Saudi Arabia	SA	SA		25	45	SA	20171108113000	https://www.undercurrentnews.com/2017/11/08/china-aquaculture-giant-plans-saudi-arabia-se-asia-expansion-after-egypt-project/
704965774	20171108	201711	2017	2017.8438	CHN	CHINA	CHN																		1	084	084	08	2	7.0	2	1	2	-0.22607385079126	4	Fouling, Chongqing, China	CH	CH33	13004	29.7022	107.392	-1905732	0								4	Fouling, Chongqing, China	CH	CH33	13004	29.7022	107.392	-1905732	20171108113000	https://www.openpr.com/news/807333/Global-Marine-Coatings-Market-Size-Share-Industry-Trends-and-Forecast-2017-2025.html
704965775	20171108	201711	2017	2017.8438	CHN	CHINA	CHN																		1	084	084	08	2	7.0	4	1	4	-0.22607385079126	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171108113000	https://www.openpr.com/news/807333/Global-Marine-Coatings-Market-Size-Share-Industry-Trends-and-Forecast-2017-2025.html
704965776	20171108	201711	2017	2017.8438	CHN	CHINA	CHN																		0	160	160	16	4	-4.0	1	1	1	-3.03030303030303	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								1	Taiwan	TW	TW		24	121	TW	20171108113000	http://www.latimes.com/sns-bc-as--taiwan-china-trump-20171107-story.html
704965777	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								BUS	COMPANY						BUS			1	040	040	04	1	1.0	6	1	6	4.22535211267605	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20171108113000	http://www.legalbusinessonline.com/features/abundance-riches/75081
704965778	20171108	201711	2017	2017.8438	CHN	BEIJING	CHN								CHNGOV	CHINA	CHN					GOV			1	010	010	01	1	0.0	1	1	1	2.05047318611987	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108113000	https://au.news.yahoo.com/world/a/37789990/trump-on-xi-from-disappointed-to-good-chemistry/
704965779	20171108	201711	2017	2017.8438	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	036	036	03	1	4.0	2	1	2	0.34246575342466	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171108113000	http://kdhnews.com/news/world/us-chinese-companies-sign-contracts-during-trump-visit/article_c1ff6244-7ec0-557a-a70b-e5dd2cfb37ae.html
704965780	20171108	201711	2017	2017.8438	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	040	040	04	1	1.0	1	1	1	-2.81407035175879	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171108113000	http://lethbridgeherald.com/news/world-news/2017/11/08/north-korea-trade-deficit-top-trumps-agenda-in-china/
704965781	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								COG	REPUBLIC OF CONGO	COG								1	1711	171	17	4	-9.2	2	1	2	-2.27979274611399	1	Gabon	GB	GB		-1	11.75	GB	4	Haixin, Hainan, China	CH	CH31	13072	19.4336	110.096	10997743	1	Gabon	GB	GB		-1	11.75	GB	20171108113000	https://www.seashepherdglobal.org/nl/nieuws-en-events/sea-shepherd-concludes-albacore2/
704965782	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								GAB	GABON	GAB								1	1711	171	17	4	-9.2	2	1	2	-2.27979274611399	1	Gabon	GB	GB		-1	11.75	GB	4	Brazzaville, Brazzaville, Congo	CF	CF12	18585	-4.25917	15.2847	-2205356	1	Gabon	GB	GB		-1	11.75	GB	20171108113000	https://www.seashepherdglobal.org/nl/nieuws-en-events/sea-shepherd-concludes-albacore2/
704965783	20171108	201711	2017	2017.8438	CHN	BEIJING	CHN								GOV	PRESIDENT						GOV			1	0874	087	08	2	10.0	2	1	2	3.82022471910112	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171108113000	http://kdhnews.com/news/world/soldiers-jumping-children-greet-trump-at-beijing-airport/article_adfab3c9-7c09-5f2e-b586-a9a0b51a07f1.html
704965784	20171108	201711	2017	2017.8438	CHN	BEIJING	CHN								MIL	MILITARY						MIL			1	036	036	03	1	4.0	2	1	2	-2.98013245033112	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171108113000	https://www.msn.com/en-us/news/world/philippines-duterte-scales-back-building-work-in-south-china-sea-spat/ar-BBEI2AU
704965785	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								MYS	MALAYSIAN	MYS								1	013	013	01	1	0.4	2	1	2	0.44444444444444	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171108113000	http://www.theedgemarkets.com/article/klci-slips-profit-taking-china-export-growth-slows
704965786	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								NOR	NORWAY	NOR								1	043	043	04	1	2.8	2	1	2	1.52671755725191	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171108113000	https://www.cruiseindustrynews.com/cruise-news/18065-norwegian-stresses-commitment-to-stay-in-chinese-cruise-market.html
704965787	20171108	201711	2017	2017.8438	CHN	SHANGHAI	CHN								NOR	NORWEGIAN	NOR								1	043	043	04	1	2.8	8	1	8	1.52671755725191	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	Norway	NO	NO		62	10	NO	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171108113000	https://www.cruiseindustrynews.com/cruise-news/18065-norwegian-stresses-commitment-to-stay-in-chinese-cruise-market.html
704965788	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								0	036	036	03	1	4.0	1	1	1	-1.46137787056368	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171108113000	https://www.gtreview.com/news/asia/trade-high-on-agenda-as-trump-tours-asia/
704965789	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								0	036	036	03	1	4.0	1	1	1	-1.46137787056368	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171108113000	https://www.gtreview.com/news/asia/trade-high-on-agenda-as-trump-tours-asia/
704965790	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								PRK	N. KOREA	PRK								1	042	042	04	1	1.9	2	1	2	-0.5730659025788	4	Dandong, Liaoning, China	CH	CH19	13182	40.1292	124.395	-1902084	4	Dandong, Liaoning, China	CH	CH19	13182	40.1292	124.395	-1902084	4	Dandong, Liaoning, China	CH	CH19	13182	40.1292	124.395	-1902084	20171108113000	http://the-japan-news.com/news/article/0004055114
704965791	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								PRK	NORTH KOREA	PRK								0	114	114	11	3	-2.0	1	1	1	-4.96815286624203	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	1	North Korea	KN	KN		40	127	KN	20171108113000	http://92moose.fm/things-you-need-to-know-november-08-2017/
704965792	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								PRK	NORTH KOREA	PRK								1	173	173	17	4	-5.0	4	1	4	-8.88888888888894	1	China	CH	CH		35	105	CH	1	North Korea	KN	KN		40	127	KN	1	China	CH	CH		35	105	CH	20171108113000	http://dailypost.ng/2017/11/08/trump-declares-north-korea-hell/
704965793	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								PRK	NORTH KOREA	PRK								1	173	173	17	4	-5.0	2	1	2	-8.88888888888894	1	Russia	RS	RS		60	100	RS	1	North Korea	KN	KN		40	127	KN	1	China	CH	CH		35	105	CH	20171108113000	http://dailypost.ng/2017/11/08/trump-declares-north-korea-hell/
704965794	20171108	201711	2017	2017.8438	CHN	BEIJING	CHN								PRKGOV	NORTH KOREA	PRK					GOV			1	043	043	04	1	2.8	4	2	4	-3.48193904094525	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171108113000	http://focus-fen.net/./news/2017/11/08/424807/reuters-trump-warns-rogue-regime-north-korea-of-grave-danger.html
704965795	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								SGP	SINGAPORE	SGP								0	172	172	17	4	-5.0	1	1	1	0.20161290322581	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	South Korea	KS	KS		37	127.5	KS	20171108113000	http://www.legalbusinessonline.com/features/whole-new-world/75082
704965796	20171108	201711	2017	2017.8438	CHN	CHINA	CHN								SGP	SINGAPORE	SGP								0	172	172	17	4	-5.0	1	1	1	0.20161290322581	1	China	CH	CH		35	105	CH	1	South Korea	KS	KS		37	127.5	KS	1	Singapore	SN	SN		1.366667	103.8	SN	20171108113000	http://www.legalbusinessonline.com/features/whole-new-world/75082
