703989067	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		0	010	010	01	1	0.0	2	1	2	-0.15220700152207	4	Chatham, New Brunswick, Canada	CA	CA04	12600	47.0333	-65.4333	-562474	0								4	Chatham, New Brunswick, Canada	CA	CA04	12600	47.0333	-65.4333	-562474	20171105020000	http://www.chathamdailynews.ca/2017/11/04/one-of-vimy-oaks-now-planted-in-chatham
703989068	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		0	010	010	01	1	0.0	2	1	2	-0.15220700152207	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	0								4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	20171105020000	http://www.chathamdailynews.ca/2017/11/04/one-of-vimy-oaks-now-planted-in-chatham
703989069	20171105	201711	2017	2017.8356	CAN	CANADIAN	CAN																		1	013	013	01	1	0.4	5	1	5	-2.02205882352942	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	0								4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	20171105020000	https://www.niagarathisweek.com/news-story/7773410-opioid-crisis-breaks-heart-jagmeet-singh/
703989070	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		0	036	036	03	1	4.0	2	1	2	-0.18348623853211	4	Peace River, Alberta, Canada	CA	CA01	154724	56.2333	-117.283	-571025	0								4	Peace River, Alberta, Canada	CA	CA01	154724	56.2333	-117.283	-571025	20171105020000	http://infotel.ca/newsitem/bc-premier-says-site-c-could-end-up-in-supreme-court-over-indigenous-rights/it47415
703989071	20171105	201711	2017	2017.8356	CAN	CANADIAN	CAN																		1	036	036	03	1	4.0	5	1	5	-0.15220700152207	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	0								4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	20171105020000	http://www.chathamdailynews.ca/2017/11/04/one-of-vimy-oaks-now-planted-in-chatham
703989072	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		0	040	040	04	1	1.0	20	1	20	-1.1452847643077	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	0								4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	20171105020000	https://www.niagarathisweek.com/whatson-story/7773190-kit-harington-fame-s-made-me-confident/
703989073	20171105	201711	2017	2017.8356	CAN	CANADIAN	CAN																		0	042	042	04	1	1.9	5	1	5	-0.15220700152207	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	0								4	Chatham, New Brunswick, Canada	CA	CA04	12600	47.0333	-65.4333	-562474	20171105020000	http://www.chathamdailynews.ca/2017/11/04/one-of-vimy-oaks-now-planted-in-chatham
703989074	20171105	201711	2017	2017.8356	CAN	CANADIAN	CAN																		0	042	042	04	1	1.9	5	1	5	-0.15220700152207	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	0								4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	20171105020000	http://www.chathamdailynews.ca/2017/11/04/one-of-vimy-oaks-now-planted-in-chatham
703989075	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		1	051	051	05	1	3.4	4	1	4	5.42168674698795	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171105020000	http://www.thesuburban.com/life/education/a-molson-l-saputo-jr-co-chair--million-campaign/article_234b4036-c1b1-11e7-b6f7-4fc0e69ded3f.html
703989076	20171105	201711	2017	2017.8356	CAN	CANADIAN	CAN																		0	070	070	07	2	7.0	8	1	8	2.9500756429652	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171105020000	http://artdaily.com/?date=11/05/2017
703989077	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		0	070	070	07	2	7.0	2	1	2	2.9500756429652	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171105020000	http://artdaily.com/?date=11/05/2017
703989078	20171105	201711	2017	2017.8356	CAN	CANADIAN	CAN																		1	070	070	07	2	7.0	10	1	10	2.4346257889991	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20171105020000	http://artdaily.com/news/100029/The-largest-collection-of-Viking-artifacts-on-display-in-North-America-comes-to-the-Royal-Ontario-Museum
703989079	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		0	084	084	08	2	7.0	2	1	2	-0.18348623853211	4	Peace River, Alberta, Canada	CA	CA01	154724	56.2333	-117.283	-571025	0								1	United Kingdom	UK	UK		54	-4	UK	20171105020000	http://infotel.ca/newsitem/bc-premier-says-site-c-could-end-up-in-supreme-court-over-indigenous-rights/it47415
703989080	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		1	120	120	12	3	-4.0	2	1	2	0.93457943925234	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105020000	http://artdaily.com/news/100017/New-site-specific-installation-by-Canadian-artist-Megan-Rooney-on-view-at-Tramway
703989081	20171105	201711	2017	2017.8356	CAN	CANADA	CAN																		1	120	120	12	3	-4.0	2	1	2	0.93457943925234	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20171105020000	http://artdaily.com/news/100017/New-site-specific-installation-by-Canadian-artist-Megan-Rooney-on-view-at-Tramway
703989082	20171105	201711	2017	2017.8356	CAN	CANADIAN	CAN																		0	125	125	12	3	-5.0	2	1	2	-0.15220700152207	4	Chatham, New Brunswick, Canada	CA	CA04	12600	47.0333	-65.4333	-562474	0								4	Chatham, New Brunswick, Canada	CA	CA04	12600	47.0333	-65.4333	-562474	20171105020000	http://www.chathamdailynews.ca/2017/11/04/one-of-vimy-oaks-now-planted-in-chatham
703989083	20171105	201711	2017	2017.8356	CAN	CANADA	CAN								CANGOV	CANADA	CAN					GOV			0	012	012	01	1	-0.4	2	1	2	-1.34048257372654	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	20171105020000	https://www.niagarathisweek.com/news-story/7773293-bc-liberals-debate-resource-sector-opioid-crisis/
703989084	20171105	201711	2017	2017.8356	CAN	CANADA	CAN								CANGOV	CANADA	CAN					GOV			0	012	012	01	1	-0.4	2	1	2	-1.34048257372654	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105020000	https://www.niagarathisweek.com/news-story/7773293-bc-liberals-debate-resource-sector-opioid-crisis/
703989085	20171105	201711	2017	2017.8356	CAN	MONTREAL	CAN								EDU	SCHOOL						EDU			1	033	033	03	1	5.2	8	1	8	-3.47222222222222	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171105020000	http://www.thesuburban.com/life/lifestyles/november-is-runaway-prevention-month-missing-children-s-network/article_dede036c-c1af-11e7-b201-23fd1bd8ec85.html
703989086	20171105	201711	2017	2017.8356	CAN	MONTREAL	CAN								EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	-3.47222222222222	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171105020000	http://www.thesuburban.com/life/lifestyles/november-is-runaway-prevention-month-missing-children-s-network/article_dede036c-c1af-11e7-b201-23fd1bd8ec85.html
703989087	20171105	201711	2017	2017.8356	CAN	CANADA	CAN								LEG	DELEGATE						LEG			1	010	010	01	1	0.0	4	1	4	-2.02205882352942	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	20171105020000	https://www.niagarathisweek.com/news-story/7773410-opioid-crisis-breaks-heart-jagmeet-singh/
703989088	20171105	201711	2017	2017.8356	CAN	CANADA	CAN								LEG	DELEGATE						LEG			0	013	013	01	1	0.4	2	1	2	-2.02205882352942	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	20171105020000	https://www.niagarathisweek.com/news-story/7773410-opioid-crisis-breaks-heart-jagmeet-singh/
703989089	20171105	201711	2017	2017.8356	CANCOP	EDMONTON	CAN					COP													1	042	042	04	1	1.9	10	1	10	-2.77185501066098	0								0								0								20171105020000	https://www.thegatewayonline.ca/2017/11/campus-crime-beat-nov-1-2017/
703989090	20171105	201711	2017	2017.8356	CANCVL	CANADA	CAN					CVL			CVL	COMMUNITY						CVL			1	071	071	07	2	7.4	4	2	4	-0.83263946711074	3	Galesburg, Illinois, United States	US	USIL	IL095	40.9478	-90.3712	408847	3	Westlake Shopping Center, Illinois, United States	US	USIL		40.7406	-89.6343	1820886	3	Westlake Shopping Center, Illinois, United States	US	USIL		40.7406	-89.6343	1820886	20171105020000	http://www.washingtontimesreporter.com/news/20171104/amid-portillos-controversy-what-exactly-is-ssa
703989091	20171105	201711	2017	2017.8356	CANCVL	CANADA	CAN					CVL			CVL	COMMUNITY						CVL			1	071	071	07	2	7.4	4	2	4	-0.83263946711074	3	Galesburg, Illinois, United States	US	USIL	IL095	40.9478	-90.3712	408847	3	Galesburg, Illinois, United States	US	USIL	IL095	40.9478	-90.3712	408847	3	Westlake Shopping Center, Illinois, United States	US	USIL		40.7406	-89.6343	1820886	20171105020000	http://www.washingtontimesreporter.com/news/20171104/amid-portillos-controversy-what-exactly-is-ssa
703989092	20171105	201711	2017	2017.8356	CANCVL	CANADA	CAN					CVL			CVL	COMMUNITY						CVL			1	071	071	07	2	7.4	8	2	8	-0.83263946711074	3	Galesburg, Illinois, United States	US	USIL	IL095	40.9478	-90.3712	408847	3	Galesburg, Illinois, United States	US	USIL	IL095	40.9478	-90.3712	408847	3	Galesburg, Illinois, United States	US	USIL	IL095	40.9478	-90.3712	408847	20171105020000	http://www.washingtontimesreporter.com/news/20171104/amid-portillos-controversy-what-exactly-is-ssa
703989093	20171105	201711	2017	2017.8356	CANELI	VANCOUVER	CAN					ELI													0	012	012	01	1	-0.4	3	1	3	-1.34048257372654	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	0								4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	20171105020000	https://www.niagarathisweek.com/news-story/7773293-bc-liberals-debate-resource-sector-opioid-crisis/
703989094	20171105	201711	2017	2017.8356	CANGOV	CANADA	CAN					GOV													1	010	010	01	1	0.0	3	1	3	-4.03225806451613	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20171105020000	http://barrie.ctvnews.ca/bob-rae-on-rohingyas-somebody-has-to-be-held-responsible-1.3663974
703989095	20171105	201711	2017	2017.8356	CANGOV	CANADA	CAN					GOV			CAN	CANADA	CAN								1	013	013	01	1	0.4	2	1	2	-4.03225806451613	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171105020000	http://barrie.ctvnews.ca/bob-rae-on-rohingyas-somebody-has-to-be-held-responsible-1.3663974
703989096	20171105	201711	2017	2017.8356	CANGOV	CANADA	CAN					GOV			GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	2	1	2	-2.02205882352942	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	20171105020000	https://www.niagarathisweek.com/news-story/7773410-opioid-crisis-breaks-heart-jagmeet-singh/
703989097	20171105	201711	2017	2017.8356	CANGOV	CANADA	CAN					GOV			LEG	DELEGATE						LEG			0	010	010	01	1	0.0	2	1	2	-2.02205882352942	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	20171105020000	https://www.niagarathisweek.com/news-story/7773410-opioid-crisis-breaks-heart-jagmeet-singh/
703989098	20171105	201711	2017	2017.8356	CHE	SWITZERLAND	CHE								VNM	VIETNAM	VNM								1	010	010	01	1	0.0	2	1	2	-5.31496062992126	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	74037	11	107	-3722886	4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	74037	11	107	-3722886	20171105020000	http://iotwreport.com/this-man-could-have-kept-vietnam-from-communists-but-the-kennedy-administration-okayed-his-assassination/
703989099	20171105	201711	2017	2017.8356	CHN	CHINA	CHN																		1	010	010	01	1	0.0	2	1	2	-3.24543610547667	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171105020000	http://www.btvi.in/article/read/international/39605/china--united-states-combine-to-crack-four-major-drug-cases
703989100	20171105	201711	2017	2017.8356	CHN	CHINESE	CHN																		1	012	012	01	1	-0.4	10	1	10	1.09756097560976	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	0								4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20171105020000	http://www.thebeijinger.com/blog/2017/11/05/iphone-china-isnt-status-symbol-it-used-be
703989101	20171105	201711	2017	2017.8356	CHN	CHINA	CHN																		1	020	020	02	1	3.0	1	1	1	2.31660231660232	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								1	Thailand	TH	TH		15	100	TH	20171105020000	https://www.moodiedavittreport.com/flying-high-china-duty-free-group-sales-set-for-60-growth-in-2017/
703989102	20171105	201711	2017	2017.8356	CHN	CHINA	CHN																		1	020	020	02	1	3.0	1	1	1	2.31660231660232	4	Hainan Island, Hainan, China	CH	CH31	13072	19	109.5	-1908189	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105020000	https://www.moodiedavittreport.com/flying-high-china-duty-free-group-sales-set-for-60-growth-in-2017/
703989103	20171105	201711	2017	2017.8356	CHN	CHINA	CHN																		0	036	036	03	1	4.0	1	1	1	2.31660231660232	4	Hainan Island, Hainan, China	CH	CH31	13072	19	109.5	-1908189	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105020000	https://www.moodiedavittreport.com/flying-high-china-duty-free-group-sales-set-for-60-growth-in-2017/
703989104	20171105	201711	2017	2017.8356	CHN	CHINA	CHN																		0	061	061	06	2	6.4	2	1	2	-1.55961420069772	4	Piltun, Sakhalinskaya Oblast', Russia	RS	RS64	25093	52.7333	143.083	-2982387	0								4	Piltun, Sakhalinskaya Oblast', Russia	RS	RS64	25093	52.7333	143.083	-2982387	20171105020000	http://peakoil.com/production/russia-oil-market-overview/comment-page-1
703989105	20171105	201711	2017	2017.8356	CHN	CHINA	CHN																		0	061	061	06	2	6.4	8	1	8	-1.55961420069772	4	Daqing, Sichuan, China	CH	CH32	13003	31.5805	106.142	10341761	0								4	Daqing, Sichuan, China	CH	CH32	13003	31.5805	106.142	10341761	20171105020000	http://peakoil.com/production/russia-oil-market-overview/comment-page-1
703989106	20171105	201711	2017	2017.8356	CHN	CHINA	CHN																		1	0831	083	08	2	5.0	1	1	1	2.31660231660232	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105020000	https://www.moodiedavittreport.com/flying-high-china-duty-free-group-sales-set-for-60-growth-in-2017/
703989107	20171105	201711	2017	2017.8356	CHN	CHINA	CHN																		1	0831	083	08	2	5.0	1	1	1	2.31660231660232	4	Hainan Island, Hainan, China	CH	CH31	13072	19	109.5	-1908189	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105020000	https://www.moodiedavittreport.com/flying-high-china-duty-free-group-sales-set-for-60-growth-in-2017/
703989108	20171105	201711	2017	2017.8356	CHN	CHINESE	CHN																		1	111	111	11	3	-2.0	10	1	10	1.09756097560976	1	Hong Kong	HK	HK		22.25	114.166667	HK	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20171105020000	http://www.thebeijinger.com/blog/2017/11/05/iphone-china-isnt-status-symbol-it-used-be
703989109	20171105	201711	2017	2017.8356	CHN	CHINESE	CHN																		0	1822	182	18	4	-9.0	8	1	8	-0.78109353094332	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171105020000	http://bombmagazine.org/articles/zo%C3%AB-wanamaker/
703989110	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	1	1	1	-3.59066427289048	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105020000	https://article.wn.com/view/2017/11/05/The_Observer_view_on_Donald_Trump_s_tour_of_Asia/
703989111	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	2	1	2	-3.59066427289048	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105020000	https://article.wn.com/view/2017/11/05/The_Observer_view_on_Donald_Trump_s_tour_of_Asia/
703989112	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	2	1	2	-3.59066427289048	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105020000	https://article.wn.com/view/2017/11/05/The_Observer_view_on_Donald_Trump_s_tour_of_Asia/
703989113	20171105	201711	2017	2017.8356	CHN	BEIJING	CHN								RUS	RUSSIA	RUS								1	043	043	04	1	2.8	7	1	7	-6.81818181818182	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Russia	RS	RS		60	100	RS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105020000	http://www.columbiabasinherald.com/article/20171104/AP/311049946
703989114	20171105	201711	2017	2017.8356	CHN	BEIJING	CHN								RUS	RUSSIA	RUS								1	043	043	04	1	2.8	1	1	1	-6.81818181818182	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105020000	http://www.columbiabasinherald.com/article/20171104/AP/311049946
703989115	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								RUS	RUSSIA	RUS								0	043	043	04	1	2.8	2	1	2	-1.55961420069772	4	Daqing, Sichuan, China	CH	CH32	13003	31.5805	106.142	10341761	4	Daqing, Sichuan, China	CH	CH32	13003	31.5805	106.142	10341761	4	Volga, Yaroslavskaya Oblast', Russia	RS	RS88	25117	57.5488	40.117	9272988	20171105020000	http://peakoil.com/production/russia-oil-market-overview/comment-page-1
703989116	20171105	201711	2017	2017.8356	CHN	CHINESE	CHN								RUS	RUSSIAN	RUS								0	043	043	04	1	2.8	2	1	2	-1.55961420069772	4	Daqing, Sichuan, China	CH	CH32	13003	31.5805	106.142	10341761	4	Volga, Yaroslavskaya Oblast', Russia	RS	RS88	25117	57.5488	40.117	9272988	4	Daqing, Sichuan, China	CH	CH32	13003	31.5805	106.142	10341761	20171105020000	http://peakoil.com/production/russia-oil-market-overview/comment-page-1
703989117	20171105	201711	2017	2017.8356	CHN	CHINESE	CHN								RUS	RUSSIAN	RUS								0	043	043	04	1	2.8	4	1	4	-1.55961420069772	4	Daqing, Sichuan, China	CH	CH32	13003	31.5805	106.142	10341761	4	Volga, Yaroslavskaya Oblast', Russia	RS	RS88	25117	57.5488	40.117	9272988	4	Volga, Yaroslavskaya Oblast', Russia	RS	RS88	25117	57.5488	40.117	9272988	20171105020000	http://peakoil.com/production/russia-oil-market-overview/comment-page-1
703989118	20171105	201711	2017	2017.8356	CHN	CHINESE	CHN								RUS	RUSSIAN	RUS								0	043	043	04	1	2.8	2	1	2	-1.55961420069772	4	Volga, Yaroslavskaya Oblast', Russia	RS	RS88	25117	57.5488	40.117	9272988	1	Belarus	BO	BO		53	28	BO	4	Volga, Yaroslavskaya Oblast', Russia	RS	RS88	25117	57.5488	40.117	9272988	20171105020000	http://peakoil.com/production/russia-oil-market-overview/comment-page-1
703989119	20171105	201711	2017	2017.8356	CHN	SHANGHAI	CHN								USA	SEATTLE	USA								1	043	043	04	1	2.8	1	1	1	2.35042735042735	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171105020000	http://artdaily.com/news/100021/First-comprehensive-retrospective-of-Mark-Tobey-s-work-in-20-years-opens-at-the-Addison-Gallery-
703989120	20171105	201711	2017	2017.8356	CHN	SHANGHAI	CHN								USA	SEATTLE	USA								1	043	043	04	1	2.8	3	1	3	2.35042735042735	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171105020000	http://artdaily.com/news/100021/First-comprehensive-retrospective-of-Mark-Tobey-s-work-in-20-years-opens-at-the-Addison-Gallery-
703989121	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								USA	SEATTLE	USA								1	043	043	04	1	2.8	1	1	1	2.35042735042735	1	Hong Kong	HK	HK		22.25	114.166667	HK	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105020000	http://artdaily.com/news/100021/First-comprehensive-retrospective-of-Mark-Tobey-s-work-in-20-years-opens-at-the-Addison-Gallery-
703989122	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								USA	THE US	USA								0	061	061	06	2	6.4	2	1	2	1.09756097560976	4	Hurun, Guangxi, China	CH	CH16	13061	22.9619	106.709	-1911224	4	Hurun, Guangxi, China	CH	CH16	13061	22.9619	106.709	-1911224	4	Hurun, Guangxi, China	CH	CH16	13061	22.9619	106.709	-1911224	20171105020000	http://www.thebeijinger.com/blog/2017/11/05/iphone-china-isnt-status-symbol-it-used-be
703989123	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								USA	THE US	USA								0	061	061	06	2	6.4	8	1	8	1.09756097560976	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20171105020000	http://www.thebeijinger.com/blog/2017/11/05/iphone-china-isnt-status-symbol-it-used-be
703989124	20171105	201711	2017	2017.8356	CHN	CHINESE	CHN								ZMB	ZAMBIA	ZMB								1	037	037	03	1	5.0	4	1	4	0.34662045060658	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105020000	https://www.daily-mail.co.zm/revival-of-tazara-welcome/
703989125	20171105	201711	2017	2017.8356	CHNGOV	CHINA	CHN					GOV													0	036	036	03	1	4.0	1	1	1	-3.59066427289048	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105020000	https://article.wn.com/view/2017/11/05/The_Observer_view_on_Donald_Trump_s_tour_of_Asia/
703989126	20171105	201711	2017	2017.8356	CHNGOV	CHINESE	CHN					GOV			ZMB	ZAMBIA	ZMB								1	037	037	03	1	5.0	6	1	6	0.34662045060658	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105020000	https://www.daily-mail.co.zm/revival-of-tazara-welcome/
703989127	20171105	201711	2017	2017.8356	CHR	CHRISTIAN				CHR															0	010	010	01	1	0.0	3	1	3	-3.41463414634146	3	Durham County, North Carolina, United States	US	USNC	NC063	36.0335	-78.8664	1008550	0								3	Durham County, North Carolina, United States	US	USNC		36.0335	-78.8664	1008550	20171105020000	http://5newsonline.com/2017/11/04/police-say-man-used-ice-cream-truck-to-lure-children/
703989128	20171105	201711	2017	2017.8356	CHR	CHRISTIAN				CHR															0	112	112	11	3	-2.0	9	1	9	-0.83102493074792	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	0								4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20171105020000	http://www.thestatesman.com/features/noble-nivedita-doppleganger-1502522878.html
703989129	20171105	201711	2017	2017.8356	CHR	CHRISTIAN				CHR															0	112	112	11	3	-2.0	1	1	1	-0.83102493074792	1	United Kingdom	UK	UK		54	-4	UK	0								4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20171105020000	http://www.thestatesman.com/features/noble-nivedita-doppleganger-1502522878.html
703989130	20171105	201711	2017	2017.8356	CHR	CHRISTIAN				CHR					CVL	RESIDENTS						CVL			1	042	042	04	1	1.9	10	1	10	-0.67567567567568	0								0								0								20171105020000	http://www.thetelegraph.com/news/111958/we-need-a-neighborhood-again-incidents-unite-alton-neighbors
703989131	20171105	201711	2017	2017.8356	CHR	CHRISTIAN				CHR					CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	10	1	10	-0.67567567567568	0								0								0								20171105020000	http://www.thetelegraph.com/news/111958/we-need-a-neighborhood-again-incidents-unite-alton-neighbors
703989132	20171105	201711	2017	2017.8356	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-3.41463414634146	3	Durham County, North Carolina, United States	US	USNC	NC063	36.0335	-78.8664	1008550	3	Durham County, North Carolina, United States	US	USNC		36.0335	-78.8664	1008550	3	Durham County, North Carolina, United States	US	USNC		36.0335	-78.8664	1008550	20171105020000	http://5newsonline.com/2017/11/04/police-say-man-used-ice-cream-truck-to-lure-children/
