704163336	20171106	201711	2017	2017.8384	BGD	BANGLADESH	BGD								REF	REFUGEE						REF			1	012	012	01	1	-0.4	4	1	4	-2.22222222222223	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171106000000	http://www.ourmidland.com/news/world/article/US-official-Rohingya-should-be-returned-safely-12331550.php
704163337	20171106	201711	2017	2017.8384	BGD	BANGLADESH	BGD								REF	REFUGEE						REF			1	042	042	04	1	1.9	2	1	2	-2.22222222222223	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171106000000	http://www.ourmidland.com/news/world/article/US-official-Rohingya-should-be-returned-safely-12331550.php
704163338	20171106	201711	2017	2017.8384	BGD	BANGLADESH	BGD								ben	BENGALI			ben						0	010	010	01	1	0.0	2	1	2	-1.9047619047619	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	20171106000000	http://www.thestatesman.com/features/talks-in-limbo-1502523227.html
704163339	20171106	201711	2017	2017.8384	BMU	BERMUDA	BMU								DEU	GERMAN	DEU								1	0841	084	08	2	7.0	2	1	2	0.70621468926554	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106000000	https://www.redstate.com/sweetie15/2017/11/05/paradise-papers-next-big-scandal-hit-washington/
704163340	20171106	201711	2017	2017.8384	BMU	BERMUDA	BMU								DEUMED	GERMAN	DEU					MED			1	0841	084	08	2	7.0	3	1	3	0.70621468926554	1	Saudi Arabia	SA	SA		25	45	SA	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	20171106000000	https://www.redstate.com/sweetie15/2017/11/05/paradise-papers-next-big-scandal-hit-washington/
704163341	20171106	201711	2017	2017.8384	BRA	BRAZIL	BRA																		0	010	010	01	1	0.0	4	1	4	-3.80549682875264	4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	0								4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	20171106000000	http://www.nationalgeographic.com.au/travel/family-of-travel-bloggers-found-alive-after-pirate-attack.aspx
704163342	20171106	201711	2017	2017.8384	BRA	BRAZIL	BRA																		1	036	036	03	1	4.0	4	1	4	-9.06582577847852	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20171106000000	https://blackflag.jalopnik.com/felipe-massa-is-actually-retiring-from-f1-like-for-re-1820162825
704163343	20171106	201711	2017	2017.8384	BRA	BRAZILIAN	BRA																		0	042	042	04	1	1.9	2	1	2	-3.80549682875264	4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	0								4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	20171106000000	http://www.nationalgeographic.com.au/travel/family-of-travel-bloggers-found-alive-after-pirate-attack.aspx
704163344	20171106	201711	2017	2017.8384	BRA	BRAZIL	BRA																		0	042	042	04	1	1.9	1	1	1	-3.80549682875264	4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106000000	http://www.nationalgeographic.com.au/travel/family-of-travel-bloggers-found-alive-after-pirate-attack.aspx
704163345	20171106	201711	2017	2017.8384	BRA	BRAZIL	BRA								PAN	PANAMA	PAN								1	174	174	17	4	-5.0	4	1	4	-9.03614457831325	1	Brazil	BR	BR		-10	-55	BR	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171106000000	http://am1380theanswer.com/news/regional/man-gets-34-years-in-california-real-estate-fraud-scheme
704163346	20171106	201711	2017	2017.8384	BRA	BRAZILIAN	BRA								USA	LOS ANGELES	USA								0	043	043	04	1	2.8	5	1	5	-3.80549682875264	4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	20171106000000	http://www.nationalgeographic.com.au/travel/family-of-travel-bloggers-found-alive-after-pirate-attack.aspx
704163347	20171106	201711	2017	2017.8384	BRAGOV	BRAZIL	BRA					GOV													1	072	072	07	2	8.3	7	1	7	-3.80549682875264	4	Florianopolis, Santa Catarina, Brazil	BR	BR26	10773	-27.5833	-48.5667	-643337	0								4	Florianopolis, Santa Catarina, Brazil	BR	BR26	10773	-27.5833	-48.5667	-643337	20171106000000	http://www.nationalgeographic.com.au/travel/family-of-travel-bloggers-found-alive-after-pirate-attack.aspx
704163348	20171106	201711	2017	2017.8384	BRAGOV	BRAZIL	BRA					GOV													1	072	072	07	2	8.3	3	1	3	-3.80549682875264	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106000000	http://www.nationalgeographic.com.au/travel/family-of-travel-bloggers-found-alive-after-pirate-attack.aspx
704163349	20171106	201711	2017	2017.8384	BRN	BRUNEI	BRN																		0	051	051	05	1	3.4	2	1	2	-1.01910828025478	1	Brunei	BX	BX		4.5	114.666667	BX	0								4	Semporna, Sabah, Malaysia	MY	MY16	18585	4.48178	118.611	-2404493	20171106000000	http://www.freemalaysiatoday.com/category/opinion/2017/11/06/looks-like-harris-salleh-looked-into-the-wrong-crystal-ball/
704163350	20171106	201711	2017	2017.8384	BRN	BRUNEI	BRN																		0	051	051	05	1	3.4	2	1	2	-1.01910828025478	1	Brunei	BX	BX		4.5	114.666667	BX	0								1	Brunei	BX	BX		4.5	114.666667	BX	20171106000000	http://www.freemalaysiatoday.com/category/opinion/2017/11/06/looks-like-harris-salleh-looked-into-the-wrong-crystal-ball/
704163351	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS													0	010	010	01	1	0.0	12	11	12	-4.64162992805776	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106000000	http://www.997wtn.com/news/multiple-people-killed-in-shooting-at-texas-church/
704163352	20171106	201711	2017	2017.8384	BUS	BOSS						BUS													0	010	010	01	1	0.0	10	1	10	1.18296529968455	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106000000	https://finance.yahoo.com/news/jeff-bezos-apos-guide-life-211944882.html
704163353	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													1	010	010	01	1	0.0	3	1	3	3.2967032967033	1	France	FR	FR		46	2	FR	0								1	Taiwan	TW	TW		24	121	TW	20171106000000	http://www.eyeontaiwan.com/cabinet-approves-new-chairman-for-cpc-corp-moea-2
704163354	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													1	010	010	01	1	0.0	5	1	5	3.2967032967033	1	Taiwan	TW	TW		24	121	TW	0								1	Taiwan	TW	TW		24	121	TW	20171106000000	http://www.eyeontaiwan.com/cabinet-approves-new-chairman-for-cpc-corp-moea-2
704163355	20171106	201711	2017	2017.8384	BUS	INDUSTRY						BUS													1	010	010	01	1	0.0	12	2	12	-5.41310541310541	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171106000000	http://www.kxzz1580am.com/news/ronan-farrow-on-the-weinstein-effect-women-are-telling-the-hardest-stories/
704163356	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	5	1	5	3.7037037037037	0								0								0								20171106000000	http://helihub.com/2017/11/05/ibac-launches-online-is-bao-auditor-currency-training/
704163357	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													1	020	020	02	1	3.0	5	1	5	1.66666666666667	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171106000000	http://www.4-traders.com/AUSTRALIA-AND-NEW-ZEALAND-6492549/news/Australia-and-New-Zealand-Banking-Advice-of-Dividend-and-AGM-Dates-for-2017-and-2018-25444822/
704163358	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													0	020	020	02	1	3.0	10	1	10	2.37304224015188	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171106000000	http://www.4-traders.com/RED-HAT-INC-38908/news/Red-Hat-Improves-IT-Flexibility-and-Reduces-Complexity-with-Linux-Containers-in-Latest-Version-of-25444784/
704163359	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													0	020	020	02	1	3.0	10	1	10	-6.95102685624013	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106000000	http://www.4-traders.com/PRESCIENT-THERAPEUTICS-LT-19157282/news/Prescient-Therapeutics-PTX-to-resume-Clinical-Trial-of-PTX-200-in-Ovarian-Cancer-25444766/
704163360	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	10	1	10	0	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171106000000	https://finance.yahoo.com/m/a67defe9-a9dc-311c-96da-7a800bee92f3/ss_dem-calls-for-investigation.html
704163361	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													1	020	020	02	1	3.0	20	2	20	1.38690947479546	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171106000000	http://www.4-traders.com/RED-HAT-INC-38908/news/Red-Hat-Powers-a-Fully-Open-Massively-Scalable-Private-Cloud-for-Insurance-Australia-Group-with-R-25444782/
704163362	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS													1	036	036	03	1	4.0	5	1	5	3.7037037037037	0								0								0								20171106000000	http://helihub.com/2017/11/05/ibac-launches-online-is-bao-auditor-currency-training/
704163363	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													1	036	036	03	1	4.0	6	1	6	0.12151712106483	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171106000000	http://www.4-traders.com/EPIGENOMICS-AG-18044985/news/Epigenomics-Supervisory-Board-of-Epigenomics-AG-Appoints-Dr-Jorge-Garces-as-President-and-Chief-S-25444770/
704163364	20171106	201711	2017	2017.8384	BUS	PRODUCER						BUS													0	036	036	03	1	4.0	10	1	10	0.79365079365079	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20171106000000	http://outdoornewsdaily.com/standing-crops-limit-hunter-success-on-nebraska-pheasant-opener/
704163365	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS													1	036	036	03	1	4.0	3	1	3	2.51937984496124	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171106000000	http://thegardnernews.com/main.asp?SectionID=12&SubSectionID=44&TM=66524.73
704163366	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS													1	040	040	04	1	1.0	10	1	10	2.86259541984733	0								0								0								20171106000000	http://www.voxy.co.nz/technology/5/297046
704163367	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS													1	043	043	04	1	2.8	10	1	10	-8.69565217391304	0								0								0								20171106000000	http://regina.ctvnews.ca/police-asking-for-assistance-in-a-robbery-1.3664415
704163368	20171106	201711	2017	2017.8384	BUS	INVESTOR						BUS													1	044	044	04	1	2.5	5	1	5	3.18302387267905	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20171106000000	https://www.thenews.com.pk/latest/242288-A-new-innovation-era-begins-as-Pakistan-hosts-worlds-tech-celebrities-at-021-Disrupt-conference
704163369	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													1	046	046	04	1	7.0	5	1	5	3.2967032967033	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20171106000000	http://www.eyeontaiwan.com/cabinet-approves-new-chairman-for-cpc-corp-moea-2
704163370	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													1	046	046	04	1	7.0	3	1	3	3.2967032967033	1	Taiwan	TW	TW		24	121	TW	0								1	Taiwan	TW	TW		24	121	TW	20171106000000	http://www.eyeontaiwan.com/cabinet-approves-new-chairman-for-cpc-corp-moea-2
704163371	20171106	201711	2017	2017.8384	BUS	AEROSPACE						BUS													1	050	050	05	1	3.5	5	1	5	2.35849056603774	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171106000000	http://helihub.com/2017/11/05/airbus-completes-sale-of-vector-aerospace-to-standardaero/
704163372	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													0	057	057	05	1	8.0	6	1	6	-0.7564841498559	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106000000	https://www.washingtonpost.com/politics/at-least-nine-people-in-trumps-orbit-had-contact-with-russians-during-campaign-and-transition/2017/11/05/07c9993c-bf4c-11e7-959c-fe2b598d8c00_story.html
704163373	20171106	201711	2017	2017.8384	BUS	COMPANIES						BUS													1	057	057	05	1	8.0	8	1	8	1.03092783505154	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171106000000	http://www.thetruthaboutcars.com/2017/11/rare-rides-a-1989-chrysler-tc-by-maserati-the-lemon-mixup/
704163374	20171106	201711	2017	2017.8384	BUS	COMPANIES						BUS													1	057	057	05	1	8.0	2	1	2	1.03092783505154	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106000000	http://www.thetruthaboutcars.com/2017/11/rare-rides-a-1989-chrysler-tc-by-maserati-the-lemon-mixup/
704163375	20171106	201711	2017	2017.8384	BUS	COMPANIES						BUS													0	060	060	06	2	6.0	10	1	10	1.13207547169811	0								0								0								20171106000000	https://www.thestar.com.my/news/nation/2017/11/06/heroes-come-to-the-rescue-victims-provided-with-food-and-water-by-good-samaritans/
704163376	20171106	201711	2017	2017.8384	BUS	COMPANIES						BUS													1	062	062	06	2	7.4	8	1	8	2.35849056603774	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171106000000	http://helihub.com/2017/11/05/airbus-completes-sale-of-vector-aerospace-to-standardaero/
704163377	20171106	201711	2017	2017.8384	BUS	TRADER						BUS													0	070	070	07	2	7.0	3	1	3	-1.9047619047619	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	0								4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	20171106000000	http://www.thestatesman.com/features/talks-in-limbo-1502523227.html
704163378	20171106	201711	2017	2017.8384	BUS	TRADER						BUS													1	071	071	07	2	7.4	10	1	10	2.08333333333333	0								0								0								20171106000000	https://www.insidefutures.com/article/2075833/Is%20corn%20set%20for%20a%20rally
704163379	20171106	201711	2017	2017.8384	BUS	INVESTOR						BUS													1	071	071	07	2	7.4	6	1	6	-9.03614457831325	3	Orange County, California, United States	US	USCA	CA059	33.7	-117.768	277294	0								3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20171106000000	http://am1380theanswer.com/news/regional/man-gets-34-years-in-california-real-estate-fraud-scheme
704163380	20171106	201711	2017	2017.8384	BUS	INVESTOR						BUS													1	071	071	07	2	7.4	4	1	4	-9.03614457831325	1	Panama	PM	PM		9	-80	PM	0								1	Panama	PM	PM		9	-80	PM	20171106000000	http://am1380theanswer.com/news/regional/man-gets-34-years-in-california-real-estate-fraud-scheme
704163381	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													1	071	071	07	2	7.4	10	1	10	1.04790419161676	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171106000000	https://weekherald.com/2017/11/05/banco-santander-s-a-san-receives-average-rating-of-buy-from-brokerages.html
704163382	20171106	201711	2017	2017.8384	BUS	INVESTOR						BUS													1	080	080	08	2	5.0	6	1	6	-9.03614457831325	3	Orange County, California, United States	US	USCA	CA059	33.7	-117.768	277294	0								3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20171106000000	http://am1380theanswer.com/news/regional/man-gets-34-years-in-california-real-estate-fraud-scheme
704163383	20171106	201711	2017	2017.8384	BUS	TRADER						BUS													0	080	080	08	2	5.0	10	1	10	1.1400651465798	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171106000000	https://www.insidefutures.com/article/2075935/4%20Tradable%20Events%20this%20Week.html
704163384	20171106	201711	2017	2017.8384	BUS	INVESTOR						BUS													1	080	080	08	2	5.0	4	1	4	-9.03614457831325	1	Panama	PM	PM		9	-80	PM	0								1	Panama	PM	PM		9	-80	PM	20171106000000	http://am1380theanswer.com/news/regional/man-gets-34-years-in-california-real-estate-fraud-scheme
704163385	20171106	201711	2017	2017.8384	BUS	MANUFACTURER						BUS													1	090	090	09	2	-2.0	15	1	15	-2.79788838612368	0								0								0								20171106000000	http://www.thetruthaboutcars.com/tag/double-wishbone/
704163386	20171106	201711	2017	2017.8384	BUS	COMPANIES						BUS													1	090	090	09	2	-2.0	2	1	2	-0.386100386100386	3	Huslia, Alaska, United States	US	USAK	AK290	65.6986	-156.4	1403644	0								3	Huslia, Alaska, United States	US	USAK	AK290	65.6986	-156.4	1403644	20171106000000	http://www.theeagle.com/news/nation/alaska-village-leaders-consider-joining-forming-borough/article_16d0944a-aa73-5350-b2de-af6de825549d.html
704163387	20171106	201711	2017	2017.8384	BUS	COMPANIES						BUS													1	090	090	09	2	-2.0	3	1	3	-0.386100386100386	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171106000000	http://www.theeagle.com/news/nation/alaska-village-leaders-consider-joining-forming-borough/article_16d0944a-aa73-5350-b2de-af6de825549d.html
704163388	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS													1	090	090	09	2	-2.0	20	2	20	0.5700325732899	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171106000000	https://finance.yahoo.com/m/a67defe9-a9dc-311c-96da-7a800bee92f3/ss_dem-calls-for-investigation.html
704163389	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS													1	111	111	11	3	-2.0	5	1	5	1.11111111111111	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171106000000	http://www.4-traders.com/RED-HAT-INC-38908/news/Red-Hat-Powers-a-Fully-Open-Massively-Scalable-Private-Cloud-for-Insurance-Australia-Group-with-R-25444782/
704163390	20171106	201711	2017	2017.8384	BUS	MANUFACTURER						BUS													0	120	120	12	3	-4.0	20	2	20	-4.57079152731327	4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	0								4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	20171106000000	http://www.victorharbortimes.com.au/story/5035612/calls-to-vaccinate-for-meningococcal-b/
704163391	20171106	201711	2017	2017.8384	BUS	COMPANIES						BUS													1	120	120	12	3	-4.0	5	1	5	0.495049504950495	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171106000000	https://techcrunch.com/2017/11/05/softbank-increasing-sprint-stake-after-t-mobile-deal-called-off/
704163392	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS													0	173	173	17	4	-5.0	10	1	10	-10.6017191977077	0								0								0								20171106000000	http://www.camdenadvertiser.com.au/story/5035959/kidnapping-incident-in-claymore/?cs=4072
704163393	20171106	201711	2017	2017.8384	BUS	TRADER						BUS													0	180	180	18	4	-9.0	3	1	3	-1.9047619047619	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	0								4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	20171106000000	http://www.thestatesman.com/features/talks-in-limbo-1502523227.html
704163394	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			AUS	PERTH	AUS								1	036	036	03	1	4.0	10	1	10	1.66666666666667	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171106000000	http://www.4-traders.com/AUSTRALIA-AND-NEW-ZEALAND-6492549/news/Australia-and-New-Zealand-Banking-Advice-of-Dividend-and-AGM-Dates-for-2017-and-2018-25444822/
704163395	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			AUS	SYDNEY	AUS								1	036	036	03	1	4.0	10	1	10	1.66666666666667	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171106000000	http://www.4-traders.com/AUSTRALIA-AND-NEW-ZEALAND-6492549/news/Australia-and-New-Zealand-Banking-Advice-of-Dividend-and-AGM-Dates-for-2017-and-2018-25444822/
704163396	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			AUS	AUSTRALIAN	AUS								1	051	051	05	1	3.4	1	1	1	2.51798561151079	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106000000	http://www.4-traders.com/AUSTAL-LIMITED-6492610/news/Austal-Commonwealth-announces-intent-to-purchase-two-more-vessels-25444760/
704163397	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			AUS	AUSTRALIAN	AUS								1	051	051	05	1	3.4	1	1	1	2.51798561151079	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171106000000	http://www.4-traders.com/AUSTAL-LIMITED-6492610/news/Austal-Commonwealth-announces-intent-to-purchase-two-more-vessels-25444760/
704163398	20171106	201711	2017	2017.8384	BUS	PRODUCER						BUS			AUS	AUSTRALIA	AUS								0	061	061	06	2	6.4	10	1	10	1.07361963190184	4	Rockhampton, Queensland, Australia	AS	AS04	154688	-23.3803	150.506	-1597814	4	Rockhampton, Queensland, Australia	AS	AS04	154688	-23.3803	150.506	-1597814	4	Rockhampton, Queensland, Australia	AS	AS04	154688	-23.3803	150.506	-1597814	20171106000000	https://www.coolum-news.com.au/news/capricorn-hwy-fails-safety-test-as-alp-talks-bruce/3257752/
704163399	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			AUSGOV	AUSTRALIAN	AUS					GOV			1	051	051	05	1	3.4	3	1	3	2.51798561151079	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106000000	http://www.4-traders.com/AUSTAL-LIMITED-6492610/news/Austal-Commonwealth-announces-intent-to-purchase-two-more-vessels-25444760/
704163400	20171106	201711	2017	2017.8384	BUS	TRADER						BUS			BGDCVL	BANGLADESH	BGD					CVL			0	070	070	07	2	7.0	2	1	2	-1.9047619047619	4	Nagaon, Maharashtra, India	IN	IN16	17781	17.4667	73.6167	-2105282	4	Nagaon, Maharashtra, India	IN	IN16	17781	17.4667	73.6167	-2105282	4	Nagaon, Maharashtra, India	IN	IN16	17781	17.4667	73.6167	-2105282	20171106000000	http://www.thestatesman.com/features/talks-in-limbo-1502523227.html
704163401	20171106	201711	2017	2017.8384	BUS	TRADER						BUS			BGDCVL	BANGLADESH	BGD					CVL			0	070	070	07	2	7.0	4	1	4	-1.9047619047619	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	20171106000000	http://www.thestatesman.com/features/talks-in-limbo-1502523227.html
704163402	20171106	201711	2017	2017.8384	BUS	TRADER						BUS			BGDCVL	BANGLADESH	BGD					CVL			0	180	180	18	4	-9.0	2	1	2	-1.9047619047619	4	Nagaon, Maharashtra, India	IN	IN16	17781	17.4667	73.6167	-2105282	4	Nagaon, Maharashtra, India	IN	IN16	17781	17.4667	73.6167	-2105282	4	Nagaon, Maharashtra, India	IN	IN16	17781	17.4667	73.6167	-2105282	20171106000000	http://www.thestatesman.com/features/talks-in-limbo-1502523227.html
704163403	20171106	201711	2017	2017.8384	BUS	TRADER						BUS			BGDCVL	BANGLADESH	BGD					CVL			0	180	180	18	4	-9.0	4	1	4	-1.9047619047619	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	20171106000000	http://www.thestatesman.com/features/talks-in-limbo-1502523227.html
704163404	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS			CAN	CANADA	CAN								0	042	042	04	1	1.9	2	1	2	4.43490701001431	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171106000000	http://www.4-traders.com/news/Global-Affairs-Canada-International-Trade-and-Foreign-Affairs-Ministers-to-travel-to-Vietnam-to-at--25444790/
704163405	20171106	201711	2017	2017.8384	BUS	BUSINESS						BUS			CAN	CANADA	CAN								0	042	042	04	1	1.9	8	1	8	4.43490701001431	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171106000000	http://www.4-traders.com/news/Global-Affairs-Canada-International-Trade-and-Foreign-Affairs-Ministers-to-travel-to-Vietnam-to-at--25444790/
704163406	20171106	201711	2017	2017.8384	BUS	COMPANY						BUS			CHN	CHINA	CHN								1	050	050	05	1	3.5	20	2	20	2.56231573304744	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106000000	http://variety.com/2017/film/asia/china-huala-13-film-package-from-indie-rights-1202607579/
