704838076	20171108	201711	2017	2017.8438	CUB	CUBA	CUB																		0	020	020	02	1	3.0	3	1	3	-5.30035335689046	1	Cuba	CU	CU		22	-79.5	CU	0								1	Cuba	CU	CU		22	-79.5	CU	20171108014500	https://www.newsday.com/news/new-york/seabrook-corruption-1.14811146
704838077	20171108	201711	2017	2017.8438	CUB	CUBA	CUB																		0	020	020	02	1	3.0	1	1	1	-5.30035335689046	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171108014500	https://www.newsday.com/news/new-york/seabrook-corruption-1.14811146
704838078	20171108	201711	2017	2017.8438	CVL	RESIDENTS						CVL													1	010	010	01	1	0.0	9	1	9	-5.67164179104478	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171108014500	http://www.thereflector.com/news/article_71dbe83a-c414-11e7-9590-2f6111e2cccd.html
704838079	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL													0	010	010	01	1	0.0	2	1	2	-1.94029850746269	3	South Shore, Massachusetts, United States	US	USMA	MA019	41.2404	-70.0995	616963	0								3	South Shore, Massachusetts, United States	US	USMA		41.2404	-70.0995	616963	20171108014500	http://marshfield.wickedlocal.com/news/20171107/entergy-opposes-proposed-decommissioning-fee
704838080	20171108	201711	2017	2017.8438	CVL	CITIZEN						CVL													0	010	010	01	1	0.0	3	1	3	-2.29696472518458	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171108014500	http://www.mywebtimes.com/news/local/marseilles-cuts-ties-with-chamber/article_78955ca9-f06e-5f2f-93e9-4fb4427ef0bc.html
704838081	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL													0	010	010	01	1	0.0	8	1	8	-1.94029850746269	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171108014500	http://marshfield.wickedlocal.com/news/20171107/entergy-opposes-proposed-decommissioning-fee
704838082	20171108	201711	2017	2017.8438	CVL	RESIDENTS						CVL													1	010	010	01	1	0.0	10	1	10	-0.68493150684932	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171108014500	https://www.clickorlando.com/news/kkk-recruitment-fliers-posted-in-flagler-beach
704838083	20171108	201711	2017	2017.8438	CVL	RESIDENTS						CVL													0	012	012	01	1	-0.4	4	1	4	-4.62046204620462	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171108014500	http://www.macleans.ca/politics/ottawa/shannon-stubbs-lakelands-woman-in-ottawa/
704838084	20171108	201711	2017	2017.8438	CVL	RESIDENTS						CVL													0	012	012	01	1	-0.4	6	1	6	-4.62046204620462	4	Two Hills, Alberta, Canada	CA	CA01	154724	53.7167	-111.75	-575130	0								4	Two Hills, Alberta, Canada	CA	CA01	154724	53.7167	-111.75	-575130	20171108014500	http://www.macleans.ca/politics/ottawa/shannon-stubbs-lakelands-woman-in-ottawa/
704838085	20171108	201711	2017	2017.8438	CVL	NEIGHBORHOOD						CVL													1	012	012	01	1	-0.4	10	1	10	3.601108033241	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171108014500	http://exceptionmag.com/150957/the-view-from-the-crowd-stratham-new-hampshire-has-pride-about-chefs-who-love-culinary-traditions/
704838086	20171108	201711	2017	2017.8438	CVL	VOTER						CVL													0	012	012	01	1	-0.4	10	1	10	-1.06007067137809	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171108014500	https://www.fredericknewspost.com/news/continuing_coverage/election_2017/election-day-update-turnout-still-low-confused-voters-directed-away/article_214cc0e8-7764-59c3-bac2-acfb9d36da7f.html
704838087	20171108	201711	2017	2017.8438	CVL	VOTER						CVL													1	013	013	01	1	0.4	4	1	4	1.23076923076924	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	0								3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	20171108014500	http://foxrochester.com/news/local/monroe-county-sheriffs-race-draws-to-a-close
704838088	20171108	201711	2017	2017.8438	CVL	VOTER						CVL													1	013	013	01	1	0.4	6	1	6	1.23076923076924	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171108014500	http://foxrochester.com/news/local/monroe-county-sheriffs-race-draws-to-a-close
704838089	20171108	201711	2017	2017.8438	CVL	VOTER						CVL													1	014	014	01	1	0.0	5	1	5	2.05607476635514	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	0								3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20171108014500	http://www.postandcourier.com/news/voting-on-election-day-so-far-steady-here-s-what/article_3713c13e-c3bd-11e7-a08c-57dbbf4846c0.html
704838090	20171108	201711	2017	2017.8438	CVL	VOTER						CVL													1	020	020	02	1	3.0	10	1	10	0.8298755186722	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171108014500	http://www.macleans.ca/politics/ottawa/scott-reid-taking-democracy-to-the-people/
704838091	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL													0	030	030	03	1	4.0	1	1	1	-2.9296875	3	Manassas Park, Virginia, United States	US	USVA	VA685	38.784	-77.4697	1495894	0								3	Manassas Park, Virginia, United States	US	USVA		38.784	-77.4697	1495894	20171108014500	http://www.lmtonline.com/news/article/Roem-will-be-Va-s-first-openly-transgender-12339652.php
704838092	20171108	201711	2017	2017.8438	CVL	SETTLEMENT						CVL													0	0353	035	03	1	7.0	10	1	10	-1.39470013947001	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171108014500	http://www.gosanangelo.com/story/news/local/2017/11/07/city-tackles-big-money-issues-including-avenue-p-flooding/841111001/
704838093	20171108	201711	2017	2017.8438	CVL	CONSTITUENT						CVL													1	036	036	03	1	4.0	2	1	2	1.35593220338983	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20171108014500	http://www.macleans.ca/politics/ottawa/kevin-lamoureux-even-a-night-on-the-town-can-be-work/
704838094	20171108	201711	2017	2017.8438	CVL	CONSTITUENT						CVL													1	040	040	04	1	1.0	4	1	4	1.35593220338983	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171108014500	http://www.macleans.ca/politics/ottawa/kevin-lamoureux-even-a-night-on-the-town-can-be-work/
704838095	20171108	201711	2017	2017.8438	CVL	CONSTITUENT						CVL													1	040	040	04	1	1.0	1	1	1	1.35593220338983	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20171108014500	http://www.macleans.ca/politics/ottawa/kevin-lamoureux-even-a-night-on-the-town-can-be-work/
704838096	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL													1	040	040	04	1	1.0	10	1	10	-4.71311475409836	3	Battle Ground, Washington, United States	US	USWA	WA011	45.7809	-122.533	1530801	0								3	Battle Ground, Washington, United States	US	USWA		45.7809	-122.533	1530801	20171108014500	http://www.thereflector.com/opinion/article_451c5568-c410-11e7-82e9-c7df1d9a3e16.html
704838097	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL													1	043	043	04	1	2.8	2	1	2	-0.664451827242519	4	Memorial Park, New South Wales, Australia	AS	AS02	5004	-33.4318	151.335	11355423	0								4	Memorial Park, New South Wales, Australia	AS	AS02	5004	-33.4318	151.335	11355423	20171108014500	http://www.grenfellrecord.com.au/story/5042479/we-will-remember/?cs=685
704838098	20171108	201711	2017	2017.8438	CVL	TENANTS						CVL													0	051	051	05	1	3.4	3	1	3	2.82301845819762	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171108014500	https://www.bdcnetwork.com/?page=1&eid=240346734&bid=1382489
704838099	20171108	201711	2017	2017.8438	CVL	TENANTS						CVL													0	051	051	05	1	3.4	2	1	2	2.82301845819762	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171108014500	https://www.bdcnetwork.com/?page=1&eid=240346734&bid=1382489
704838100	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	6	1	6	7.18336483931947	3	Promenade Park, Ohio, United States	US	USOH	OH095	41.6489	-83.5341	1051469	0								3	Promenade Park, Ohio, United States	US	USOH		41.6489	-83.5341	1051469	20171108014500	http://www.13abc.com/content/news/New-Hope-for-the-Holidays-event-includes-free-sing-along-concert-455874123.html
704838101	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL													0	051	051	05	1	3.4	1	1	1	-2.9296875	3	Manassas Park, Virginia, United States	US	USVA	VA685	38.784	-77.4697	1495894	0								3	Manassas Park, Virginia, United States	US	USVA		38.784	-77.4697	1495894	20171108014500	http://www.lmtonline.com/news/article/Roem-will-be-Va-s-first-openly-transgender-12339652.php
704838102	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	4	1	4	7.18336483931947	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171108014500	http://www.13abc.com/content/news/New-Hope-for-the-Holidays-event-includes-free-sing-along-concert-455874123.html
704838103	20171108	201711	2017	2017.8438	CVL	RESIDENTS						CVL													1	060	060	06	2	6.0	9	1	9	-5.67164179104478	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171108014500	http://www.thereflector.com/news/article_71dbe83a-c414-11e7-9590-2f6111e2cccd.html
704838104	20171108	201711	2017	2017.8438	CVL	VOTER						CVL													1	071	071	07	2	7.4	10	1	10	0.8298755186722	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171108014500	http://www.macleans.ca/politics/ottawa/scott-reid-taking-democracy-to-the-people/
704838105	20171108	201711	2017	2017.8438	CVL	RESIDENTS						CVL													0	073	073	07	2	7.4	2	1	2	-2.8688524590164	4	Birkenau, Hessen, Germany	GM	GM05	16541	49.5625	8.70694	-1747957	0								4	Birkenau, Hessen, Germany	GM	GM05	16541	49.5625	8.70694	-1747957	20171108014500	http://www.postandcourier.com/opinion/commentary/joe-engel-charleston-s-remarkable-holocaust-survivor/article_1c5734f0-c333-11e7-8fca-8f9de2c96d15.html
704838106	20171108	201711	2017	2017.8438	CVL	RESIDENTS						CVL													0	073	073	07	2	7.4	8	1	8	-2.8688524590164	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	0								4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20171108014500	http://www.postandcourier.com/opinion/commentary/joe-engel-charleston-s-remarkable-holocaust-survivor/article_1c5734f0-c333-11e7-8fca-8f9de2c96d15.html
704838107	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL													0	100	100	10	3	-5.0	1	1	1	-2.9296875	3	Manassas Park, Virginia, United States	US	USVA	VA685	38.784	-77.4697	1495894	0								3	Manassas Park, Virginia, United States	US	USVA		38.784	-77.4697	1495894	20171108014500	http://www.lmtonline.com/news/article/Roem-will-be-Va-s-first-openly-transgender-12339652.php
704838108	20171108	201711	2017	2017.8438	CVL	VOTER						CVL													1	110	110	11	3	-2.0	4	1	4	2.05607476635514	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	0								3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20171108014500	http://www.postandcourier.com/news/voting-on-election-day-so-far-steady-here-s-what/article_3713c13e-c3bd-11e7-a08c-57dbbf4846c0.html
704838109	20171108	201711	2017	2017.8438	CVL	VOTER						CVL													1	110	110	11	3	-2.0	2	1	2	2.05607476635514	3	Harborview Elementary School, South Carolina, United States	US	USSC	SC019	32.7564	-79.9687	1252906	0								3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20171108014500	http://www.postandcourier.com/news/voting-on-election-day-so-far-steady-here-s-what/article_3713c13e-c3bd-11e7-a08c-57dbbf4846c0.html
704838110	20171108	201711	2017	2017.8438	CVL	VOTER						CVL													1	110	110	11	3	-2.0	5	1	5	-3.93700787401575	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171108014500	http://nypost.com/2017/11/07/virginia-elects-democrat-ralph-northam-for-governor/
704838111	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL													0	110	110	11	3	-2.0	10	1	10	2.08667736757625	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171108014500	http://www.thereflector.com/opinion/article_16b187c4-c411-11e7-9452-334178552731.html
704838112	20171108	201711	2017	2017.8438	CVL	TENANTS						CVL													0	114	114	11	3	-2.0	5	1	5	-1.02707749766573	4	Darlinghurst, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1569000	0								4	Darlinghurst, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1569000	20171108014500	http://www.cairnspost.com.au/our-rental-laws-are-among-the-worst-in-the-world/news-story/3d348f1fef3e78f5a0fdc389f020ca50?nk=5e1afaaf507034f71b5ef8805761078c-1510104796
704838113	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL													0	125	125	12	3	-5.0	3	1	3	0.58365758754864	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								5	River Gee County, River Gee, Liberia	LI	LI22	147284	5.25	-7.91667	6261161	20171108014500	http://www.thenewdawnliberia.com/politics/15323-citizens-dialogue-on-concession-agreement
704838114	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL													0	125	125	12	3	-5.0	2	1	2	0.58365758754864	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171108014500	http://www.thenewdawnliberia.com/politics/15323-citizens-dialogue-on-concession-agreement
704838115	20171108	201711	2017	2017.8438	CVL	TOURIST						CVL													1	150	150	15	4	-7.2	8	1	8	-1.57790927021697	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171108014500	http://www.dailymail.co.uk/news/article-5060381/Tourists-face-fingerprint-scans-buy-Thailand-SIM-cards.html
704838116	20171108	201711	2017	2017.8438	CVL	TOURIST						CVL													1	150	150	15	4	-7.2	2	1	2	-1.57790927021697	1	China	CH	CH		35	105	CH	0								1	Thailand	TH	TH		15	100	TH	20171108014500	http://www.dailymail.co.uk/news/article-5060381/Tourists-face-fingerprint-scans-buy-Thailand-SIM-cards.html
704838117	20171108	201711	2017	2017.8438	CVL	CITIZEN						CVL													1	190	190	19	4	-10.0	5	1	5	-2.14899713467048	4	Abidjan, Lagunes, Cote D'ivoire	IV	IV82	16863	5.34111	-4.02806	-2115275	0								4	Abidjan, Lagunes, Cote D'ivoire	IV	IV82	16863	5.34111	-4.02806	-2115275	20171108014500	http://www.frontpageafricaonline.com/index.php/editorial/5983-don-t-demonize-brumskine-for-contesting-election-results
704838118	20171108	201711	2017	2017.8438	CVL	VOTER						CVL			AFR	AFRICA	AFR								1	020	020	02	1	3.0	3	1	3	0.94339622641509	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171108014500	http://www.10news.com/newsy/democrat-ralph-northam-wins-virginias-race-for-governor
704838119	20171108	201711	2017	2017.8438	CVL	CITIZEN						CVL			BUS	CORPORATION						BUS			1	020	020	02	1	3.0	10	1	10	3.67647058823529	0								0								0								20171108014500	http://www.statesman.com/news/local/early-voting-hutto-city-development-corporation-change-getting-votes/JWIYbIv98A7joFfgly5f9I/
704838120	20171108	201711	2017	2017.8438	CVL	CITIZEN						CVL			BUS	COMPANIES						BUS			1	030	030	03	1	4.0	10	1	10	0.58365758754864	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171108014500	http://www.thenewdawnliberia.com/politics/15323-citizens-dialogue-on-concession-agreement
704838121	20171108	201711	2017	2017.8438	CVL	CITIZEN						CVL			BUS	COMPANIES						BUS			1	114	114	11	3	-2.0	10	1	10	0.58365758754864	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171108014500	http://www.thenewdawnliberia.com/politics/15323-citizens-dialogue-on-concession-agreement
704838122	20171108	201711	2017	2017.8438	CVL	CITIZEN						CVL			BUS	COMPANIES						BUS			1	120	120	12	3	-4.0	10	1	10	0.58365758754864	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171108014500	http://www.thenewdawnliberia.com/politics/15323-citizens-dialogue-on-concession-agreement
704838123	20171108	201711	2017	2017.8438	CVL	CONSTITUENT						CVL			CAN	CANADA	CAN								1	036	036	03	1	4.0	2	1	2	1.35593220338983	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171108014500	http://www.macleans.ca/politics/ottawa/kevin-lamoureux-even-a-night-on-the-town-can-be-work/
704838124	20171108	201711	2017	2017.8438	CVL	CONSTITUENT						CVL			CAN	CANADA	CAN								1	036	036	03	1	4.0	2	1	2	1.35593220338983	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171108014500	http://www.macleans.ca/politics/ottawa/kevin-lamoureux-even-a-night-on-the-town-can-be-work/
704838125	20171108	201711	2017	2017.8438	CVL	CONSTITUENT						CVL			CAN	CANADA	CAN								1	036	036	03	1	4.0	4	1	4	1.35593220338983	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20171108014500	http://www.macleans.ca/politics/ottawa/kevin-lamoureux-even-a-night-on-the-town-can-be-work/
704838126	20171108	201711	2017	2017.8438	CVL	VOTER						CVL			CHR	CHRISTIAN				CHR					1	021	021	02	1	3.4	10	1	10	-3.06859205776173	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20171108014500	https://uk.reuters.com/article/uk-chile-politics/low-turnout-in-chile-election-could-hand-victory-to-pinera-idUKKBN1D62CZ
704838127	20171108	201711	2017	2017.8438	CVL	VOTER						CVL			COP	POLICE						COP			0	010	010	01	1	0.0	10	1	10	-1.99637023593466	0								0								0								20171108014500	http://www.stltoday.com/news/local/crime-and-courts/polls-close-in-st-louis-as-city-awaits-the-fate/article_e1381ee1-bd62-5bff-aec2-1ba429d4ba13.html
704838128	20171108	201711	2017	2017.8438	CVL	RESIDENTS						CVL			COP	POLICE						COP			0	010	010	01	1	0.0	10	1	10	-11.0526315789474	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171108014500	https://www.thenews.com.pk/print/242766-19-militants-convicted-in-two-months-CTD-Peshawar
704838129	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL			COP	POLICE						COP			0	013	013	01	1	0.4	10	1	10	-6.76056338028169	5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	20171108014500	http://punchng.com/customs-men-kill-two-while-searching-for-smuggled-rice/
704838130	20171108	201711	2017	2017.8438	CVL	VOTER						CVL			EDU	SCHOOL						EDU			1	010	010	01	1	0.0	6	1	6	-4.01606425702812	3	Old Orchard Beach, Maine, United States	US	USME	ME031	43.5173	-70.3775	580802	3	Old Orchard Beach, Maine, United States	US	USME		43.5173	-70.3775	580802	3	Old Orchard Beach, Maine, United States	US	USME		43.5173	-70.3775	580802	20171108014500	http://bangordailynews.com/2017/11/07/politics/maine-votes-on-a-york-county-casino/
704838131	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL			EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	2.53807106598985	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171108014500	http://www.fm95online.com/event/united-high-school-community-blood-drive/
704838132	20171108	201711	2017	2017.8438	CVL	VILLAGE						CVL			EDU	SCHOOL						EDU			0	040	040	04	1	1.0	15	1	15	-2.66370699223085	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171108014500	http://northcountrynow.com/news/winthrop-woman-charged-taking-car-bar-without-permission-leaving-accident-scene-0221229%20target=
704838133	20171108	201711	2017	2017.8438	CVL	VILLAGE						CVL			GOV	MAYOR						GOV			0	040	040	04	1	1.0	15	1	15	-2.66370699223085	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171108014500	http://northcountrynow.com/news/winthrop-woman-charged-taking-car-bar-without-permission-leaving-accident-scene-0221229%20target=
704838134	20171108	201711	2017	2017.8438	CVL	IMMIGRANT						CVL			GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	10	1	10	-0.98039215686274	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171108014500	http://www.dbknews.com/2017/11/08/students-for-justice-palestine-sjp-umd-justice-israel-bds-moshe-klein-response/
704838135	20171108	201711	2017	2017.8438	CVL	IMMIGRANT						CVL			GOV	PRESIDENT						GOV			1	172	172	17	4	-5.0	10	1	10	-0.98039215686274	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171108014500	http://www.dbknews.com/2017/11/08/students-for-justice-palestine-sjp-umd-justice-israel-bds-moshe-klein-response/
704838136	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL			IRLGOVCVL	ANNE ANDERSON	IRL					GOV	CVL		1	1712	171	17	4	-9.2	5	1	5	-2.90697674418605	0								0								0								20171108014500	http://www.thereflector.com/news/article_f9b584fa-c414-11e7-b2e2-f7eacc4a1a61.html
704838137	20171108	201711	2017	2017.8438	CVL	ENGINEER						CVL			LAB	WORKER						LAB			1	020	020	02	1	3.0	6	1	6	2.12560386473429	3	Liberty Plaza, California, United States	US	USCA	CA059	33.7928	-117.852	2104872	3	Liberty Plaza, California, United States	US	USCA		33.7928	-117.852	2104872	3	Liberty Plaza, California, United States	US	USCA		33.7928	-117.852	2104872	20171108014500	https://www.bdcnetwork.com/?page=3&eid=240346734&bid=1382489
704838138	20171108	201711	2017	2017.8438	CVL	ENGINEER						CVL			LAB	WORKER						LAB			1	020	020	02	1	3.0	4	1	4	2.12560386473429	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20171108014500	https://www.bdcnetwork.com/?page=3&eid=240346734&bid=1382489
704838139	20171108	201711	2017	2017.8438	CVL	COMMUNITY						CVL			MED	MAGAZINE						MED			1	010	010	01	1	0.0	5	1	5	1.53374233128835	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171108014500	http://www.dailymail.co.uk/tvshowbiz/article-5060561/Chris-Hemsworth-s-son-follows-Thor-star-s-footsteps.html
704838140	20171108	201711	2017	2017.8438	CVL	POPULATION						CVL			MED	WEBSITE						MED			1	043	043	04	1	2.8	5	1	5	-2.33236151603498	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108014500	https://www.thepacker.com/article/dr-seuss-dead-and-other-revelations
704838141	20171108	201711	2017	2017.8438	CVL	MINORITIES						CVL			MOS	MUSLIM				MOS					1	020	020	02	1	3.0	5	1	5	3.01724137931035	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20171108014500	https://www.dawn.com/news/1369186/indonesia-recognises-native-religions-in-landmark-ruling
704838142	20171108	201711	2017	2017.8438	CVL	MINORITIES						CVL			MOS	MUSLIM				MOS					1	133	133	13	3	-5.8	5	1	5	3.01724137931035	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20171108014500	https://www.dawn.com/news/1369186/indonesia-recognises-native-religions-in-landmark-ruling
704838143	20171108	201711	2017	2017.8438	CVL	IMMIGRANT						CVL			REF	REFUGEE						REF			1	042	042	04	1	1.9	10	1	10	-0.98039215686274	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171108014500	http://www.dbknews.com/2017/11/08/students-for-justice-palestine-sjp-umd-justice-israel-bds-moshe-klein-response/
704838144	20171108	201711	2017	2017.8438	CVL	IMMIGRANT						CVL			REF	REFUGEE						REF			1	043	043	04	1	2.8	10	1	10	-0.98039215686274	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171108014500	http://www.dbknews.com/2017/11/08/students-for-justice-palestine-sjp-umd-justice-israel-bds-moshe-klein-response/
