703661350	20171103	201711	2017	2017.8301											KEN	KENYA	KEN								0	014	014	01	1	0.0	2	1	2	-7.90598290598291	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171103163000	https://www.news24.com/Africa/News/post-vote-kenya-braces-as-opposition-leader-set-to-speak-20171031
703661351	20171103	201711	2017	2017.8301											KEN	KENYA	KEN								0	042	042	04	1	1.9	3	1	3	-2.96907216494845	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171103163000	https://www.stuff.co.nz/national/98403349/remembering-uganda-under-idi-amin
703661352	20171103	201711	2017	2017.8301											LAB	WORKER						LAB			1	042	042	04	1	1.9	10	1	10	-4.55927051671732	0								5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	20171103163000	https://www.pmnewsnigeria.com/2017/11/03/workers-oyo-higher-institutions-begin-strike/
703661353	20171103	201711	2017	2017.8301											LAB	WORKER						LAB			0	042	042	04	1	1.9	2	1	2	4.49760765550239	0								4	Billund, Syddanmark, Denmark	DA	DA21	15165	55.258	9.28056	-2739908	4	Billund, Syddanmark, Denmark	DA	DA21	15165	55.258	9.28056	-2739908	20171103163000	http://www.telegraph.co.uk/travel/family-holidays/lego-house-denmark-billund-review/
703661354	20171103	201711	2017	2017.8301											LEG	PARLIAMENTARIAN						LEG			1	020	020	02	1	3.0	2	1	2	-1.94285714285714	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20171103163000	http://www.tribune242.com/news/2017/nov/03/about-turn-mps-will-get-pay-rise/
703661355	20171103	201711	2017	2017.8301											LEG	CONGRESS						LEG			0	020	020	02	1	3.0	10	1	10	-4.0169133192389	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171103163000	https://townhall.com/tipsheet/leahbarkoukis/2017/11/03/trump-ingraham-interview-n2404370
703661356	20171103	201711	2017	2017.8301											LEG	REPRESENTATIVES						LEG			1	036	036	03	1	4.0	5	1	5	-3.63636363636363	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171103163000	http://www.1310news.com/2017/11/03/ontario-announces-first-cities-get-cannabis-stores/
703661357	20171103	201711	2017	2017.8301											LEG	REPRESENTATIVES						LEG			1	036	036	03	1	4.0	5	1	5	0	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171103163000	http://infotel.ca/newsitem/ont-marijuana-stores/cp2017308428
703661358	20171103	201711	2017	2017.8301											LEG	PARLIAMENT						LEG			1	100	100	10	3	-5.0	10	1	10	0.86580086580087	0								4	Jessore, Khulna, Bangladesh	BG	BG82	5797	23.1687	89.2132	211675	4	Jessore, Khulna, Bangladesh	BG	BG82	5797	23.1687	89.2132	211675	20171103163000	http://www.dhakatribune.com/bangladesh/2017/11/03/cpa-calls-parliament-play-effective-role-corruption/
703661359	20171103	201711	2017	2017.8301											MDV	MALE	MDV								1	061	061	06	2	6.4	5	1	5	7.21544715447154	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103163000	https://www.thestage.co.uk/features/2017/men-in-motion-dance-is-superior-to-all-other-art-forms/
703661360	20171103	201711	2017	2017.8301											MDVLEG	MALE	MDV					LEG			1	112	112	11	3	-2.0	10	1	10	-3.27586206896551	0								0								0								20171103163000	http://www.washingtonexaminer.com/four-female-lawmakers-detail-sexual-harassment-by-male-colleagues/article/2639544
703661361	20171103	201711	2017	2017.8301											MED	JOURNALIST						MED			0	020	020	02	1	3.0	4	1	4	-2.25636101776284	0								4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	4	Hebrew University, Yerushalayim, Israel	IS	IS06	18315	31.7734	35.1981	-781095	20171103163000	http://www.tabletmag.com/scroll/248672/my-path-to-conversion-started-with-masada
703661362	20171103	201711	2017	2017.8301											MED	BLOG						MED			0	130	130	13	3	-4.4	10	1	10	3.21027287319422	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171103163000	https://www.forbes.com/sites/peterbendorsamuel/2017/11/03/north-american-enterprises-preferences-for-digital-service-providers-2/
703661363	20171103	201711	2017	2017.8301											MED	JOURNALIST						MED			0	180	180	18	4	-9.0	10	1	10	1.88405797101449	0								1	Gambia	GA	GA		13.5	-15.5	GA	1	Gambia	GA	GA		13.5	-15.5	GA	20171103163000	http://www.foroyaa.gm/archives/18822
703661364	20171103	201711	2017	2017.8301											MEX	MEXICO	MEX								1	042	042	04	1	1.9	2	1	2	-7.89473684210526	0								3	Dekalb County, Georgia, United States	US	USGA		33.7504	-84.2333	1687424	3	Dekalb County, Georgia, United States	US	USGA		33.7504	-84.2333	1687424	20171103163000	http://caselaw.findlaw.com/us-11th-circuit/1878605.html
703661365	20171103	201711	2017	2017.8301											MEX	MEXICO	MEX								1	042	042	04	1	1.9	4	1	2	-7.89473684210526	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171103163000	http://caselaw.findlaw.com/us-11th-circuit/1878605.html
703661366	20171103	201711	2017	2017.8301											MEX	MEXICO	MEX								1	042	042	04	1	1.9	2	1	2	-7.89473684210526	0								1	Mexico	MX	MX		23	-102	MX	2	California, United States	US	USCA		36.17	-119.746	CA	20171103163000	http://caselaw.findlaw.com/us-11th-circuit/1878605.html
703661367	20171103	201711	2017	2017.8301											MIL	ARMY						MIL			0	042	042	04	1	1.9	1	1	1	-2.96907216494845	0								4	Riverton, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.35	168.017	281037	4	Riverton, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.35	168.017	281037	20171103163000	https://www.stuff.co.nz/national/98403349/remembering-uganda-under-idi-amin
703661368	20171103	201711	2017	2017.8301											MILJUD	MILITARY JUDGE						MIL	JUD		1	0874	087	08	2	10.0	2	1	2	-10.1604278074866	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171103163000	http://www.westernmassnews.com/story/36757527/bowe-bergdahl-gets-dishonorable-discharge-avoids-jail-time-in-desertion-trial
703661369	20171103	201711	2017	2017.8301											MNCFINMED	NOKIA	FIN					MNC	MED		1	051	051	05	1	3.4	10	1	10	0.51993067590988	0								0								0								20171103163000	https://arstechnica.com/gadgets/2017/11/in-the-most-inexplicable-news-of-the-week-windows-10-mobile-finally-does-cdma/
703661370	20171103	201711	2017	2017.8301											MNCIRL	ALLIED IRISH BANKS	IRL					MNC			1	036	036	03	1	4.0	1	1	1	0.50614605929139	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171103163000	http://www.4-traders.com/ALLIED-IRISH-BANKS-PLC-1412357/news/Allied-Irish-Banks-AIB-announces-results-of-Court-Meeting-and-EGM-25433700/
703661371	20171103	201711	2017	2017.8301											MNCKOR	SAMSUNG	KOR					MNC			1	051	051	05	1	3.4	10	1	10	1.7948717948718	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171103163000	https://www.androidheadlines.com/2017/11/samsung-gear-360-2018-4k-camera-sighted-in-south-korea.html
703661372	20171103	201711	2017	2017.8301											MOS	MUSLIM				MOS					0	112	112	11	3	-2.0	10	1	10	-9.74477958236663	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20171103163000	http://newsable.asianetnews.com/karnataka/kerala-youths-pfi-isis-rss-worker-rudresh-pfi-accused-bjp-ban-on-pfi-kfd-siddaramaiah-proof
703661373	20171103	201711	2017	2017.8301											MUS	MAURITIUS	MUS								1	040	040	04	1	1.0	1	1	1	-0.47043010752688	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171103163000	https://www.news24.com/Books/extract-the-presidents-keepers-how-the-guptas-tried-to-capture-johan-booysen-20171029
703661374	20171103	201711	2017	2017.8301											MUS	MAURITIUS	MUS								1	040	040	04	1	1.0	1	1	1	-0.47043010752688	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171103163000	https://www.news24.com/Books/extract-the-presidents-keepers-how-the-guptas-tried-to-capture-johan-booysen-20171029
703661375	20171103	201711	2017	2017.8301											MUS	MAURITIUS	MUS								0	040	040	04	1	1.0	2	1	2	-0.47043010752688	0								1	Mauritius	MP	MP		16	146	MP	4	Nkandla, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.6207	31.0907	-1266423	20171103163000	https://www.news24.com/Books/extract-the-presidents-keepers-how-the-guptas-tried-to-capture-johan-booysen-20171029
703661376	20171103	201711	2017	2017.8301											MYS	MALAYSIA	MYS								1	0213	021	02	1	3.4	8	1	8	-2.96296296296296	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	India	IN	IN		20	77	IN	20171103163000	https://www.khaleejtimes.com/international/india/india-to-seek-zakir-naiks-extradition-from-malaysia
703661377	20171103	201711	2017	2017.8301											NGA	NIGERIA	NGA								0	042	042	04	1	1.9	3	1	3	2.01149425287356	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171103163000	http://news2.onlinenigeria.com/news/general/673319-nigeria-to-host-icao-world-aviation-forum.html
703661378	20171103	201711	2017	2017.8301											NGA	NIGERIA	NGA								0	043	043	04	1	2.8	4	1	4	0.71942446043165	0								4	Arochukwu, Abia, Nigeria	NI	NI45	191357	5.38979	7.91404	-2000435	4	Arochukwu, Abia, Nigeria	NI	NI45	191357	5.38979	7.91404	-2000435	20171103163000	http://thenationonlineng.net/cvr-inec-registers-36000-abia/
703661379	20171103	201711	2017	2017.8301											NGA	NIGERIA	NGA								0	1243	124	12	3	-4.0	4	1	4	-1.70357751277683	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171103163000	http://news2.onlinenigeria.com/news/general/673318-i-proudly-served-under-pdp-govt-dasuki-tells-court-denies-knowledge-of-alleged-n400m-fraud.html
703661380	20171103	201711	2017	2017.8301											NGA	NIGERIA	NGA								1	173	173	17	4	-5.0	1	1	1	-11.9760479041916	0								4	Egbeda, Nigeria (general), Nigeria	NI	NI00	191185	7.96667	3.83333	-2005874	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171103163000	https://www.pmnewsnigeria.com/2017/11/03/girl-16-stabs-lover-death/
703661381	20171103	201711	2017	2017.8301											NGOENVHRIMED	GLOBAL WITNESS						NGO	ENV	HRI	0	050	050	05	1	3.5	6	1	6	-2.76470588235294	0								4	Malabu, Adamawa, Nigeria	NI	NI35	191126	9.55722	12.7819	-2018693	4	Malabu, Adamawa, Nigeria	NI	NI35	191126	9.55722	12.7819	-2018693	20171103163000	http://royaldutchshellplc.com/2017/11/03/a-new-revelation-about-shell-in-nigeria-shows-that-oil-trade-always-makes-dirty-hands/
703661382	20171103	201711	2017	2017.8301											NGOHLHIRC	RED CROSS		IRC				NGO	HLH		0	112	112	11	3	-2.0	10	1	10	-2.67379679144385	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171103163000	https://article.wn.com/view/2017/11/03/Red_Cross_Admits_Losing_5_Million_of_Ebola_Funds_to_Fraud/
703661383	20171103	201711	2017	2017.8301											NGOUSAJEW	AMERICAN JEWISH JOINT DISTRIBUTION COMMITTEE	USA			JEW		NGO			1	051	051	05	1	3.4	1	1	1	2.34899328859061	0								3	Galilee, Texas, United States	US	USTX	TX423	32.2663	-95.4286	1378339	4	Afikim, Ha?afon, Israel	IS	IS03	18314	32.6805	35.5778	-779151	20171103163000	http://www.jns.org/news-briefs/2017/11/3/john-hagee-ministries-donates-more-than-21-million-to-israeli-charities
703661384	20171103	201711	2017	2017.8301											NMR	NORTH AMERICA	NMR								1	020	020	02	1	3.0	20	1	20	1.25	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171103163000	http://www.naturalgasintel.com/articles/112324-ferc-stands-firm-on-no-bump-in-last-intra-day-nomination-cycle
703661385	20171103	201711	2017	2017.8301											NOR	NORWAY	NOR								1	030	030	03	1	4.0	2	1	2	3.41815419673377	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171103163000	https://seekingalpha.com/article/4120134-schibsteds-sbsnf-ceo-rolv-erik-ryssdal-q3-2017-results-earnings-call-transcript
703661386	20171103	201711	2017	2017.8301											NOR	NORWAY	NOR								1	0841	084	08	2	7.0	4	1	4	3.41815419673377	0								4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20171103163000	https://seekingalpha.com/article/4120134-schibsteds-sbsnf-ceo-rolv-erik-ryssdal-q3-2017-results-earnings-call-transcript
703661387	20171103	201711	2017	2017.8301											NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	1	1	1	-2.96907216494845	0								4	Oamaru, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.1	170.967	-1514842	4	Miria, Zombo, Uganda	UG	UGH7	18585	2.7	30.95	-1732187	20171103163000	https://www.stuff.co.nz/national/98403349/remembering-uganda-under-idi-amin
703661388	20171103	201711	2017	2017.8301											NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	3	1	3	-2.96907216494845	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Miria, Zombo, Uganda	UG	UGH7	18585	2.7	30.95	-1732187	20171103163000	https://www.stuff.co.nz/national/98403349/remembering-uganda-under-idi-amin
703661389	20171103	201711	2017	2017.8301											NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	1	1	1	-2.96907216494845	0								4	Miria, Zombo, Uganda	UG	UGH7	18585	2.7	30.95	-1732187	4	Miria, Zombo, Uganda	UG	UGH7	18585	2.7	30.95	-1732187	20171103163000	https://www.stuff.co.nz/national/98403349/remembering-uganda-under-idi-amin
703661390	20171103	201711	2017	2017.8301											NZL	NEW ZEALAND	NZL								1	042	042	04	1	1.9	2	1	2	-0.16891891891892	0								4	Kilbirnie, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3167	174.8	-1511860	4	Kilbirnie, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3167	174.8	-1511860	20171103163000	https://www.stuff.co.nz/life-style/fashion/98169365/Social-enterprise-Nisa-employs-former-refugees-to-make-underwear
703661391	20171103	201711	2017	2017.8301											NZL	NEW ZEALAND	NZL								1	060	060	06	2	6.0	4	1	4	0	0								4	Whitianga, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.8333	175.7	-1521793	4	Whitianga, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.8333	175.7	-1521793	20171103163000	http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11939516
703661392	20171103	201711	2017	2017.8301											OPP	ACTIVIST						OPP			1	130	130	13	3	-4.4	8	1	8	-1.20845921450151	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171103163000	http://freerepublic.com/focus/f-news/3601332/posts
703661393	20171103	201711	2017	2017.8301											PRK	PYONGYANG	PRK								0	042	042	04	1	1.9	5	1	5	-4.38356164383562	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	Japan	JA	JA		36	138	JA	20171103163000	http://www.northjersey.com/story/news/world/2017/11/03/north-korea-drill/828369001/
703661394	20171103	201711	2017	2017.8301											PTY	POLITICIAN									0	042	042	04	1	1.9	6	1	6	-3.88170055452865	0								4	South Ruislip, Hillingdon, United Kingdom	UK	UKF9	40110	51.55	-0.4	-2608318	4	South Ruislip, Hillingdon, United Kingdom	UK	UKF9	40110	51.55	-0.4	-2608318	20171103163000	http://www.independent.co.uk/news/uk/politics/boris-johnson-uxbridge-police-station-closure-constituency-shut-london-mayor-policy-met-police-a8035396.html
703661395	20171103	201711	2017	2017.8301											PTY	POLITICIAN									0	112	112	11	3	-2.0	6	1	6	-3.88170055452865	0								4	South Ruislip, Hillingdon, United Kingdom	UK	UKF9	40110	51.55	-0.4	-2608318	4	Islington, Islington, United Kingdom	UK	UKG3	40110	51.5333	-0.1	-2599623	20171103163000	http://www.independent.co.uk/news/uk/politics/boris-johnson-uxbridge-police-station-closure-constituency-shut-london-mayor-policy-met-police-a8035396.html
703661396	20171103	201711	2017	2017.8301											REB	INSURGENCY						REB			1	051	051	05	1	3.4	5	1	5	-3.81231671554253	0								4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	74037	11	107	-3722886	4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	74037	11	107	-3722886	20171103163000	http://freerepublic.com/focus/f-news/3601323/posts
703661397	20171103	201711	2017	2017.8301											REL	RELIGION									0	042	042	04	1	1.9	20	1	10	-4.61741424802111	0								4	Banjul, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	4	Banjul, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	20171103163000	http://www.foroyaa.gm/archives/18824
703661398	20171103	201711	2017	2017.8301											REL	PILGRIM									0	042	042	04	1	1.9	8	1	8	-2.11156634100221	0								4	Koptyaki, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.9718	60.4319	-2932856	4	Koptyaki, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.9718	60.4319	-2932856	20171103163000	http://www.independent.co.uk/news/world/europe/october-revolution-russia-100-years-tsar-nicholas-ii-royalist-cult-romanov-family-murder-bolsheviks-a8035466.html
703661399	20171103	201711	2017	2017.8301											REL	PILGRIM									0	042	042	04	1	1.9	2	1	2	-2.11156634100221	0								4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Koptyaki, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.9718	60.4319	-2932856	20171103163000	http://www.independent.co.uk/news/world/europe/october-revolution-russia-100-years-tsar-nicholas-ii-royalist-cult-romanov-family-murder-bolsheviks-a8035466.html
703661400	20171103	201711	2017	2017.8301											RUS	RUSSIAN	RUS								0	036	036	03	1	4.0	2	1	2	-0.613496932515333	0								1	Russia	RS	RS		60	100	RS	1	South Korea	KS	KS		37	127.5	KS	20171103163000	http://www.thedenverchannel.com/newsy/heres-whats-on-trumps-agenda-for-his-trip-to-asia
703661401	20171103	201711	2017	2017.8301											RUS	RUSSIAN	RUS								1	040	040	04	1	1.0	1	1	1	-1.75438596491228	0								1	Russia	RS	RS		60	100	RS	1	United States	US	US		39.828175	-98.5795	US	20171103163000	http://www.rightspeak.net/2017/11/rightside-patriots.html
703661402	20171103	201711	2017	2017.8301											RUS	RUSSIAN	RUS								0	040	040	04	1	1.0	9	1	9	-3.59765268881391	0								1	Russia	RS	RS		60	100	RS	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171103163000	http://www.rightspeak.net/search/label/collective%20white%20guilt
703661403	20171103	201711	2017	2017.8301											RUS	MOSCOW	RUS								0	046	046	04	1	7.0	2	1	2	-2.11156634100221	0								4	Sredneuralsk, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.9892	60.4666	-3009052	4	Sredneuralsk, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.9892	60.4666	-3009052	20171103163000	http://www.independent.co.uk/news/world/europe/october-revolution-russia-100-years-tsar-nicholas-ii-royalist-cult-romanov-family-murder-bolsheviks-a8035466.html
703661404	20171103	201711	2017	2017.8301											UAF	MILITANT						UAF			1	190	190	19	4	-10.0	20	1	20	-2.61324041811846	0								4	Niamey, Niamey, Niger	NG	NG08	22581	13.5167	2.11667	-1084956	4	Niamey, Niamey, Niger	NG	NG08	22581	13.5167	2.11667	-1084956	20171103163000	https://www.reuters.com/article/us-niger-usa-security/a-month-on-u-s-niger-still-disagree-on-what-happened-on-fatal-mission-idUSKBN1D31VH
703661405	20171103	201711	2017	2017.8301											UGA	UGANDA	UGA								0	042	042	04	1	1.9	1	1	1	-2.96907216494845	0								4	Fiordland, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.1667	167.333	-1509546	4	Fiordland, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.1667	167.333	-1509546	20171103163000	https://www.stuff.co.nz/national/98403349/remembering-uganda-under-idi-amin
703661406	20171103	201711	2017	2017.8301											UGA	UGANDA	UGA								0	042	042	04	1	1.9	1	1	1	-2.96907216494845	0								4	Riverton, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.35	168.017	281037	5	Southland, Southland, New Zealand	NZ	NZF8	22391	-45.6667	168	11483307	20171103163000	https://www.stuff.co.nz/national/98403349/remembering-uganda-under-idi-amin
703661407	20171103	201711	2017	2017.8301											UGA	UGANDA	UGA								0	060	060	06	2	6.0	1	1	1	-2.96907216494845	0								4	Kololo, Mpigi, Uganda	UG	UG89	18585	0.366667	32.35	-1730655	4	Kololo, Mpigi, Uganda	UG	UG89	18585	0.366667	32.35	-1730655	20171103163000	https://www.stuff.co.nz/national/98403349/remembering-uganda-under-idi-amin
703661408	20171103	201711	2017	2017.8301											UGA	UGANDA	UGA								0	060	060	06	2	6.0	1	1	1	-2.96907216494845	0								4	Mengo, Mukono, Uganda	UG	UG90	18585	0.15	32.75	-1732134	4	Kololo, Mpigi, Uganda	UG	UG89	18585	0.366667	32.35	-1730655	20171103163000	https://www.stuff.co.nz/national/98403349/remembering-uganda-under-idi-amin
703661409	20171103	201711	2017	2017.8301											USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-6.64451827242525	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Westchester, California, United States	US	USCA	CA037	33.9597	-118.401	251391	20171103163000	http://www.lohud.com/story/life/2017/11/03/harvey-weinstein-news-criminal-investigations-updates-sexual-assault-harassment/828432001/
703661410	20171103	201711	2017	2017.8301											USA	UNITED STATES	USA								0	010	010	01	1	0.0	6	1	6	-1.04364326375712	0								3	Wild Rice, North Dakota, United States	US	USND		46.7464	-96.8095	1032805	3	Wild Rice, North Dakota, United States	US	USND		46.7464	-96.8095	1032805	20171103163000	http://mcfeely.areavoices.com/2017/11/01/maybe-kkk-guy-in-bar-was-celebrating-n-d-history/
703661411	20171103	201711	2017	2017.8301											USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-4.08782994627423	0								3	Cottonwood Heights, Utah, United States	US	USUT		40.6197	-111.81	1440025	3	Cottonwood Heights, Utah, United States	US	USUT		40.6197	-111.81	1440025	20171103163000	http://caselaw.findlaw.com/us-10th-circuit/1878567.html
703661412	20171103	201711	2017	2017.8301											USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-4.08782994627423	0								3	Cottonwood Heights, Utah, United States	US	USUT		40.6197	-111.81	1440025	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171103163000	http://caselaw.findlaw.com/us-10th-circuit/1878567.html
703661413	20171103	201711	2017	2017.8301											USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-6.64451827242525	0								3	Westchester, California, United States	US	USCA	CA037	33.9597	-118.401	251391	3	Westchester, California, United States	US	USCA	CA037	33.9597	-118.401	251391	20171103163000	http://www.lohud.com/story/life/2017/11/03/harvey-weinstein-news-criminal-investigations-updates-sexual-assault-harassment/828432001/
703661414	20171103	201711	2017	2017.8301											USA	UNITED STATES	USA								0	014	014	01	1	0.0	1	1	1	1.90562613430127	0								3	Pittsburgh, Pennsylvania, United States	US	USPA	PA003	40.4406	-79.9959	1213644	3	Pittsburgh, Pennsylvania, United States	US	USPA	PA003	40.4406	-79.9959	1213644	20171103163000	https://rewire.news/article/2017/11/03/pittsburgh-one-best-cities-live-immigrants-still-face-barriers/
703661415	20171103	201711	2017	2017.8301											USA	HARTFORD	USA								0	014	014	01	1	0.0	10	1	10	-2.12389380530974	0								3	The Hartford, New York, United States	US	USNY		40.7789	-73.9772	2083401	3	The Hartford, New York, United States	US	USNY		40.7789	-73.9772	2083401	20171103163000	https://www.insidehighered.com/news/2017/11/03/experts-discuss-residence-life-best-practices-after-u-hartford-harassment-charges
703661416	20171103	201711	2017	2017.8301											USA	UNITED STATES	USA								1	020	020	02	1	3.0	3	1	3	3	0								3	Put-In-Bay, Ohio, United States	US	USOH		41.6542	-82.8207	1077351	3	Put-In-Bay, Ohio, United States	US	USOH		41.6542	-82.8207	1077351	20171103163000	http://www.thenewsherald.com/news/five-questions-with-brownstown-pilot-robert-fox-who-has-flown/article_1034a10b-9629-5ed5-a056-26db4a4024e9.html
703661417	20171103	201711	2017	2017.8301											USA	VERMONT	USA								0	020	020	02	1	3.0	10	1	10	0.89514066496163	0								3	Brattleboro, Vermont, United States	US	USVT	VT025	42.8509	-72.5579	1456556	3	Brattleboro, Vermont, United States	US	USVT	VT025	42.8509	-72.5579	1456556	20171103163000	http://www.reformer.com/stories/southern-vermont-economic-plan-in-the-works,523455
703661418	20171103	201711	2017	2017.8301											USA	UNITED STATES	USA								0	030	030	03	1	4.0	2	1	2	-3.81231671554253	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20171103163000	http://freerepublic.com/focus/f-news/3601323/posts
703661419	20171103	201711	2017	2017.8301											USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	3.33333333333333	0								4	Green Turtle Cay, Hope Town, Bahamas, The	BF	BF43	5747	26.8333	-77.3833	-1543383	4	Green Turtle Cay, Hope Town, Bahamas, The	BF	BF43	5747	26.8333	-77.3833	-1543383	20171103163000	http://www.capegazette.com/article/rebecca-catesby-schellenger-had-dog-boarding-business/145454
703661420	20171103	201711	2017	2017.8301											USA	UNITED STATES	USA								1	036	036	03	1	4.0	6	1	6	1.4423076923077	0								3	Montgomery County, Ohio, United States	US	USOH		39.7503	-84.2999	1074069	3	Montgomery County, Ohio, United States	US	USOH		39.7503	-84.2999	1074069	20171103163000	http://www.daytondailynews.com/news/ohio-announces-first-set-medical-marijuana-growers/5Kb0UKGMB5wLUs4HxnbTpK/
